	P0	P1	P2	P3	P4	P5	P6
(-) CHUK	0.009058976213407443	0.008013865039189097	0.0	0.19488352826172844	0.0	0.0	0.09884394938847094
(-) CIC	0.022503653778092603	0.08570645530064644	0.0	0.0	0.08420379680878737	0.022515410884174795	0.05022132331679069
(-) CIRBP	0.004851984766742316	0.07463722376551736	0.0	0.0	0.018690423676446022	0.00948310557530001	0.11783168547429759
(-) CKAP2	0.021938164992906614	0.0	0.04107362202077607	0.19378414608563058	0.008218857368062063	0.0	0.005742495158529507
(-) CKS1B	0.0	0.0	0.0	0.17087851673824686	0.0	0.0	0.0
(-) CLASP2	0.06584944343617011	0.015207866193581762	0.02174273034705068	0.06489538728874802	0.0	0.0018998495967032533	0.008445369718370363
(-) CLCC1	0.0021449116401007244	0.11806550720611726	0.0011018650296711482	0.0371085157814253	0.0	0.002617973342073843	0.0
(-) CLCF1	0.0	0.13870991031538507	0.06533683517438034	0.08241390332768463	0.05024224095870817	0.009160927537616916	0.05475891209211917
(-) CLCN4	0.07475859383229717	0.17084629068426815	0.0	0.0	0.3848095560284689	0.01593997246748113	0.0
(-) CLDN12	0.11388518155197314	0.09926271385695386	0.04059928270293844	0.0	0.0	0.06421170660379015	0.0
(-) CLDN18	0.28800568199393417	0.2011160119602053	0.09578672449559042	0.20718703130009825	0.2584897864660991	0.11364830298923803	0.12320917724155436
(-) CLIP3	0.031902791760482954	0.18253873229788767	0.0	0.0	0.23628360502239767	0.15427343791611745	0.055350725607969546
(-) CLMP	0.0	0.23585680195998274	0.30723027602148534	0.1593508340058031	0.0	0.08907791273757827	0.19973443077670275
(-) CLN3	0.07195695815312128	0.07657152439355844	0.0	0.1059492409395149	0.004207050781545186	0.046366757805084084	0.0
(-) CLOCK	0.0	0.062456799881957174	0.010099578003163691	0.07246615274217305	0.0	0.0	0.12351185287111081
(-) CLTC	0.02861756791267996	0.02184633865998032	0.025963668030722403	0.0	0.0	0.0	0.1397926244934081
(-) CMBL	0.0	0.0955811065686407	0.2151663066269587	0.0	0.16546764489120364	0.26298905745234297	0.0
(-) CMTM7	0.12489502080658596	0.169957503945542	0.19309633491551598	0.08029812308815891	0.0	0.02395385967139261	0.0
(-) CNKSR3	0.09921071012680055	0.02126530719938695	0.011595335918888285	0.13190167359730023	0.3423824134722289	0.010206344147264334	0.035817791219422634
(-) CNOT7	0.02013010930975798	0.0	0.07074167756781362	0.057918129432307675	0.0	0.0	0.018448765917570376
(-) CNRIP1	0.0	0.31276553575966026	0.27782766742994347	0.013950151615528037	0.0	0.1620581665586332	0.06250016874796059
(-) CNTLN	0.1407162836223115	0.061265286734052835	0.0	0.10154866659083399	0.0642588859155067	0.01955984558329832	0.17709350225038553
(-) CNTNAP1	0.0	0.15863136734190744	0.0032275242362803137	0.06348290746569538	0.03420149046868512	0.0462894616534515	0.04888380720326673
(-) CNTROB	0.035582491961983195	0.004192109058534314	0.0	0.10386922164568434	0.0	0.004706840528228875	0.0
(-) COA3	0.17880732476575448	0.0	0.0208880063912783	0.06733203940479028	0.0	0.015338196118461756	0.010966441235099
(-) COG1	0.0	0.0270726854827568	0.0	0.020342548639512875	0.0017672291420263832	0.10370695492453544	0.1656224506308355
(-) COL12A1	0.0	0.10798370973099977	0.5378649978772304	0.11940887818836617	0.19493705117498386	0.08026445426481923	0.03491747659405116
(-) COL18A1	0.07403081925741704	0.06026347851723142	0.03572792405778631	0.0	0.44791421986457874	0.0	0.01125166885565523
(-) COL27A1	0.0032658370045231867	0.00922773635845553	0.25836478747761943	0.0	0.0	0.24605054090747988	0.06590117205902958
(-) COL4A2	0.0	0.1361347678939237	0.013111161640981868	0.0	0.13994370090254002	0.0	0.18173375969845135
(-) COL4A5	0.2843184450512567	0.07345075675218879	0.0	0.009590349948343548	0.05891828737706136	0.15502638715510897	0.0
(-) COL5A1	0.0	0.14415251235379875	0.4419279830265749	0.0	0.15823043924892402	0.0	0.0037290242413819323
(-) COL5A2	0.0	0.09018753650237431	0.0	0.0	0.19276919407315166	0.08163854689619794	0.03164368313143172
(-) COL6A1	0.0	0.19676440515520963	0.04050794852311913	0.0	0.14660839923445654	0.12253827301224304	0.07021816497438468
(-) COL6A2	0.0	0.22411652257204215	0.0193425930601033	0.0	0.09616970684974	0.11529144069871326	0.04240540989535284
(-) COMMD7	0.0	0.08129078870407504	0.18065775552336388	0.0	0.12777833450097958	0.0	0.0
(-) COMMD9	0.045296014423935924	0.0031034177248428513	0.01589972429407258	0.0315759923645498	0.08661407395993838	0.0	0.0
(-) COPS7A	0.1331443648691063	0.0	0.025031024519150215	0.0	0.0	0.0	0.049671200854445645
(-) COQ7	0.11652089815566084	0.0	0.0	0.04454830136083091	0.0	0.016106420482317287	0.0
(-) COX19	0.041176230834398427	0.005809195370003158	0.11461246322467361	0.0	0.16555436078379573	0.013671103713719586	0.009990460974570242
(-) CPED1	0.0	0.16590040727644859	0.7814452161381584	0.09039648287930405	0.032525713397866446	0.0	0.2672949245350592
(-) CPPED1	0.25210305828509705	0.0	0.014834353110673168	0.15127298746764326	0.002748374239259392	0.10266248315096817	0.01671404502683114
(-) CPQ	0.025099529830443123	0.2331350491675756	0.0	0.0	0.06694879270510125	0.012990132796889299	0.03060874610818745
(-) CPS1	0.16810585519821858	0.12232800846980596	0.29522881839163156	0.0	0.0	0.05136566818736704	0.05445219785942711
(-) CPT1C	0.025490645360257407	0.20888538974577345	0.0	0.23942895773358458	0.11734627561228114	0.0	0.2411459672502293
(-) CRBN	0.10036415908303659	0.0	0.004369524076965231	0.01578160355903194	0.0	0.015306441300287209	0.0
(-) CREB3L2	0.0025133654713849624	0.19372158231594927	0.08617915030419633	0.003187960750913234	0.0	0.049976644108821563	0.010191809792153905
(-) CREBBP	0.0	0.056004267150327296	0.0	0.063964316267033	0.13609375362837842	0.038236996961478	0.00011147440820434811
(-) CRTAP	0.05697988018263309	0.17099196940466257	0.0	0.0	0.0	0.08697421676076797	0.04479774795409115
(-) CRYBG3	0.0	0.0	0.251814215389791	0.0	0.018103299065263156	0.0058711241067088285	0.004738585498450946
(-) CS	0.05665249605877192	0.0	0.0	0.13454960484329084	0.0	0.029820059317101102	0.019668002383020564
(-) CSF1	0.008578338180510243	0.15405823691860054	0.0	0.0	0.20935719698959904	0.019744526382029358	0.1710189468908831
(-) CSPP1	0.030041331185115996	0.0	0.0	0.11785612528402145	0.01222371935581645	0.025271354112182606	0.006259906451436168
(-) CTCF	0.00916240163084185	0.0	0.0	0.13300307628048327	0.01364937131038265	0.0	0.0
(-) CTDSP2	0.00020134279692170278	0.041611983596836315	0.0	0.0	0.025246003367238683	0.10186299127065937	0.015452012038746564
(-) CTNNBL1	0.058265305631076604	0.032319520830640096	0.1961286744578348	0.13574253941567602	0.0	0.1109321052275823	0.0
(-) CTSF	0.16553512281843288	0.11512326651722193	0.0	0.1583050909613251	0.3435411069355414	0.13192111944350124	0.012943255588725213
(-) CUL5	0.00122828514329411	0.01782943249498433	0.004019655981581108	0.09866908816238633	0.0653531562303504	0.0	0.004722178645191172
(-) CWC22	0.00632094132801088	0.0	0.007337768235989143	0.13794332974282247	0.0	0.03851583963884206	0.01943828858008261
(-) CWF19L1	0.008110551425621379	0.0	0.0	0.1526231560402289	0.0	0.0	0.0
(-) CXXC5	0.0	0.09110509447995886	0.02245415264607238	0.0	0.17079314674862314	0.18102692542810292	0.1728434992617188
(-) CXorf57	0.21347495253230264	0.046460930894124806	0.0	0.050116691042699925	0.02109869064090609	0.12654712204265584	0.11056428761050589
(-) CYB561	0.0	0.0	0.008937744699812249	0.06636581290006224	0.20287785806651415	0.1517320789792994	0.03190085835935251
(-) CYB5A	0.0	0.0	0.0	0.07720110602284061	0.3591259938925106	0.0	0.0
(-) CYLD	0.14476896494726776	0.09302887690778326	0.09924772873147211	0.04645589330549369	0.11870793303642159	0.16873821464278355	0.11408694560657445
(-) CYP2R1	0.06387769930233181	0.017591424753050963	0.5273351028587729	0.1608017827816802	0.0003863825164296348	0.0	0.006416213773812808
(-) CYP4V2	0.2074069599709599	0.029699125224911967	0.0	0.0	0.07301668982558543	0.010591531182538735	0.15889302673861433
(-) CYP51A1	0.021419332177373338	0.06789398160032474	0.01750392588931847	0.07686874490089335	0.1268037725072098	0.01458593595710335	0.0
(-) CYTH2	0.0	0.0	0.0	0.008217157182648012	0.1490950311112595	0.03948389598165339	0.06976609450340507
(-) DCP1B	0.0014565266060168332	0.21952859110270292	0.02212071004580068	0.0	0.01950146753857562	0.0	0.02411899195409166
(-) DCUN1D3	0.0	0.036127670594188435	0.006117851023234243	0.0045093672262066595	0.0	0.17001721004329956	0.017334094692663532
(-) DDO	0.11691735680453877	0.16748975221251933	0.0	0.05429119415958206	0.007395096415266682	0.11263346968047981	0.2423655207055673
(-) DDR2	0.0011956785819980662	0.28448929192096506	0.09362856544240117	0.016011255442678937	0.0	0.009470632719957382	0.017625444296193334
(-) DDRGK1	0.027363923031484282	0.0	0.01039289219445989	0.030359866795994145	0.1735690291639693	0.0	0.00578231003300349
(-) DDX39B	0.13878692576790386	0.11009242959674219	0.07421013762769281	0.25979609971149337	0.33805498357556346	0.08164612562968065	0.09348822817646489
(-) DDX6	0.03777466985376741	0.022373569439827167	0.024140201901812822	0.0048358366783496625	0.19697459268710857	0.0087144649963104	0.0
(-) DECR2	0.00521566797343664	0.0726082571821476	0.1030384686149311	0.010187383606265938	0.0028664383912119875	0.08026125718655297	0.0
(-) DEK	0.0	0.0008839092245315699	0.0	0.14310826092593223	0.07401196511382542	0.0	0.0
(-) DENND1B	0.06806294051232535	0.0	0.0	0.044598566654350726	0.13696558402920478	0.1440662411293406	0.024616943284902625
(-) DENND2A	0.12956403638504646	0.17732122969713857	0.06792153995069945	0.10628587307860288	0.280936293303437	0.02250069775018733	0.11760665850262832
(-) DENND5A	0.0239451164339579	0.15747911358728128	0.021935075983322762	0.0027428896482554767	0.0	0.0	0.0
(-) DENND6B	0.23742530182489524	0.10433584768213752	0.0	0.0	0.21974674619876158	0.31177229206575596	0.0561276036701347
(-) DEPDC1	0.0	0.0	0.0	0.19768796353147403	0.0	0.0	0.0
(-) DERL2	0.06436922732881448	0.0011071063022395284	0.0	0.046358308901916355	0.008622272408258334	0.0	0.0
(-) DGAT2	0.11212036638655702	0.0	0.3098195561426329	0.02494465487164051	0.03350747748886278	0.3217876398898266	0.0
(-) DGCR6	0.0811341938810497	0.0	0.09283478959900146	0.08210603057898477	0.20605891786434805	0.04874184397794709	0.0
(-) DHCR24	0.05698672613756081	0.0	0.1948592477419408	0.020105099609538307	0.012471570094623328	0.0	0.005586607555434846
(-) DHCR7	0.15220610399132561	0.0	0.00783385558778159	0.0021188592197055552	0.07046047790368805	0.020012690189578963	0.0
(-) DHRSX	0.10798436360871606	0.0	0.07632037498672438	0.0	0.07421005352711918	0.06360059050056792	0.001574393013297425
(-) DHX15	0.0	0.0	0.0	0.1224750628587108	0.0	0.0	0.017189305507007452
(-) DHX38	0.0	0.007237620163200196	0.0	0.07960526130019127	0.0037922701682369703	0.019202882685418896	0.0
(-) DHX57	0.19035163566346	0.0	0.0	0.08231098304619273	0.0	0.006300394015086042	0.0
(-) DHX58	0.0	0.08735178843244026	0.0	0.0	0.07528195004938425	0.22257051234911046	0.24295079253944407
(-) DIAPH2	0.20713492213900078	0.01594578925395734	0.0034734614227676036	0.11640809893112104	0.04292843541631158	0.015930687463623867	0.0016242657976147743
(-) DIP2A	0.023997494755363884	0.019866938406584725	0.025167380864672614	0.025357162535951966	0.04845652759922854	0.049402723077886616	0.015080784652604848
(-) DIP2C	0.017191563206420228	0.18648662008692227	0.0	0.0	0.013433691405568087	0.172911151730704	0.0026593612575309886
(-) DKK3	0.013930690500810564	0.14093225013067448	0.04185361182938304	0.02243619001891579	0.17457143914914727	0.015559033718010741	0.016664514379918696
(-) DLC1	0.0	0.0	0.6054073495127894	0.016028340210357463	0.0	0.11535848836759242	0.0
(-) DLG4	0.0	0.17969020068611577	0.0	0.0	0.0	0.09815935755338492	0.09567788435478669
(-) DMXL2	0.00444037582774695	0.19080184393505029	0.07396887534780368	0.01732964437881871	0.0	0.0034726212556248676	0.012277712661829176
(-) DNAJA1	0.0	0.0	0.0	0.0919653731908553	0.0	0.07948258471122913	0.022213708574120035
(-) DNAJB5	0.0	0.1576886722355963	0.0	0.026245553151741922	0.054488715370739745	0.011273515281201702	0.031207942472896315
(-) DNAJB6	0.0	0.07003718076279847	0.09137036136658885	0.0	0.08133400348313517	0.10940317581498159	0.0
(-) DNAJC15	0.07075677519976188	0.09382922780625118	0.26887090864987356	0.05605230135910033	0.07342453477521134	0.0	0.18355099490493976
(-) DNAJC22	0.00820149800387386	0.01627087096627377	0.0	0.0	0.016798466406950523	0.0038457867304501183	0.2795664126007102
(-) DNAJC6	0.41311822100918894	0.10471363647885133	0.06794938687281886	0.12571207567786286	0.057493252940568555	0.0	0.0030409140601539994
(-) DNASE1L2	0.17461079452090428	0.018562108422722816	0.04632171224356234	0.12469883094197566	0.0875672724136089	0.04806252815423015	0.04435111268461203
(-) DNM1	0.08458688053182772	0.22762471225833464	0.0	0.10827828232793606	0.14503225732187575	0.09230427625163434	0.08853332827016731
(-) DNTTIP2	0.0	0.0	0.0	0.16681903890358393	0.0	0.0	0.0018255042597114027
(-) DOCK10	0.0	0.2437386738851038	0.3978979937118297	0.0	0.0	0.028311257751534005	0.2365894444006525
(-) DOCK5	0.6097683899336206	0.0	0.4156678070517912	0.0	0.0	0.0	0.08986266382901693
(-) DOCK7	0.026683170866883068	0.13837589982792192	0.0	0.017611958884288948	0.0	0.0	0.0
(-) DPP7	0.021076398006183238	0.0	0.0	0.0	0.1916845640932919	0.021289064440515832	0.006747684187603912
(-) DPY19L2	0.16353397796478497	0.2658372153330377	0.01447783949437808	0.17520746416393118	0.06907110696857717	0.016970728067091535	0.03410220098845125
(-) DTL	0.0036215398210146955	0.0	0.0	0.17085782704568026	0.0	0.0	0.0003333066630027571
(-) DTNB	0.14484422314222642	0.0	0.0	0.10680980318772401	0.0005397143744561715	0.0	0.0022951744136999945
(-) DTWD2	0.2470105992249992	0.036900875172569174	0.0184567696102277	0.017900080821354743	0.012551202152297004	0.03041191358068582	0.056159437921420224
(-) DTX3	0.0	0.0	0.0	0.10146639697865563	0.0	0.0	0.27457894040003117
(-) DUS4L	0.14755817576003194	0.06330831956486303	0.17588278076103006	0.0	0.03991917611054602	0.0	0.0
(-) DYM	0.0	0.010826426670942753	0.04649982429447575	0.060338977813787144	0.16209023090867505	0.003617711955755541	0.018264451011019936
(-) DYNLL1	0.014251865333405124	0.0	0.04329761785841234	0.10898404381304955	0.0	0.032983129112023814	0.0
(-) DYNLRB1	0.028761862689629353	0.04880480631421111	0.1243098438335813	0.025476810801886244	0.017123220688129638	0.06450007643557636	0.0
(-) DYRK3	0.0	0.19883693322260054	0.0005818277876630774	0.056885307316157575	0.0	0.13829561860818948	0.02180065279875784
(-) DZIP1	0.0	0.1868261455241282	0.0	0.02008026138893888	0.0	0.0027350308068666445	0.022515658010795088
(-) DZIP1L	0.012932896948742213	0.18570448277589746	0.009907074324943652	0.028380559833004602	0.011425537290295346	0.017228229313401962	0.01966247883094244
(-) EARS2	0.05083620102575639	0.004677232295569184	0.0	0.0633634750910248	0.0	0.11008456452668382	0.0
(-) EBF1	0.017429928363509036	0.3177300473558753	0.3241390354566545	0.12357876669261118	0.19374280699287738	0.044814925317182126	0.16208112763538518
(-) ECHDC1	0.04321840768330294	0.0	0.0	0.04345182573305824	0.0	0.0	0.015654673930337624
(-) EDC4	0.0	0.008260539069107405	0.0	0.11565654601970171	0.01310534689035094	0.00471633967736773	0.0
(-) EDIL3	0.02667980662817065	0.2193412242913511	0.3210485287662864	0.0	0.2657364264773861	0.0	0.12511035997727288
(-) EED	0.010433853133060783	0.0	0.007563999225674995	0.12002744569998203	0.015044057179838956	0.014049087962908316	0.0
(-) EEF1B2	0.08545400545692455	0.0	0.05193040532157438	0.0007072012284516298	0.0	0.0	0.0
(-) EEF2K	0.0	0.020874111064837213	0.0	0.07763996777264777	0.007328356723825611	0.10272138560125023	0.0
(-) EFEMP2	0.0	0.22850501615215701	0.16736416483290262	0.0659400620339778	0.12918394276731718	0.10200478677179427	0.1227945652453699
(-) EFNA5	0.13377660982179165	0.0	0.36644714778726384	0.0768535814593029	0.0	0.250262172717162	0.0
(-) EHD2	0.0	0.01650258619345367	0.23952260112182563	0.00327915015719193	0.07990187400152626	0.09053032749801818	0.0004991885590680445
(-) EIF2B4	0.04411967781729852	0.0	0.0203178027744521	0.07511563617354088	0.0	0.021179374258419016	0.07392849576978011
(-) EIF3C	0.02427787167444799	0.024998691358212224	0.022105835105918	0.10789864502517707	0.0	0.0	0.002118458076314348
(-) EIF3CL	0.02042252798437362	0.018383516263575924	0.025049454488652527	0.11486418711508851	0.0	0.0	0.013142042755505656
(-) EIF4A1	0.04695413214008227	0.0	0.011224485358271244	0.08150874473874348	0.0	0.02495943763214926	0.0
(-) EIF4G3	0.0	0.1700969327406721	0.0	0.07411460937526135	0.011689715985375538	0.0	0.0014424969999789886
(-) EIF5A2	0.1516787133915908	0.030087185207005356	0.0	0.09410614117399889	0.0	0.027679761621184403	0.009547758529073712
(-) ELF4	0.0	0.006299831249753702	0.0	0.11629241295026696	0.03369790080982767	0.0	0.0
(-) ELOVL4	0.11585152431258744	0.0	0.0	0.15751652534998734	0.0771204071379914	0.13191620194504794	0.0
(-) EMC10	0.16878979333292693	0.0	0.0	0.0	0.25359746321366533	0.046664246138624535	0.047531959293229446
(-) EML2	0.25409335327302257	0.003037666368718345	0.009749777956882795	0.03232069690243499	0.10214682165608387	0.11753946543067252	0.0
(-) EMP3	0.0	0.11375032324331412	0.10529367712690046	0.0007488572597265589	0.024031170681009312	0.005653627538175473	0.0
(-) ENDOD1	0.12639837580400184	0.025031785608277384	0.0	0.01928050409721808	0.05583258419559151	0.0	0.06050985828519998
(-) ENG	0.0	0.06582885885648351	0.41230888907457114	0.0	0.0	0.1476973678825069	0.09882070517256972
(-) ENKD1	0.023794268896409936	0.06900995226799704	0.0	0.08868251701681748	0.09158696543548957	0.014280630244741613	0.0
(-) ENO4	0.4149438941016855	0.029218374936341357	0.07302024845055143	0.13044761011077363	0.26495523928593606	0.06464438937074635	0.1613569328291328
(-) ENOPH1	0.01181862772443443	0.0	0.0001604173348362268	0.14620681148634537	0.0	0.0	0.06369316816055322
(-) ENOX2	0.060815421162855765	0.0	0.0	0.09183807286306306	0.0	0.0	0.14990509083059725
(-) ENPP1	0.0667673856616077	0.2797966155182917	0.27410388052469714	0.014177799165145624	0.0	0.0	0.04400705450800353
(-) EOGT	0.014052979309899918	0.09743384139875519	0.05054518131946252	0.0821487798158859	0.0	0.0	0.006343943890676581
(-) ERP29	0.06824335259474226	0.0470380917821008	0.041776130119848535	0.018228482832168096	0.01385737066534836	0.009494775897702257	0.0
(-) ESR1	0.5472819280165742	0.00017424279556437609	0.20785666239657247	0.22975720081970397	0.18266762638073175	0.1851203771045146	0.21016751476075257
(-) ETS1	0.0	0.10248050595542196	0.24161929679710845	0.0	0.0	0.0	0.0
(-) EVI5	0.11862419927378841	0.04118457223613892	0.0	0.0	0.07701079761346119	0.0	0.0
(-) EVI5L	0.0	0.1469382029670601	0.0	0.0006687069871173123	0.04283284674537564	0.10798151820163181	0.02120045301937386
(-) EXO1	0.0	0.0	0.0	0.16518917751858356	0.0	0.0	0.0
(-) EXO5	0.17218179772581022	0.0014564895522146942	0.2655579594809299	0.14852082853258278	0.13431371358282948	0.007421753813441178	0.0
