	P0	P1	P2
(+) COL4A3BP	0.013852935877738993	0.01092413633177272	0.1069033194215537
(+) COMMD5	0.013675114103701506	0.003620078301307638	0.06008116712809518
(+) COMTD1	0.0	0.13616277485216272	0.0787246613696201
(+) COPS3	0.0	0.09345232534261695	0.026613745870810557
(+) COX10	0.0	0.10621656978781793	0.033823237680851964
(+) COX18	0.035860625821015145	0.0	0.027626530607442926
(+) COX4I1	0.0	0.10817321308597092	0.04004719031466166
(+) COX5A	0.005045542318796051	0.10926220159747946	0.049076914869074416
(+) COX5B	0.030079995892933396	0.12590097441943812	0.020781281531144558
(+) COX6A1	0.0	0.10232777397818814	0.06657974446672695
(+) COX6B1	0.0261101847748647	0.10162676709981068	0.04189328761619003
(+) CPOX	0.05299612165695772	0.0	0.050668814696840384
(+) CRELD2	0.04764376728875146	0.0	0.048778340815412886
(+) CRK	0.005349426800562781	0.033701655325224684	0.05491366315644125
(+) CRKL	0.0	0.08480349080488503	0.05330250806484682
(+) CRYZL1	0.1428910993176608	0.0	0.03422267598433674
(+) CSNK1A1	0.07208142939352975	0.07337112045454115	0.0
(+) CSNK2B	0.0024828773300745186	0.0	0.05978133971914741
(+) CSTB	0.045090248374129116	0.10046051052191315	0.0
(+) CTC1	0.0	0.18691199881706927	0.25450026347556665
(+) CTH	0.07064110430637655	0.01427119759534765	0.01806069983624933
(+) CTSK	0.11767809044880582	0.02953021995875997	0.01905590854538829
(+) CTSZ	0.20254742455369812	0.1460030411986102	0.31980068993056565
(+) CTTN	0.04601570053580609	0.012073572953618172	0.03168730751948758
(+) CTTNBP2NL	0.0	0.01330057983206131	0.1364443133243113
(+) CTU2	0.046769384602708214	0.028198178806045356	0.04828105852585734
(+) CUEDC1	0.026141469436602362	0.0	0.09331652501484454
(+) CUL3	0.039517466402571	0.00029217605629530176	0.015870977381598646
(+) CUL4B	0.06272263252786432	0.0	0.03058147794088216
(+) CWC15	0.004281730711596997	0.03983647478679761	0.03844470828926273
(+) CYB561A3	0.03852775949991383	0.009321857453987873	0.034958575621463296
(+) CYBA	0.15340015348000377	0.1629875187442309	0.0917075884741973
(+) CYP20A1	0.04836441417677953	0.015138601553529397	0.007489411597885506
(+) CYP3A5	0.2421828287701551	0.06124666789863174	0.14545531049227664
(+) CYTH1	0.019202060304258205	0.03656609885261765	0.09266247516867528
(+) DAGLB	0.11701268509409683	0.07792363798708499	0.21528018437882215
(+) DAP3	0.02981536476825783	0.10271434001684089	0.012674366441688225
(+) DBT	0.0	0.03780524843922103	0.06440647958945943
(+) DCAF17	0.16653927273942526	0.0006056439020054646	0.009400182205122037
(+) DCT	0.0754500190080122	0.048486320818590396	0.018131999053630443
(+) DCTN2	0.0	0.0	0.06460455106111847
(+) DDB1	0.055012284348214584	0.024001445608041613	0.13905140932900104
(+) DDHD2	0.04323611005092535	0.0021352210944462664	0.03351535428297644
(+) DDIT3	0.0	0.009522596499766237	0.10394168778601097
(+) DDT	0.0	0.09688376279574126	0.06659206773310535
(+) DDX19A	0.026830507438302655	0.010990870453715034	0.11540474974130696
(+) DDX23	0.0	0.0	0.1022354062929855
(+) DDX51	0.0	0.008037508721192537	0.16996596953714557
(+) DDX52	0.004010487554272176	0.04973860100653744	0.11840365018861233
(+) DDX58	0.022096858688588725	0.0	0.06804502185727684
(+) DDX59	0.0	0.06833491665880292	0.05990810036338201
(+) DDX60	0.024208179171308377	0.0	0.07527454243683983
(+) DEF6	0.0	0.1679260866350569	0.0
(+) DENR	0.011952431055309383	0.10056732459307836	0.10540661891298422
(+) DERL1	0.0	0.07079112667697497	0.06317966345302432
(+) DGKZ	0.059853018130335646	0.027379331424448625	0.002752372600279118
(+) DHRS7B	0.0	0.10252371349904725	0.03652378268632226
(+) DIABLO	0.0	0.006838940481062226	0.1587692822552837
(+) DLG2	0.007431179723670644	0.003280778743756305	0.07944619792641895
(+) DLK2	0.0	0.1617272247621146	0.014549320634061091
(+) DNAH10	0.1467426188446566	0.0	0.006157932569664453
(+) DNAH14	0.06225375073010593	0.18077505463485768	0.0389639277337555
(+) DNAJA2	6.201530355851361e-05	0.05280835807956525	0.048286727289931976
(+) DNAJA4	0.023819902074540305	0.11501087264341371	0.026947034949242138
(+) DNAJC16	0.011882077611152949	0.00018411773599883374	0.07988438298392687
(+) DNMBP	0.05746921833467019	0.017373243073611527	0.032201973620293825
(+) DNMT3B	0.0015682477614115062	0.06349853437262566	0.05077991473545546
(+) DPH6	0.00599758286213454	0.0363190212271747	0.05343347657569812
(+) DPY19L4	0.02616794813713197	0.0	0.07658211577799079
(+) DPY30	0.0	0.13839698846062212	0.0
(+) DRAM2	0.0	0.06332277238637911	0.0974339084192065
(+) DSC3	0.0	0.16700034573608638	0.00157200619050613
(+) DSP	0.07341598979716855	0.20435964938559636	0.17679946053620277
(+) DTX3L	0.008077259621844536	0.006446309394086486	0.07574354140767132
(+) DUSP11	0.0	0.19494789983038993	0.016681551542331148
(+) DUSP14	0.025405770876425118	0.07560662674744013	0.0
(+) DUSP16	0.0	0.03893244560450858	0.11170324675676492
(+) E2F2	0.0	0.022596404297935066	0.12457869584032448
(+) EAPP	0.0	0.0851660949593145	0.08758851321640894
(+) EBAG9	0.0	0.0915758232607744	0.0453948694672048
(+) ECI2	0.0296732324878239	0.028917860267884624	0.08758983803597307
(+) EDC3	0.0	0.025225705322279225	0.06055452935935925
(+) EEA1	0.07757674782375812	0.0	0.057588795956275335
(+) EFCAB11	0.010256016574514379	0.14199691802024947	0.0045967414572211495
(+) EFHC1	0.06596849445030512	0.0	0.06890232842877242
(+) EHF	0.0	0.078188882243125	0.1090169145716886
(+) EHMT1	0.008328366596085025	0.06927019841947034	0.05569923382724114
(+) EHMT2	0.0	0.0047272783766587655	0.12616741120680247
(+) EIF2A	0.0032726180105676853	0.0970029596814783	0.0031534133619003715
(+) EIF2AK2	0.008619167910179491	0.005484126549072775	0.08329529741243617
(+) EIF2B2	0.010358536559535838	0.023136871776219505	0.08098030605732742
(+) EIF3H	0.0	0.14969269650056424	0.052017402503139167
(+) EIF3K	0.0014898080941802526	0.1018555801309572	0.0437591597196966
(+) EIF4EBP1	0.046230009015450366	0.04551847594200817	0.04985328585471764
(+) EIF4G1	0.029271096837869395	0.00917430768195933	0.05254649099509269
(+) EIF4G2	0.059254620752973254	0.0	0.05000211776639349
(+) ELAC2	0.0	0.0775627290715533	0.0474702579744699
(+) ELF3	0.014719507090691447	0.15564535837383175	0.18282723438766185
(+) ELMO3	0.0	0.162335695553901	0.0
(+) EMB	0.1022836437131085	0.18040790449540875	0.07007430593721703
(+) EMC3	0.06442971220670125	0.002103084225655545	0.0
(+) EMD	0.0	0.006333099521559281	0.0812179401187227
(+) EML3	0.034289658782624605	0.00751353776284305	0.04435489296681845
(+) ENSA	0.0	0.013446417396182313	0.08539940253812973
(+) ENTPD6	0.04439978801765492	0.036979019620922864	0.06374196896427511
(+) EPCAM	0.0	0.15466641542717918	0.0
(+) EPN3	0.0	0.15491585464591281	0.0
(+) ERBB3	0.08727906195909316	0.2092968810313231	0.0055585475185369855
(+) ERCC1	0.024665797649002213	0.06345267436193576	0.01356035240952612
(+) ERCC3	0.01338116996603262	0.04247300279018018	0.07698457673878026
(+) ERCC6L2	0.0	0.0	0.17228259501571253
(+) EREG	0.1139762800125018	0.0834472117277214	0.12799607232802795
(+) ERH	0.013801044525138915	0.021799711116635565	0.07742229656342828
(+) ERI3	0.04220291409012621	0.026363155174714485	0.046315569800487226
(+) ESRP1	0.05160920289100406	0.19548357741074393	0.06647325069227569
(+) ESRP2	0.0	0.18545730759335793	0.0
(+) ETF1	0.06330834916702523	0.04590443941148304	0.05257219197658306
(+) EVPL	0.0	0.18458369013939532	0.01875192759020451
(+) EXOC1	0.009036681074893839	0.0	0.023267925380984406
(+) EXOSC10	0.0	0.006292781235312797	0.10380508495689154
(+) EXTL3	0.041295356984750835	0.0	0.09733689106998755
(+) EYS	0.02443446903983248	0.0028721872155208915	0.028143344067183704
(+) EZH1	0.0	0.0006438182064523993	0.07690963590110234
(+) FABP3	0.1364843473501918	0.0	0.031053574229109062
(+) FAHD2A	0.044709918154019854	0.036979880524219126	0.054919268683028016
(+) FAM109B	0.10642724675565321	0.0	0.10829885123363846
(+) FAM118A	0.008955054256699735	0.09084776650113659	0.06660179002835585
(+) FAM120A	0.0	0.03725684954491399	0.09011826561515618
(+) FAM133B	0.02303227199976676	0.0	0.05467957090120992
(+) FAM136A	0.0	0.10517976730023491	0.16582533950895437
(+) FAM168A	0.010455425523784763	0.0	0.05753579603583713
(+) FAM19A2	0.10654850101419108	0.009933554396774832	0.04021023052020879
(+) FAM49B	0.0	0.11425958543032394	0.11524780907184531
(+) FAM50A	0.0	0.007824011473388624	0.07989917124123273
(+) FAM83A	0.0	0.19113727118585747	0.0
(+) FAM83H	0.006767299163560865	0.21888722549460735	0.059377436754440266
(+) FAM91A1	0.0	0.04438707485637265	0.05982606677738655
(+) FAM98B	0.0	0.0	0.10336474956971431
(+) FAN1	0.01912272255341577	0.0003996676900272565	0.09146128972504815
(+) FANCC	0.0	0.0058397319655175365	0.13238526444132404
(+) FAR1	0.08356379212498583	0.08492255841774765	0.11693128995463381
(+) FAT2	0.07949056143521956	0.10101536772886205	0.0
(+) FBL	0.0	0.05561678903371545	0.07819878266176793
(+) FBLN2	0.04576643043631454	0.04396735858150814	0.03675505737391183
(+) FBRSL1	0.15513992732177292	0.16241958546964064	0.3063297813860503
(+) FBXL13	0.10802992410259969	0.0	0.013302691495626585
(+) FBXL6	0.0	0.07150665884042481	0.07155723505000397
(+) FBXO34	0.0	0.12403074247373785	0.0865228582635727
(+) FBXO46	0.0	0.09007193897858028	0.0786791899159459
(+) FBXO7	0.07908128845890293	0.02640358095058595	0.05709625421891954
(+) FEM1B	0.049281205851981695	0.01910116337665713	0.059093104016469916
(+) FER	0.1110113248039786	0.0	0.0
(+) FERMT3	0.08808446442447822	0.03481343424256055	0.0
(+) FGD3	0.018761640733591663	0.13377992936170807	0.049391453594750896
(+) FHAD1	0.09870251832826266	0.017455616010451473	0.04895747866989569
(+) FKBP2	0.008868775678166862	0.002064294768623909	0.053741780582657175
(+) FMR1	0.0	0.048958963419803526	0.08815652517348026
(+) FNIP1	0.05316078307396092	0.0064919253071944825	0.019109076449317735
(+) FNTA	0.04526301237730396	0.0	0.05696426772285051
(+) FOPNL	0.014252342535149638	0.0	0.07123832448711197
(+) FOXJ2	0.0	0.008261925379658655	0.09628929386263683
(+) FRS2	0.03582503189474364	0.025161916351223338	0.022868305549343673
(+) FXN	0.07266656018876257	0.13885655772924269	0.053706673768914165
(+) FXYD3	0.057299180637713464	0.1512990995646564	0.0
(+) G3BP1	0.05282714433604179	0.0434583579719434	0.03274102058876519
(+) GALNT14	0.03349543393195429	0.11645536430350312	0.019642321241053768
(+) GAPDHS	0.020144269966805566	0.036950263430054905	0.007947262459057986
(+) GAR1	0.0	0.10191606922464684	0.060911866597952787
(+) GCLC	0.01156498050265422	0.09013496570005143	0.023579689398606347
(+) GCSH	0.0	0.10806311175111119	0.03181142943789473
(+) GID4	0.0	0.09912073863096331	0.028248085503351002
(+) GLE1	0.021314106114119366	0.1486403211838668	0.0
(+) GMCL1	0.0	0.028727846277739767	0.12128224841077764
(+) GMEB1	0.0	0.010751272782442325	0.1073612577749274
(+) GMEB2	0.015333239179728966	0.01968982741806538	0.0937810187167448
(+) GMFG	0.036596970186425756	0.011080401455510262	0.1422739234166741
(+) GMIP	0.045355334216863476	0.013706483622236731	0.05506989977776109
(+) GNAS	0.030082064589933556	0.03144579735401687	0.052774257222744786
(+) GOLGA7	0.0	0.0	0.08200387130027269
(+) GOLGA8B	0.029944647565224476	0.0017144431243283657	0.04629761611697255
(+) GOLIM4	0.02248967386898927	0.0	0.09899999126589619
(+) GOT2	0.0	0.10087143220404565	0.06220764799543393
(+) GPAM	0.0034939040922467557	0.0	0.12697876071589725
(+) GPATCH2L	0.045832737217736834	0.011488724500951846	0.0853296566860826
(+) GPBP1L1	0.003554363369038308	0.014364050149472146	0.05781622362769626
(+) GPM6B	0.11670143172311491	0.0	0.3049690863617128
(+) GPR180	0.010612797504354099	0.06304514095902648	0.060359131348977565
(+) GPSM1	0.08677042105537479	0.0019443399332194522	0.0
(+) GRB2	0.023120153545187122	0.005427715719492717	0.044510903976202665
(+) GRB7	0.0	0.1597733008142057	0.02758911530799661
(+) GREM1	0.14646159847653173	0.0	0.048305676199051954
(+) GRHL2	0.0	0.15960543544724132	0.0
(+) GRIP2	0.003362443935712253	0.00866998774936589	0.13197887151509805
(+) GRPEL1	0.048986438161990324	0.06861028576941185	0.039606432875488116
(+) GRSF1	0.03975823889097198	0.034009496432664744	0.055626195776475956
(+) GSPT1	0.015433689290705646	0.0012594805919406414	0.048931733665174885
(+) GSTP1	0.017985991443278268	0.11364567906549015	0.04905315435519687
(+) GTF2F2	0.0	0.02687211908603671	0.10131269012952765
(+) GTF2H3	0.0	0.016852032234336626	0.10966709234311062
(+) GTF3C5	0.0	0.08328163441228856	0.015435257682211078
(+) GTPBP2	0.03712621165451533	0.00770088391449652	0.05730077133273321
(+) GTPBP8	0.0	0.09436996912392219	0.0032036341356658565
(+) H3F3A	0.01318900837242023	0.04645599786436173	0.1889751232875695
(+) H3F3B	0.03803325989042396	0.002180517372150901	0.016581782053236432
(+) HACL1	0.0	0.11918357626450861	0.02209893117526114
(+) HADHB	0.028769445688943577	0.10698941666371184	0.03085712953995889
(+) HCLS1	0.17875132152236684	0.032853427368892546	0.04374078875316499
(+) HDAC4	0.0006962458376199145	0.0	0.10823056163936938
(+) HEATR3	0.036074641530270124	0.0014112855654123517	0.06247748980885917
(+) HEATR5A	0.0	0.00287569095488416	0.13817669069680574
(+) HELZ2	0.03400346159090036	0.0	0.08355147967139888
(+) HERPUD1	0.0565062832526075	0.026466485443941187	0.05952116030949765
(+) HIC2	0.0	0.11930062814970034	0.08885340874101673
(+) HILPDA	0.11075360367534676	0.014662724532150777	0.0
(+) HMBOX1	0.03631155465581681	0.0	0.11913614280551502
(+) HMG20B	0.12087855995292383	0.06011430600219067	0.03309259874663412
(+) HMGCL	0.050294305599447364	0.00020883424531257096	0.030530453552781844
(+) HNRNPA0	0.007305559591152362	0.08510742070686492	0.024387904536584962
(+) HNRNPA1P48	0.025759378977734962	0.037474906181153005	0.04342591353695665
(+) HP1BP3	0.0	0.0	0.09293378563193129
(+) HPGD	0.0176325900605835	0.09825674635450063	0.07870302245311553
(+) HPS5	0.0932345857478463	0.08684444389363945	0.0031980900041568097
(+) HS6ST1	0.0883893416044828	0.026862121190866117	0.33180233567334505
(+) HSD17B1	0.000323397877844411	0.08253403869959142	0.04612026577972615
(+) HSD17B11	0.06739933449469411	0.1295453699607624	0.11972546206602135
(+) HSP90AB1	0.01564236782248522	0.097377270309934	0.04279108398723792
(+) HSP90B1	0.0325416511677662	0.0	0.05403460356420684
(+) HSPA5	0.022573521796380263	0.0	0.04061056214985158
(+) HTATSF1	0.0	0.035852662908237964	0.1479403251841021
(+) HYOU1	0.0674772475888619	0.0	0.05840749534427739
(+) IARS2	0.013591148363876551	0.08141873487810447	0.0013350551626431244
(+) IFI27	0.05230452119352862	0.01659667057383768	0.17666753323720044
(+) IFI6	0.019682392632121102	0.001263499462030737	0.0827778356682921
(+) IFIT1	0.020084586670784926	0.0014879070128553226	0.09908829455007238
(+) IFIT2	0.029273543933170647	0.06993290995230766	0.09740225756498501
(+) IFIT3	0.029970863472679743	0.0	0.08277903875993353
(+) IL17RB	0.048018769019840465	0.022291009138742133	0.07457113159900071
(+) IL17RE	0.02083608395253854	0.14631215259811714	0.0
(+) IL20RB	0.052344941580479164	0.08879107696254165	0.0
(+) IL23A	0.0	0.07138130330216415	0.05578159044948935
(+) ILF3	0.0067544587396311355	0.006870124899200733	0.22087598854496182
(+) IMP4	0.025530675054925497	0.06706064836491327	0.05174956478368593
(+) INCA1	0.10829356153841674	0.009051981535321826	0.14475303006699064
(+) ING3	0.048213962346188056	0.0	0.0384478313537704
(+) INIP	0.0	0.005482520222414294	0.10822873265309413
(+) INPP4A	0.03460053676906792	0.00011220968739703745	0.11371425406923485
(+) INPP5D	0.1637042491407775	0.1531669976790715	0.0
(+) INPP5F	0.06518764688639411	0.03095946843872532	0.0491565062590616
(+) INTS3	0.0	0.02289253633186622	0.13417480167821552
(+) INTS9	0.007374239273520165	0.016689739531761574	0.02406860173438371
(+) IP6K2	0.030394479937202623	0.015948419041105086	0.03985390577115723
(+) IPO11	0.03930535031862475	0.012885632525182617	0.010988596426602082
(+) IPO5	0.024368753108683142	0.008732202914271167	0.06335468149792202
(+) IPPK	0.0	0.06637146265588431	0.07677286221314311
(+) IRAK4	0.0	0.007713565839576354	0.059620061257605175
(+) IRF6	0.0	0.1442519576933634	0.010811462952795212
(+) ITCH	0.03603909565306821	0.1150076417449152	0.10977616836694538
(+) ITGA9	0.06356865010144289	0.003714551027433471	0.08036839494750682
(+) ITGAL	0.0567958159289021	0.016994412904485202	0.020375145404638823
(+) ITGB6	0.04362898778769812	0.14258094016993464	0.0
(+) ITSN1	0.06898981534982851	0.0001606746655322022	0.014278543860258725
(+) JAG2	0.0	0.09339609243304839	0.09784604472503175
(+) JKAMP	0.036922976296213446	0.07633178376416491	0.08986622710931874
(+) KARS	0.008356743419448575	0.04628546653532381	0.044979102826070524
(+) KCNE1	0.02846581158544966	0.0	0.19393115043265535
(+) KCNIP4	0.0	0.009483305230291771	0.13380199291563896
(+) KCNJ10	0.061238551048458656	0.034436644755077864	0.07469656680955337
(+) KCTD1	0.0	0.07991223292969163	0.13816413808486291
(+) KCTD16	0.11931672133247367	0.00474793105191036	0.0
(+) KDM2A	0.030128096255787294	0.0	0.14599985389417383
(+) KHDRBS1	0.0	0.007054199121456866	0.14039618215310085
(+) KIAA1958	0.0	0.002772918322598546	0.129509299964638
(+) KIDINS220	0.035546793973202026	0.0	0.09800256733205813
(+) KIF1A	0.11187021545784116	0.004802769010477518	0.05632326064348745
(+) KIFAP3	0.06947839551901311	0.0	0.05082170431732089
(+) KIFC2	0.01336788538264294	0.005920548681985631	0.09279953848708188
(+) KLHDC2	0.0	0.050377147853838004	0.08572304072034602
(+) KLHL12	0.017440996924349684	0.0	0.11447305736339955
(+) KLHL20	0.0	0.0	0.14030705203408603
(+) KLK6	0.0	0.169335558219215	0.0
(+) KMT2B	0.035797892995524744	0.004834858668612138	0.07147616312762504
(+) KPNA1	0.021915778871470427	0.005215664655793433	0.05566135595268626
(+) KRT13	0.0020539076213121916	0.07829476464531654	0.05215198811790944
(+) KRT17	0.0	0.09823213232060475	0.10060505118340969
(+) KRT19	0.0	0.1676484764973228	0.0
(+) KRT4	0.028262902382527388	0.08045535689136768	0.0
(+) KRT5	0.023976025040627066	0.07718538989186803	0.0
(+) KRT7	0.023630500054986882	0.08493453784595507	0.008083910350404976
(+) KRT8	0.0	0.18877788697991293	0.0498245179140762
(+) KXD1	0.033594253906010736	0.024327971032683894	0.04988935556803915
(+) LAD1	0.0	0.17080296898732128	0.0
(+) LAMC2	0.025516343145918236	0.1449797774223592	0.003099789131744244
(+) LAMP2	0.016349471706898298	0.0	0.09932102493820572
(+) LAMTOR2	0.014344319781909528	0.0	0.056577428263669065
(+) LAMTOR3	0.01494087193320914	0.0	0.10230631042913166
(+) LAMTOR5	0.03711497658192075	0.07872034768403158	0.038486114289424965
(+) LARP4B	0.0802294056341698	0.09447571468106233	0.17547094177032818
(+) LAT	0.10105639857494182	0.014186240271340118	0.03529676035775977
(+) LATS2	0.08052238453407347	0.006422757666766985	0.04039009280808203
(+) LCLAT1	0.0	0.04706203846859262	0.09855420913210639
(+) LETM1	0.034780389938472864	0.03509477828222689	0.07041763108792586
(+) LIMK2	0.0	0.07237263314655448	0.10992304077450306
(+) LIMS1	0.0005623108038915125	0.0	0.09865672638539387
(+) LMBR1	0.07435324609701771	0.0	0.034413880603208345
(+) LONP1	0.06353275325792056	0.016052326120782955	0.030098192042911805
(+) LONP2	0.009953470739472657	0.0	0.04620377497971547
(+) LRP6	0.009700968771413682	0.0	0.12211887793520322
(+) LRRC37B	0.015767593074485713	0.0	0.04892758156788696
(+) LRRC61	0.0	0.15481967713664319	0.08392787230458189
(+) LRRC7	0.07831467128631057	0.0001259254332217308	0.06332487614891276
(+) LSR	0.0	0.18496379628676865	0.15186335068036771
(+) LTBR	0.13106363435105442	0.24145433536638933	0.15071816467267551
(+) LXN	0.17075350311573473	0.09408427987095791	0.010349384630282779
(+) LYRM4	0.02544465726183907	0.0037455429102620573	0.03993636204558442
(+) LYST	0.011148516771656992	0.029876184972607866	0.024909226905482737
(+) LZTR1	0.06172160042003138	0.004583313854034105	0.05982189236695639
(+) MACC1	0.007115480616277982	0.1528678742458187	0.0
(+) MAD2L1BP	0.0	0.10853578467480471	0.02447698297524566
(+) MAGEA4	0.018156248065040473	0.03345342640012689	0.05530668417552498
(+) MAK16	0.006864188965728085	0.011482506541359822	0.0672928353640523
(+) MAL2	0.0	0.18607548755967648	0.0
(+) MALT1	0.0	0.0	0.13650112901583908
(+) MAMSTR	0.0382072048171506	0.0	0.08452507772383926
(+) MAN1A2	0.004724147857418065	0.0	0.05586821655318287
(+) MANF	0.050768821240946366	0.0009256400083370817	0.07391355959089287
(+) MAP2K3	0.036387295167652815	0.12858218228399085	0.036836328378209646
(+) MAP2K5	0.008151972670489217	0.0	0.07378296661543579
(+) MAP3K11	0.04052211654429736	0.04970764805021024	0.05395751501038382
(+) MAPK14	0.0018715773944185336	0.0	0.03688294528326229
(+) MAPK9	0.08879066362423772	0.0049087942385060545	0.011314405305994077
(+) MAPKAPK3	0.06928968772035562	0.020451491822358222	0.008111548927286839
(+) MAPKAPK5	0.0	0.006450556811288563	0.058940811357534297
(+) MARS	0.0	0.007113794384641119	0.08663650000022649
(+) MARVELD3	0.0	0.15945965773915366	0.013912406007038873
(+) MAST3	0.00044560361666214743	0.0013210097042560048	0.1423456887009201
(+) MAX	0.03837741722931091	0.155334917036165	0.02113992028899915
(+) MBP	0.10274234171023074	0.1900696350854757	0.11366657110866285
(+) MCEE	0.08421296733110568	0.0715759298939624	0.0
(+) MCU	0.0	0.08778512349094147	0.035229434058946234
(+) MDH1	0.0	0.12169690826061547	0.03611584998069425
(+) MDM2	0.2849849741387302	0.019956356121125462	0.03286900811147293
(+) MED20	0.007413042591365833	0.027642406680370164	0.023683180854062562
(+) MED4	0.022559337108919456	0.0014866941770040314	0.04594716422068057
(+) MEGF11	0.060407869315346654	0.002024782951329659	0.06607026429396771
(+) MEN1	0.0	0.00673463354959927	0.10444666944840036
(+) MEPCE	0.024134266689460584	0.0	0.04030008220885989
(+) METAP2	0.0	0.015782267028834195	0.08068778192202578
(+) METTL1	0.0	0.007798452459925406	0.0705382392672984
(+) METTL15	0.03839409952662674	0.015247353051419612	0.0672166987731137
(+) METTL18	0.0	0.06988582180091268	0.068306068699902
(+) METTL9	0.06220738005935144	0.028639956451100183	0.009616052973560274
(+) MEX3C	0.012071301044116226	0.02637007360973807	0.13061423571522865
(+) MFF	0.3233794006628884	0.03407812187358191	0.13014906076080177
(+) MFN1	0.03746328000467479	0.03030690944389793	0.04445594040415892
(+) MFSD12	0.058032754332407524	0.04801036111839451	0.0
(+) MGAT3	0.1172277048481728	0.1072735993256101	0.034623964530303
(+) MGP	0.34275441413053126	0.005890041606193331	0.13298586076428148
(+) MICAL3	0.14661586005838648	0.019322668704985807	0.1467376958691015
(+) MIER3	0.06779853658703608	0.006422296456598175	0.049162765725844125
(+) MIOS	0.07474120819449571	0.018685781829117058	0.0035734674516087446
(+) MISP	0.01789406520418116	0.19666458981435275	0.0
(+) MOB1B	0.10242790689669157	0.0	0.0
(+) MOB3C	0.032033153507124344	0.03141229187034206	0.03130089105288943
(+) MOGS	0.05728007047020603	0.008587591191707829	0.018212121928363797
(+) MON2	0.288201107632988	0.025707923526109327	0.11725827043258363
(+) MPC2	0.06728447697889539	0.010181561227879372	0.030283236253804253
(+) MPRIP	0.046195181716181526	0.06908860334862418	0.03805389431453328
(+) MRFAP1	0.08206308242117182	0.021937568986629498	0.12403102884426374
(+) MRFAP1L1	0.05623599182979188	0.021246919796085985	0.017740703052172995
(+) MROH6	0.0	0.11603789148304255	0.04138334977943858
(+) MRPL13	0.0	0.1442892509187105	0.09788727465077104
(+) MRPL14	0.05767081993635375	0.1114686662632368	0.039576353695810806
(+) MRPL21	0.010080239405098007	0.054922315257839235	0.05964741807854091
(+) MRPL33	0.0	0.06291828710872097	0.06088491517714868
(+) MRPL34	0.02116668340838639	0.07929358993607337	0.07361602789332118
(+) MRPL4	0.013067231124450508	0.051102923465236955	0.11580592405299041
(+) MRPL44	0.02164542209154339	0.036333719155334024	0.004169901875052666
(+) MRPL50	0.0025340751574919	0.10611019570266811	0.0460445751151841
(+) MRPL9	0.0	0.02226631865788157	0.08971516427647847
(+) MRPS10	0.0019582743037713972	0.0700216949895818	0.04403127519158352
(+) MRPS2	0.02717353480243802	0.11605535407828735	0.009857154954154882
(+) MRPS5	0.0	0.1139300486631174	0.010709352643310069
(+) MRRF	0.022079137169583322	0.15430350693528452	0.0
(+) MSI2	0.020451378244553176	0.0	0.13042918034669226
(+) MSL3	0.0	0.02068466794399795	0.0803720203177032
(+) MST1R	0.012929882459684683	0.18558126914257533	0.0
(+) MT-CO1	0.1971458472847865	0.09029770770194194	0.12162629907704521
(+) MT-CO2	0.39546922821993424	0.09889184412894594	0.13042849209457533
(+) MT-CYB	0.04510841973343266	0.07107359581007987	0.055470891483540966
(+) MT-ND1	0.020026492465599597	0.09987165835315913	0.06763371190209813
(+) MT-ND2	0.02570580605976121	0.059010092966470244	0.05289276052846569
(+) MT-ND3	0.01862397691893098	0.07398785495573151	0.03737971386015549
(+) MT-ND5	0.017245500772487776	0.01315848239313377	0.06006124846664524
(+) MTA2	0.008440500160650026	0.008105037190169155	0.11890281898816546
(+) MTFMT	0.009434961077912212	0.06510495725533767	0.04577390975998884
(+) MTHFD2L	0.09848000230494094	0.01085625237114165	0.01384797116305152
(+) MTMR10	0.009804753344739599	0.0	0.1056010632777444
(+) MTMR3	0.0	0.0	0.1225526103749741
(+) MTMR4	0.04443071069957676	0.008186827556629854	0.06840108849273303
(+) MTX1	0.045288077485708435	0.10226323301607507	0.09030850328160128
(+) MUC13	0.04169961810656261	0.02066630408787044	0.05862036927051344
(+) MUC16	0.0	0.09284629393280194	0.11296009456809955
(+) MUC5B	0.10485713937957042	0.0	0.0
(+) MVB12A	0.04928649938918993	0.004250378245554643	0.08274933434381078
(+) MVD	0.023054243544817124	0.1757806871276663	0.0
(+) MYL12B	0.017534225456153667	0.009796588420269507	0.0722598143798424
(+) MYO1G	0.07390343688746108	0.0	0.033284696018963535
(+) N4BP1	0.0	0.09020723389911736	0.011139495698621717
(+) NAA10	0.0	0.02269609795129734	0.09029200755655595
(+) NAB1	0.03024776523098246	0.07054866649559434	0.022531315671472346
(+) NACA	0.0	0.03204985707053176	0.06672116456745672
(+) NACC1	0.028595342811640615	0.013900357736924893	0.0882263324828491
(+) NADK2	0.0	0.022815074440756037	0.07787834952423467
(+) NAGS	0.04278113805038343	0.024094692250649887	0.06125787772062796
(+) NANOS1	0.01776211966766619	0.007607317872226476	0.06005696041075198
(+) NANS	0.0062383858189617855	0.09594521130129588	0.002085580325940546
(+) NARFL	0.03629955787972093	0.0	0.0448873737624492
(+) NAT10	0.038008561218679134	0.0223284462578092	0.06901649337158
(+) NCK1	0.030387654962494345	0.0344537022030249	0.07316576279019466
(+) NCKIPSD	0.012577590731432907	0.0005679537953445988	0.049627021370848755
(+) NCOA1	0.006420668854791901	0.0	0.09488170116922952
(+) NCOA3	0.01816347899910786	0.0720145911927935	0.0257422786303381
