	P0	P1	P2	P3	P4	P5	P6	P7	P8
(-) CCDC43	0.09124015382753745	0.05029169018919115	0.002681686935287172	0.10551329176942076	0.0	0.0	0.0	0.012382167616644478	0.0
(-) CCDC71L	0.31991501241065073	0.0	0.0	0.033630407863263656	0.0	0.0	0.0	0.14528370771646656	0.03303035354594921
(-) CCDC74A	0.09704126037634163	0.2343808460001264	0.0006548400018726995	0.003414342135330655	0.0	0.27285079750255925	0.011467652521455035	0.01939139095675658	0.11374950410135695
(-) CCDC88A	0.0	0.21167580352915594	0.0	0.10535119899887914	0.004373598472254664	0.0	0.0	0.0	0.00337411805157949
(-) CCDC91	0.013421083331162344	0.0	0.0	0.11433272597718486	0.0	0.0	0.010618253477209379	0.04350131713323552	0.0499415100686266
(-) CCDC92	0.0	0.06833973466671682	0.003918496231478678	0.0	0.09280498124336063	0.15379948630862425	0.0	0.0	0.0
(-) CCNA2	0.0	0.0	0.008073135843453616	0.17950048387405543	0.0	0.004030736290655764	0.0	0.05008331152644381	0.0
(-) CCNB2	0.01120271973555376	0.0	0.0	0.15949915116172952	0.002215350335341989	0.004593767089341291	0.0	0.018843856263668125	0.0
(-) CCNC	0.0	0.0	0.0	0.1307640186335569	0.0	0.0011540013266887438	0.0	0.03916543023260772	0.0
(-) CCNF	0.0	0.0	0.0032365504141553176	0.16599409236539267	0.05914305054027962	0.0	0.0	0.07780382869468391	0.0
(-) CCNJL	0.06681757524232604	0.0	0.0005709395999786733	0.018355293085448705	0.35506436588125967	0.0	0.0	0.0	0.0
(-) CCNO	0.125070737054117	0.0	0.0	0.04980966968160574	0.19536809810014505	0.0	0.05490027161830915	0.0	0.09204017931505122
(-) CCNT1	0.06398447457395853	0.0	0.0	0.11883586711272631	0.007773938897681722	0.002797506565385004	0.017903476997750384	0.03978696356143525	0.003214726546160122
(-) CCNT2	0.0297478848231014	0.01987892701051822	0.0	0.12761691822331442	0.0	0.0	0.0	0.0	0.0021783554659010338
(-) CCSER2	0.04515305633454196	0.1465062430379402	0.01297559127231132	0.0031510511894077384	0.0	0.040177033317131336	0.0	0.0	0.0
(-) CCZ1	0.016284168614126585	0.027296491939706003	0.07521866878790925	0.0	0.074721485919743	0.01913181030545924	0.0	0.0	0.09621110589632038
(-) CDC14B	0.03158199613125701	0.03737724288263725	0.0	0.0	0.1538878015984119	0.0038305368761884823	0.0	0.0	0.0
(-) CDC34	0.01081933118567476	0.10603546427597514	0.028046225600630005	0.06662294615057167	0.0	0.06624508570436735	0.0	0.0014894655423270309	0.0
(-) CDC40	0.0	0.005280295961377083	0.0	0.15689446982244326	0.0	0.0025185101280257257	0.0	0.06112741278710878	0.0
(-) CDC42EP1	0.0	0.0	0.08212727940173517	0.0	0.0	0.2579449085513674	0.10984924060951962	0.038913367113649386	0.0
(-) CDC42EP3	0.052222321750658454	0.07277132454643467	0.015851194644854374	0.0034797726699789767	0.0	0.03234203098781783	0.02553590593277805	0.015885296032496183	0.07217982870362816
(-) CDCA2	0.02578842317917485	0.0	0.016424804505417407	0.14267433320168876	0.0	0.015807383890459464	0.0	0.005874767439258517	0.0
(-) CDCA7L	0.033508110514644966	0.030456047614127298	0.0	0.08433645831738587	0.0	0.02264885269943543	0.0010677323474283017	0.03658263580982204	0.0015867096220625698
(-) CDH11	0.011978117547537073	0.38638357646856397	0.368948144488942	0.0	0.11932339257451559	0.2721959717019343	0.0	0.016630807931365323	0.024576658030416955
(-) CDH13	0.18032870204154608	0.2275143439393173	0.0639216666557519	0.020993118295898894	0.0	0.23466230288626483	0.0	0.0389768122086919	0.0
(-) CDIPT	0.12606904421546083	0.17076683763782277	0.042480123727480265	0.0954773360584027	0.07008383786544481	0.0	0.06041911217744598	0.10739954077704937	0.12861831096791335
(-) CDK14	0.08688010025943396	0.04487926812439774	0.11194866505203989	0.01061665453658761	0.0	0.19485234558826714	0.017832311036725723	0.0	0.0
(-) CDK20	0.03287941086098928	0.030398319578450843	0.0	0.019182153543752512	0.07384799170437321	0.03980037983517108	0.049431222356088114	0.0	0.18729956588136232
(-) CDKN2C	0.011782260473100626	0.051003552214885436	0.030383320055842686	0.020041696377197594	0.03684590978421223	0.03577311002073366	0.011141991568292953	0.3191612137694123	0.0
(-) CELSR1	0.019950314567215598	0.0	0.02007943718435629	0.02460613269401086	0.21733151388026098	0.28770420177352085	0.09805559885120141	0.0	0.11641887026228374
(-) CENPE	0.0	0.0	0.01128401029966289	0.20757378796592016	0.0	0.0	0.0	0.01835212565562888	0.005264365268544476
(-) CENPF	0.0	0.0	0.0	0.22490165023157183	0.0042876503135883025	0.0005201599544354153	0.0	0.019873920335426194	0.0
(-) CENPH	0.08380436437801225	0.0	0.018848131947815604	0.16765941574935475	0.0	0.00818551938850791	0.0	0.006967777999420854	0.0
(-) CENPQ	0.007073550490372134	0.004272782552589041	0.0	0.2091127276604775	0.0	0.0	0.0	0.04540121427489242	0.0
(-) CEP104	0.004957433418513847	0.08054805479837777	0.10241279679183389	0.046336238909993485	0.01918497998431269	0.00048324439513389535	0.01257815795030478	0.06684856029606476	0.002543737768541882
(-) CEP112	0.13419103355175452	0.17401034358799314	0.02357485520063963	0.0	0.04227701952112549	0.19967303858478694	0.009626441550912565	0.0	0.03545866920057915
(-) CEP152	0.0	0.0	0.0006300537802833454	0.24212027364243038	0.0	0.0	0.0	0.03035442268524112	0.0
(-) CEP41	0.0	0.12335218757661143	0.10268579220790884	0.015518287825397603	0.04875880360059056	0.02965572322187867	0.0	0.0	0.057748393610709194
(-) CEP57L1	0.0	0.08518250999078776	0.002594761847198157	0.22365960342586652	0.0	0.054975351510767635	0.0	0.09578814898257243	0.0
(-) CERS6	0.1438806637537319	0.0	0.0	0.0	0.0	0.0	0.03765144784753588	0.0140089481293921	0.07253342008630101
(-) CHCHD2	0.07133450962924252	0.0	0.09927699477939216	0.01104723817968074	0.021569916288288745	0.0	0.0	0.0	0.0007872759590731802
(-) CHFR	0.0	0.06568338650967102	0.0	0.0	0.37697948141548343	0.015070474710163002	0.010199096500197607	0.09910356601894156	0.0
(-) CHID1	0.014426544876129311	0.11922532583528189	0.037738985601841135	0.0	0.0033175982401417114	0.0	0.12008781252427249	0.0	0.0
(-) CHMP4A	0.0	0.0031107456128234854	0.0	0.016457847471463713	0.055148925465604084	0.0	0.0	0.07367999624986699	0.0051102474458563415
(-) CHUK	0.019248078418559866	0.04807994555535839	0.0	0.20458481456551444	0.0	0.0	0.0	0.07045864914124436	0.0
(-) CIC	0.021786988773211297	0.11355578303389705	0.0	0.0	0.03538772430391311	0.0934694093581401	0.01062905828976164	0.0	0.01656599841586338
(-) CIRBP	0.025039088557903245	0.14049663971879361	0.0	0.0023573401410642296	0.0055883443232473805	0.028552932770844155	0.005180895374275085	0.002758507941757558	0.007674707235265083
(-) CKAP2	0.01865461725069954	0.0	0.04869455839194988	0.24616707652062222	0.02145146627060749	0.0	0.0	0.015007376709737329	0.0
(-) CKS1B	0.0	0.0	0.0	0.16135276125267967	0.0	0.0	0.0	0.051410573729862775	0.01005655989079833
(-) CLASP2	0.052068219018041165	0.012546888655353002	0.01815064567988048	0.08963554902195844	0.0	0.0010662713870929555	0.022350290310572	0.00833986250777905	0.0
(-) CLCC1	0.0	0.11263345051329889	0.006896955277331871	0.017494834206528462	0.0	0.0	0.0	0.021422785543187037	0.017649425602894005
(-) CLCF1	0.0	0.13588026774010217	0.05193701205646698	0.14107273769230186	0.0039367171410042276	0.16460627412886059	0.030948368594237562	0.0	0.0
(-) CLCN4	0.04024776151275896	0.15389042444795376	0.008882709748644168	0.015455804398630948	0.22008911439570417	0.1921608332539714	0.0	0.0	0.01321872801526432
(-) CLDN12	0.09708147284209624	0.09687902089564626	0.03131148561829684	0.008851880491129425	0.0	0.0	0.02631623704068344	0.0	0.06120336437725088
(-) CLDN18	0.26408650495198915	0.26884876794911894	0.04117038257786076	0.15468046700637272	0.1506820308987868	0.08135607904268427	0.053449142044949875	0.12655644647908443	0.11222402462446804
(-) CLIP3	0.009836309579610434	0.23619768917665793	0.0	0.0	0.1672888699191183	0.044461455436624206	0.1453464038594112	0.0	0.06676514912560881
(-) CLMP	0.0	0.29667655264781906	0.1677860201837816	0.14692432350104745	0.0	0.21621568405792996	0.0	0.0653431989329804	0.13308817395419192
(-) CLN3	0.05374305046837188	0.0689155331832542	0.0030725700376338975	0.11284799779417631	0.018169299686806605	0.0	0.0016735197760314221	0.022379153658059463	0.05867846453090179
(-) CLOCK	0.010947519617380214	0.11492867023237713	0.016416267493141658	0.1390945569298263	0.0	0.009562468242676874	0.0	0.0	0.0
(-) CLTC	0.0627894537941942	0.08233276061142768	0.008377510406385763	0.023301942894172832	0.0	0.016518691618570013	0.0	0.0	0.0
(-) CMBL	0.0	0.09542154475856594	0.12823343297026346	0.0	0.14001702364294397	0.0	0.2888021658104199	0.0	0.1199109066847479
(-) CMTM7	0.08109198972975665	0.15056423530911384	0.08870363418616929	0.0	0.0	0.0	0.0	0.1406411256605454	0.07107796914257064
(-) CNKSR3	0.08181242294390503	0.043709802795935	0.008193418487207178	0.10247527204772358	0.19361817199700526	0.015974507389429557	0.00575096936359751	0.09987615792737185	0.012839203848451155
(-) CNOT7	0.028929609497547578	0.0	0.04218273869091674	0.09031944941788626	0.0	0.024080330723265903	0.0	0.0	0.0
(-) CNRIP1	0.0	0.36841124514313456	0.17172016161098225	0.0	0.0	0.0	0.07811591078878206	0.013719449098531468	0.15179695919123645
(-) CNTLN	0.16780623306904677	0.12761598231957583	0.0	0.13988171994373574	0.013048070859233707	0.11420325836613161	0.0	0.012624315124106479	0.0360607237316038
(-) CNTNAP1	0.0	0.18602384253672097	0.0	0.018729898942154415	0.0021447427838259996	0.08799290507933502	0.052076436843274815	0.04902345547532218	0.023484631827309352
(-) CNTROB	0.03314228508926043	0.0	0.0	0.10125022206893498	0.0	0.002400978590058541	0.004925504550574016	0.02897322073373917	0.00683355466596374
(-) COA3	0.16885720957473843	0.0	0.0058955387149055676	0.030708830987743675	0.0	0.0	0.034869927309139646	0.0517424568581662	0.0
(-) COG1	0.011110746111593317	0.10998518773282066	0.0	0.05279688728728933	0.006648797657542484	0.0034535720707435614	0.056439446266980664	0.0	0.087578468640284
(-) COL12A1	0.0	0.1067853283634529	0.2792154409344289	0.004197467760493323	0.06846920800964515	0.17725556935731626	0.05405145587731965	0.15378981433808414	0.08136977426622222
(-) COL18A1	0.06057546141582578	0.05484827692023761	0.03087923224005041	0.0	0.2593010776988578	0.16815858818385016	0.0	0.0	0.0
(-) COL27A1	0.004108624828287167	0.04512110317905788	0.1369964739694812	0.003556831331238572	0.014119461765211689	0.0	0.3188947669824501	0.0	0.08208085199657901
(-) COL4A2	0.028230133705541626	0.22760445639877544	0.022097073226913944	0.02389037901364047	0.1083540361293654	0.0	0.0	0.0	0.0
(-) COL4A5	0.22087449082521285	0.05755726325893008	0.0	0.0005219471815369989	0.00010102023858645386	0.13502776027552132	0.3257731733257418	0.023158996526834067	0.0
(-) COL5A1	0.0	0.12166982185266634	0.25801004645694336	0.0	0.04467478159580272	0.23932199925045264	0.01291523890157054	0.0	0.0011710714002986272
(-) COL5A2	0.0	0.12612191552396948	0.0	0.0	0.10095921320534362	0.08329746631745592	0.14107381032623917	0.0	0.0
(-) COL6A1	0.0	0.2315787535200466	0.02269823106287137	0.011535945280930642	0.0740552702202783	0.14110546158258166	0.10853808369524465	0.0	0.06485964715502941
(-) COL6A2	0.0	0.25093596837351756	0.009798308168834674	0.0	0.04049643125246103	0.13667866803833265	0.12106741839516734	0.0	0.048639252448220587
(-) COMMD7	0.0	0.07169903904494551	0.12542242256251476	0.0	0.09887174783158657	0.018176761962952717	0.0	0.0	0.0
(-) COMMD9	0.03625191720151083	0.0012834507653711217	0.0058434550983784295	0.019248183573836702	0.03477201830024277	0.031469157996322876	0.0017034042505482715	0.028206556551366373	0.0
(-) COPS7A	0.1429929783038072	0.006925017925575705	0.007221926212799817	0.0	0.0	0.0	0.0	0.014799875815224565	0.008011055872093135
(-) COQ7	0.10151789840008824	0.0	0.0	0.06500224069267214	0.0015362589744042823	0.0	0.001289586453205949	0.0	0.023645268348803154
(-) COX19	0.03904757629530924	0.0	0.05974017856597567	0.0	0.07312858482855768	0.1112467391155178	0.0	0.0	0.0321598309103431
(-) CPED1	0.050560626728904295	0.22864410765500634	0.44562218150988364	0.10036572739412074	0.0	0.25875134222573987	0.0	0.06377518494615614	0.0
(-) CPPED1	0.23544583135565567	0.0	0.0	0.23091676995073707	0.009233287844287945	0.01723237855143432	0.0	0.0	0.15476503875002764
(-) CPQ	0.0164741050326274	0.26791903879186774	0.015350536098165942	0.0	0.06375751526447045	0.0	0.0	0.0	0.009268120240665433
(-) CPS1	0.16971627485916882	0.13940215120158528	0.1832618606022389	0.0	0.0	0.0	0.09971332939724491	0.0	0.011342874263189
(-) CPT1C	0.04634488717784207	0.3095969584899454	0.0	0.15598472667636828	0.0	0.19308507403591454	0.0021461408603225575	0.18915491278598895	0.0
(-) CRBN	0.08074862087981864	0.0	0.002110228272946641	0.031961649110260594	0.0	0.008201963895369703	0.024308332346143078	0.0	0.01398775840975716
(-) CREB3L2	0.0	0.21766871815563812	0.05714549082918179	0.0	0.0	0.0	0.020840171911680777	0.0068792521030072535	0.04680539675783178
(-) CREBBP	0.0	0.06886728339790324	0.0	0.052013525381167984	0.08531237231159965	0.006621001583293442	0.04741654607873529	0.02955791358563549	0.017944460134630285
(-) CRTAP	0.05190968743531982	0.21187487541164204	0.0025109977321765274	0.0	0.0	0.0	0.1120675439808869	0.0	0.028430022332287894
(-) CRYBG3	0.0	0.0	0.14886763790113838	0.0	0.0009364295561244204	0.049102733934655585	0.0	0.0	0.023968902838218897
(-) CS	0.06066973940655524	0.0	0.0	0.1539650518691268	0.0	0.0	0.0	0.01767348539543407	0.056516142518270286
(-) CSF1	0.032136192099859656	0.24755506933040594	0.0	0.016928219760363454	0.11858344518157297	0.0925928457793998	0.022538363172238732	0.0	0.005792520502643425
(-) CSPP1	0.02553161617087695	0.0	0.0	0.13460397030338087	0.004632936655799111	0.0	0.011928086545677858	0.03490355402270892	0.023865652355407656
(-) CTCF	0.001879173633448763	0.0	0.0	0.12655618926135698	0.01003918042101536	0.0	0.001040071830056192	0.05092947822987095	0.0026145036724513743
(-) CTDSP2	0.0	0.051102013945987956	0.0	0.0	0.0016516694628845208	0.0539905443208683	0.178520632023848	0.003247912221925081	0.0
(-) CTNNBL1	0.034254393443921095	0.018525879513997052	0.11257116384913406	0.12974523315699582	0.0	0.0	0.08036413711354776	0.05239921816192533	0.10837910314522627
(-) CTSF	0.08966526228170292	0.1516955521977266	0.0	0.0	0.21901545875220327	0.0	0.1852453486021594	0.23617036765205587	0.00962156986907203
(-) CUL5	0.000680913434134558	0.011262988993788926	0.006089248486979654	0.08513122775041283	0.018955861527805085	0.051240959659282985	0.0033490959517649614	0.045043782275341344	0.0
(-) CWC22	0.007828008305721798	0.0	0.010729704621190496	0.19941059945136325	0.0	0.0	0.0	0.0	0.05883990628801103
(-) CWF19L1	0.0	0.0	0.0	0.15123875209198734	0.0	0.0	0.0	0.051085997676961425	0.0
(-) CXXC5	0.0	0.1847777494085615	0.017095924017657117	0.0049275487201328886	0.1300754397003109	0.04806146869445394	0.21576959554567596	0.0	0.05004115247638815
(-) CXorf57	0.18876425844058947	0.09809012217780101	0.0	0.0	0.0	0.0	0.24125881894684378	0.12045355675628135	0.0
(-) CYB561	0.0	0.0	0.0	0.09782807424467015	0.09805467787282127	0.1396104777245465	0.006067494616822509	0.0	0.1784969109254548
(-) CYB5A	0.0	0.0	0.0	0.0	0.18953758123232067	0.013997608749518706	0.0031775340561874563	0.14408799362039615	0.0
(-) CYLD	0.15529197487132573	0.11582323784299031	0.045045407205407034	0.08364458701222434	0.051368658191163895	0.19462081027257752	0.17458083575909392	0.0	0.07266761854887673
(-) CYP2R1	0.04558320679915477	0.004200412446727312	0.25382739495499734	0.0	0.0	0.0	0.005800310000414968	0.25214990981237845	0.017458746293372695
(-) CYP4V2	0.24960036462253937	0.0873336557201629	0.0	0.0	0.06883562218965222	0.0	0.0	0.0	0.0
(-) CYP51A1	0.011468313161314962	0.06667905053838268	0.01080039339425303	0.005774009196223469	0.09241644246001353	0.0	0.0	0.08138452112636632	0.014894826640395034
(-) CYTH2	0.0	0.01877367712720892	0.0	0.014761670832541212	0.08521092360568149	0.014692235490531471	0.0	0.010916740133198604	0.058831598426059575
(-) DCP1B	0.0	0.2435147225070669	0.014262417236083139	0.0	0.0	0.07810941051715203	0.00397994198637394	0.0076799764493164155	0.0
(-) DCUN1D3	0.0	0.04613833809907777	0.0	0.003184043633379983	0.0	0.0035279723495355714	0.2007090449427107	0.0009678261633932809	0.0666740903094001
(-) DDO	0.15543458768368293	0.2796054260858482	0.0	0.10776416855106476	0.029868779825005604	0.0	0.21390308919210863	0.0028802643223536082	0.0
(-) DDR2	0.0	0.3144424434910816	0.07560701222442531	0.015399790357348916	0.011389633955953956	0.005321247309043424	0.0	0.00039963795370431284	0.01849672512368839
(-) DDRGK1	0.02554461448568835	0.0	0.008720247711795793	0.03568352799348704	0.09533724480136177	0.013751312497425222	0.0	0.018471413914757446	0.004163384337378821
(-) DDX39B	0.10654334805693667	0.1636025416492956	0.021665894205863675	0.1898412229694944	0.16291200882348786	0.07805454404893425	0.007624211095493899	0.18208150890185154	0.12536352826321762
(-) DDX6	0.0350033666971044	0.0062612143316671115	0.004081510238354234	0.0	0.06631088399137129	0.14367959804007818	0.034824812282374135	0.02063193802211534	0.0
(-) DECR2	0.0	0.06691310561741608	0.053430742435361014	0.0	0.0020255684571697345	0.0060120242586686815	0.0	0.006438530116861444	0.12091000578820607
(-) DEK	0.0	0.0	0.0	0.1536456869609575	0.02883338279099192	0.05990105254916804	0.0	0.03299699657139627	0.0
(-) DENND1B	0.048100677362708684	0.0012619574572943582	0.0	0.043824663470526666	0.09333421012852186	0.0359348996153466	0.256621099983644	0.02473927269102786	0.0
(-) DENND2A	0.15214117255010973	0.1840617524561247	0.037541655026889297	0.10649324485585977	0.07799870522130643	0.3188440375461185	0.0	0.03554404518925994	0.05774759111311952
(-) DENND5A	0.009716262747572894	0.16539467836691082	0.02009920288503416	0.0	2.1326003766985165e-06	0.006944428615214806	0.0	0.010932175884576546	0.004027496485680579
(-) DENND6B	0.20926264667494984	0.13500805402161037	0.0	0.0	0.13120343671988927	0.10126910997049544	0.24716467524724045	0.0	0.19045840482711973
(-) DEPDC1	0.0	0.0	0.0	0.18871090245641994	0.0	0.0	0.0	0.06618069540988349	0.0
(-) DERL2	0.062163549944606794	0.0	0.00046516714270826643	0.046321523701437536	0.005887925619991817	0.0	0.0	0.01337587103577478	0.0
(-) DGAT2	0.07030190190602874	0.0	0.15546326285131545	0.021983264735765853	0.026032239547046938	0.032457991482970926	0.35186626903006263	0.023535903799907554	0.16922044358436392
(-) DGCR6	0.06227772587757579	0.0	0.04142711962987351	0.004486972896613543	0.10167384927143101	0.038934646981405335	0.09916872203415387	0.10722910102604073	0.0
(-) DHCR24	0.05262601696027914	0.0	0.11047430398584718	0.02376981020385015	0.010111994031701363	0.0	0.027841941712968478	0.015278869271260646	0.0
(-) DHCR7	0.11862275691072711	0.0	0.0014536755220792722	0.0023468943919332215	0.04788312740097146	0.002736941503357368	0.02882357392338782	0.010887997132574191	0.016590907899150856
