	P0	P1	P2	P3	P4	P5
(-) COL4A2	0.04153949255758892	0.23547130045774212	0.011107615182111466	0.0	0.11808204220165526	0.0
(-) COL4A5	0.22408538732026634	0.07478924275366994	0.0	0.014152686839131044	0.054557269854802734	0.16899000996040342
(-) COL5A1	0.0	0.1635069432151902	0.36144177610240236	0.0	0.13225324844856443	0.0
(-) COL5A2	0.0	0.12827879016000818	0.0	0.0	0.1625223202701577	0.08696156225775499
(-) COL6A1	0.0	0.25939660060481207	0.03958726057843045	0.0	0.12537347696277992	0.1298292727691117
(-) COL6A2	0.0	0.27912750005975695	0.02288443354628207	0.0	0.08114577328025058	0.12150747970498231
(-) COMMD7	0.0	0.07694716372293145	0.15605542986414467	0.0	0.11031714221764213	0.0
(-) COMMD9	0.03600898750836472	0.0	0.015479140032233002	0.03160180994357247	0.0743608393197667	0.0
(-) COPS7A	0.1341186440872011	0.004393290638493351	0.02026394654233965	0.0	0.0	0.0
(-) COQ7	0.09509833412778387	0.0	0.0	0.04568577013934221	0.0	0.018494439867225623
(-) COX19	0.039205663934810564	0.007023873125469922	0.09441074150287142	0.0	0.138749493056595	0.012909967713558792
(-) CPED1	0.05464386275653358	0.2952140594387613	0.6315211677996689	0.09923071363186836	0.027240621995091727	0.0
(-) CPPED1	0.21833029731677034	0.0	0.01353596634369585	0.15128457489644295	0.0035516314515425572	0.11202635907967451
(-) CPQ	0.015221477456211606	0.2770497957183852	0.010736202856176233	0.0	0.059739382320356464	0.014177062091933314
(-) CPS1	0.15325088381209812	0.1433081702263936	0.25181743612902363	0.0	0.0	0.05498576539094765
(-) CPT1C	0.0611657199851427	0.3553857444624077	0.0	0.24536286631492096	0.10059236727919826	0.0
(-) CRBN	0.07691220526149053	0.0	0.005828383348909931	0.018839984249953135	0.0	0.02016044312923505
(-) CREB3L2	0.0	0.22762406990153058	0.0781434426377151	0.0	0.0	0.05206568674821029
(-) CREBBP	0.0	0.06843914904114036	0.0	0.059911936491900644	0.1142143494570961	0.03979732643057934
(-) CRTAP	0.04663356946903688	0.2177163072952651	0.0017050298081118297	0.0	0.0	0.09339030788414575
(-) CRYBG3	0.0	0.0	0.20699521631428144	0.0	0.015991064314934557	0.004996475657354163
(-) CS	0.0550927191789262	0.0	0.0	0.13223689096063218	0.0	0.030485018170950652
(-) CSF1	0.04114824496018116	0.2613713807355046	0.0	0.0	0.17775226715348494	0.019190487667937954
(-) CSPP1	0.025261419536642623	0.0	0.0	0.11607419042435052	0.011062472594878452	0.028509169165655508
(-) CTCF	0.005499063829036235	0.0	0.0	0.13052328410261063	0.011989283357364525	0.0002569774094864614
(-) CTDSP2	0.0	0.05877305794533066	0.0	0.0	0.02056444037066548	0.10758107160838125
(-) CTNNBL1	0.03968058861861392	0.01964179216674809	0.1664826870406313	0.13348058496487783	0.0	0.1178009157559101
(-) CTSF	0.1299245283527252	0.1305202820199562	0.0	0.1522746457400547	0.2976323915607149	0.14212704904936924
(-) CUL5	0.000418604737573957	0.020074413338760207	0.004428769506152303	0.09703278149646981	0.05472802082063469	0.0
(-) CWC22	0.007283344425108436	0.0	0.0060580831978743945	0.13757010160156688	0.0	0.041461778452467145
(-) CWF19L1	0.0017589420393823592	0.0	0.0	0.1506229694892384	0.0	0.0
(-) CXXC5	0.002154745559130774	0.19228422992977076	0.016445190807180075	0.0	0.15049411330736798	0.19226338811513302
(-) CXorf57	0.20740956258805862	0.09619957560572352	0.0	0.05324919117409445	0.019538254181338335	0.13370098950395554
(-) CYB561	0.0	0.008091517797963922	0.007785978799664128	0.06808486245782348	0.17169307909164522	0.1604302555786575
(-) CYB5A	0.0	0.0	0.002701177650799727	0.07343679140265276	0.3034895088997791	0.0
(-) CYLD	0.14630112616044458	0.14689890155888366	0.07688746799212356	0.049405184113371	0.10210787316344719	0.18147112699840998
(-) CYP2R1	0.06351132443565066	0.0005200338076898922	0.4304101007685126	0.15270760734888036	0.0032824132470857773	0.0
(-) CYP4V2	0.2343697348498847	0.0803497640688495	0.0	0.0	0.06566960038613362	0.010340489964161273
(-) CYP51A1	0.01826163392252503	0.062019648944831196	0.02438603091025889	0.07139326197348449	0.1108778078689231	0.015090971747567896
(-) CYTH2	0.0	0.016740735760388144	0.0	0.013536333990042981	0.12900377692782866	0.04077674834906621
(-) DCP1B	0.0	0.26736781707050294	0.024632456790282756	0.0	0.01664774464118421	0.0
(-) DCUN1D3	0.0011446317429895446	0.04591704439125993	0.007570951623473867	0.003101610144886575	0.0	0.17798456078636252
(-) DDO	0.15807988516283605	0.2913142418761081	0.0	0.0622168151276092	0.006716712277123805	0.11641652714073852
(-) DDR2	0.0	0.3337144747750602	0.08973922665519223	0.009931540040994625	0.0	0.009871986077703683
(-) DDRGK1	0.026976349981105815	0.0	0.009474001133767385	0.029637220928844864	0.14587716013122654	0.0
(-) DDX39B	0.12483668073361218	0.1647889301524702	0.06229343260379155	0.2580101525928961	0.28982120087313884	0.08577147363154969
(-) DDX6	0.033960151236411114	0.021879183797882406	0.020981258632978887	0.003718560733705121	0.16449521044599488	0.008218401689368587
(-) DECR2	0.0	0.07168601517015981	0.09237698879932531	0.007450551507205958	0.004278686686984339	0.08355678076028648
(-) DEK	0.0	0.0	0.0	0.13977676158201954	0.061697706477538035	0.0
(-) DENND1B	0.06856001094106813	0.0	0.0	0.043106506026343056	0.11408977806984831	0.15145183550108796
(-) DENND2A	0.14148112846896532	0.24130231462955878	0.061225265348316724	0.10735013370992119	0.235707075395826	0.01900308548081366
(-) DENND5A	0.007818843190080596	0.17480410123437612	0.030268991383823395	0.0009616040837659814	0.0	0.0
(-) DENND6B	0.20836309493242208	0.13555035428986167	0.0	0.0	0.18885135350826987	0.33092444701319124
(-) DEPDC1	0.0	0.0	0.0	0.1928484207678552	0.0	0.0
(-) DERL2	0.055652838175197096	0.0	0.0	0.04575455977709068	0.007470170907966317	0.0
(-) DGAT2	0.0861401803704593	0.0	0.2506886941487749	0.023973181011681152	0.027284730158168877	0.3403322024208958
(-) DGCR6	0.07127299780397735	0.0	0.07815715425065287	0.07853445350386333	0.17463398922233359	0.05068773917784406
(-) DHCR24	0.05148943727142906	0.0	0.15367939903744054	0.02031522292049195	0.01073481500325498	0.0
(-) DHCR7	0.12130985875463576	0.0	0.008361415166272031	0.005007803992338344	0.06233885367727669	0.023323157697255143
(-) DHRSX	0.09643802313104582	0.0	0.06172987467077319	0.0	0.06174255183353561	0.06625018655924217
(-) DHX15	0.0	0.0	0.0	0.12249775723807338	0.0	0.0
(-) DHX38	0.0	0.005230971366085408	0.0	0.0765107356480006	0.003959782694369176	0.019045117846197796
(-) DHX57	0.15886492469876107	0.0	0.0	0.08351865071052876	0.0	0.010227720724553833
(-) DHX58	0.03994259904904632	0.2215784032076754	0.0	0.0	0.06658277583325552	0.23404598096119722
(-) DIAPH2	0.17361755933600884	0.00029965157553818634	0.009095952767282272	0.11539111315580539	0.04222950486795083	0.02068839772846127
(-) DIP2A	0.022188650031022123	0.030774067439534848	0.01934998009029377	0.02440613672575599	0.040834536858611374	0.05166555190443108
(-) DIP2C	0.004551010329006275	0.2095795004014091	0.007950302855038232	0.0	0.011745554238601033	0.18131139622549933
(-) DKK3	0.0046527326941281305	0.1743846814409467	0.03826775204166748	0.02020144434992744	0.1484889834807035	0.015421080461622024
(-) DLC1	0.0	0.0	0.4900163336941952	0.011938644239073393	0.0	0.11807508653304868
(-) DLG4	0.008165434411305636	0.2533712765307158	0.0	0.0	0.0	0.1028123296125965
(-) DMXL2	0.0	0.22499521757810084	0.06884790750787392	0.013822523714085422	0.0	0.004609172128794077
(-) DNAJA1	0.0018173812808642204	0.0	0.0	0.09198650044022108	0.0	0.08394001397666423
(-) DNAJB5	0.0	0.2057273612030403	0.0003417149492375003	0.023790789191366287	0.046438432877719774	0.012032374363029986
(-) DNAJB6	0.0	0.06578821932461104	0.0827383963896029	0.0	0.06893710582136084	0.11388424662178578
(-) DNAJC15	0.10721381575606387	0.17460541982322447	0.22100479947487509	0.06203892129855457	0.06254262616511462	0.0
(-) DNAJC22	0.08074504735907236	0.15571925318760985	0.0	0.0	0.012857227886337072	0.0
(-) DNAJC6	0.36079322821381776	0.07878386478393853	0.07299365790374493	0.121776351354008	0.05563396362431126	0.0
(-) DNASE1L2	0.16428963411674552	0.022807992726635272	0.03993008883334373	0.12270049680417025	0.07807622915991583	0.04934340381864217
(-) DNM1	0.0663256683867445	0.3084249946698336	0.0	0.11016069901370633	0.12531594021716183	0.10220162113637403
(-) DNTTIP2	0.0	0.0	0.0	0.16385169793194057	0.0	0.0
(-) DOCK10	0.0	0.3982707389491281	0.3278923036335779	0.0	0.0	0.030347207637603357
(-) DOCK5	0.5570402502551987	0.0	0.34307091875215373	0.0	0.0	0.0
(-) DOCK7	0.01787405054009629	0.1517483808963898	0.007905789184180919	0.014933600019908556	0.0	0.0
(-) DPP7	0.01880294818152117	0.0	0.0	0.0	0.16376597623572092	0.02345487176253024
(-) DPY19L2	0.13187905607777198	0.30050115500937685	0.032863545466400655	0.1684029113169737	0.0661318587766993	0.01974578829552597
(-) DTL	0.002687763284857971	0.0	0.0	0.16629080846661262	0.0	0.0
(-) DTNB	0.1196721742567052	0.0	0.0	0.10794523670415575	0.0023972080025745014	0.0
(-) DTWD2	0.21398185451632398	0.05725114628068238	0.014106387522051659	0.024880249169565084	0.01493676149959664	0.03897188010463476
(-) DTX3	0.0350568638576683	0.0918682737419771	0.0	0.12154627477414842	0.0	0.0
(-) DUS4L	0.12172832084151627	0.05141089485526062	0.15267122553856474	0.0	0.0372058155020834	0.0
(-) DYM	0.0	0.01871468618436092	0.037341888704168956	0.05928338335376893	0.13903975388737627	0.005381216128341776
(-) DYNLL1	0.010232719210508275	0.0	0.03647609711957159	0.10497921055962703	0.0	0.03286786794217853
(-) DYNLRB1	0.016898058181969957	0.04155062566385781	0.11050767924691235	0.023973963851880147	0.017193538754455298	0.06723135899899087
(-) DYRK3	0.0	0.23971007984517248	0.0075240014333442466	0.05172540828794935	0.0	0.1463107973536261
(-) DZIP1	0.0	0.23363816949584088	0.0	0.016445150200319305	0.0	0.003605544749190351
(-) DZIP1L	0.0	0.22916107260904284	0.014180251751696488	0.025068154095941014	0.012736687645214443	0.018928404049687854
(-) EARS2	0.03767686565525742	0.0	0.0	0.06248224458414894	0.0	0.11670670661280066
(-) EBF1	0.021296374246499997	0.4324057648613316	0.2741967669325586	0.12656903061408417	0.16957170845454195	0.05191064525252718
(-) ECHDC1	0.041545494207255264	0.0	0.0	0.044224418514272376	0.0	0.0
(-) EDC4	0.0	0.006668555877520492	0.0	0.11233549386264187	0.011395510314052565	0.004191096259479935
(-) EDIL3	0.03226317888187834	0.3045226506519754	0.27156155542495847	0.0	0.22915347994472918	0.0
(-) EED	0.008870759422825258	0.0	0.006273462561456195	0.11709066383423465	0.011876370386491265	0.014411887340915634
(-) EEF1B2	0.0758073622491733	0.0	0.04260962628475988	0.0002728981189927511	0.0	0.0
(-) EEF2K	0.0	0.02397192188095094	0.0	0.07401084500951123	0.005571816135721323	0.10834807267156135
(-) EFEMP2	0.0	0.32013401426523486	0.14047354678927662	0.07058312373669114	0.11130813245200666	0.1087671598319576
(-) EFNA5	0.10220935312727296	0.0	0.30498094522196145	0.07379840466096296	0.0	0.26259565240091504
(-) EHD2	0.0	0.017314902903166455	0.19450221633247264	0.0017216403467651357	0.06587118147107175	0.0935418049901094
(-) EIF2B4	0.05768619322670909	0.017596392569315434	0.013605007862685444	0.07852778277893267	0.0	0.022238119480341777
(-) EIF3C	0.017541892362741562	0.02581028705252746	0.02160227097824972	0.1058754970946135	0.0	0.0
(-) EIF3CL	0.01726418093403328	0.023706729481411896	0.022564213218239697	0.11342836842648381	0.0	0.0
(-) EIF4A1	0.037372385162096115	0.0	0.011297203538640945	0.07911139500544216	0.0	0.02517146125824319
(-) EIF4G3	0.0	0.20023741062469042	0.0	0.06749815794323999	0.010726711831292755	0.0
(-) EIF5A2	0.13574579295943515	0.028324506967739256	0.0	0.09160451725974347	0.0	0.028401353439366957
(-) ELF4	0.0	0.003001963118489622	0.0	0.11319858285749028	0.029674191584468625	0.0
(-) ELOVL4	0.09150018830920668	0.0	0.0	0.1534398790793155	0.06843839390488345	0.13794576652203738
(-) EMC10	0.16651666664916698	0.0	0.0	0.0	0.21630875453085022	0.048988274788777264
(-) EML2	0.2188564916673091	0.0	0.008436939882779923	0.030904841966529997	0.08560766362477878	0.12330555289635312
(-) EMP3	0.0	0.11478034300033216	0.09601138987459827	0.0	0.02111093627176383	0.004901253159036089
(-) ENDOD1	0.13109627395912996	0.04107067353614547	0.0	0.020307107302092443	0.0492573094914029	0.0
(-) ENG	0.0	0.11093079868085932	0.3417060487071572	0.0	0.0	0.15412610743009855
(-) ENKD1	0.015378118006476817	0.0741623885072144	0.0	0.08580506026217519	0.0796106315364985	0.0145046885772941
(-) ENO4	0.40259563257816594	0.08163164332651053	0.054563609214611744	0.13551718978832897	0.2270135252725444	0.06624127180653798
(-) ENOPH1	0.0289978993454869	0.020558214438138062	0.0	0.14498706040812384	0.0	0.0
(-) ENOX2	0.08982388974209822	0.04530547915865655	0.0	0.09954379452432795	0.0	0.0007765924137739741
(-) ENPP1	0.03801305456349835	0.34130055524676844	0.2359208378432948	0.014781287283162145	0.0	0.004000109184618911
(-) EOGT	0.004794841290224785	0.10598691401234847	0.049593170041836415	0.08231764751022187	0.0	0.001145138995043713
(-) ERP29	0.05833663278653849	0.04146510087021298	0.03883424666115519	0.016499678214317384	0.013965473253519805	0.010562088061417604
(-) ESR1	0.533067953722584	0.049294062910991324	0.16111817892414307	0.2349552709396694	0.16038854964825444	0.19548676550564492
(-) ETS1	0.0	0.09846051390991611	0.20769130401452954	0.0	0.0	0.0
(-) EVI5	0.10082357928084103	0.03439621902610141	0.0	0.0	0.06795474670151075	0.0
(-) EVI5L	0.0	0.1851649668951609	0.0	0.0	0.03518945052143576	0.11479717455636734
(-) EXO1	0.0	0.0	0.0	0.16086423757252574	0.0	0.0
(-) EXO5	0.14121921781326505	0.0	0.22444080852079448	0.14514659000504063	0.11525160518702712	0.005961114836251257
(-) EXOC7	0.029077813991667412	0.1614731461497897	0.0	0.0	0.02375854443015261	0.06282881446413266
(-) EXT1	0.0057669203997811735	0.0	0.332990227949471	0.1699930018584004	0.019302435945556494	0.135876815155953
(-) FAF1	0.05150753124155404	0.0	0.10916656955418882	0.21486800451033586	0.1410694087809888	0.0
(-) FAHD2B	0.4192815463355001	0.0	0.14667854172720518	0.01591408834184771	0.16593337715036227	0.006450753268077003
(-) FAIM	0.10256239476671543	0.0	0.0	0.019455726409033848	0.04262321641852285	0.0
(-) FAM104A	0.06370767915972678	0.029830863473607777	0.00017393343899150325	0.037940195411317136	0.0	0.07022321687538581
(-) FAM107B	0.0015163263444518806	0.0010813925015183941	0.26547454186425923	0.0020904958896499227	0.06561289902896984	0.0
(-) FAM114A1	0.0	0.15113361712587836	0.18438111527166462	0.0	0.0	0.026913831259063867
(-) FAM129A	0.040455952889208446	0.15548981668405587	0.0	0.1346635702561436	0.0	0.03035470212372024
(-) FAM13A	0.007064469454099287	0.005655721245865563	0.22457890157867677	0.03060807632371161	0.007898144675789583	0.09865722637129497
(-) FAM151B	0.2922904814261173	0.02119873976388792	0.02970569046375725	0.012576830173764203	0.24863997484125874	0.05099622606105959
(-) FAM171A1	0.0	0.22022616888299257	0.17755309154861215	0.0	0.1584509100443787	0.0
(-) FAM196B	0.015193683142349302	0.36998191963471616	0.14296211395621694	0.11839260447495827	0.0	0.31778390521762157
(-) FAM199X	0.11058209083042451	0.0	0.0	0.08536283863882461	0.02126434820281827	0.0
(-) FAM227A	0.19176291367677403	0.10830041782696828	0.04377792933972483	0.08206881448401959	0.20123445643213247	0.31263571825422737
(-) FAM83D	0.06465656875793489	0.0	0.0	0.06719183550318993	0.0	0.0
(-) FAM83G	0.17391408231316513	0.0	0.051712744099814474	0.25799524285437725	0.0	0.17030266623854476
(-) FAM89A	0.11628870049945468	0.0	0.394975998171358	0.007129309727302378	0.00028409499770770083	0.26078786113246827
(-) FANCB	0.05181280397114402	0.031189538788605465	0.010624832452204315	0.19099580541560593	0.0	0.0
(-) FANCD2	0.0	0.0	0.0	0.1867115267179742	0.0	0.0
(-) FANCI	0.10808958521145465	0.0	0.0	0.2835892365795404	0.037418605582323496	0.0
(-) FBLIM1	0.05681410961623145	0.07920675937803169	0.2246398722128258	0.1812305734716577	0.31717288854758824	0.0
(-) FBRS	0.0	0.16155409050887384	0.022698182037691746	0.0445445561606134	0.0	0.012834967567104744
(-) FBXL2	0.2891844853129041	0.0	0.09174309173279668	0.0	0.016902272466264495	0.0245693547097136
(-) FBXL7	0.07115248382370407	0.33984877060160434	1.8720944995731037e-05	0.017018768420086445	0.014027998328791452	0.026638542598779347
(-) FBXO11	0.06556039695171134	0.0	0.014132024233207521	0.017047341533365665	0.0063435886122253085	0.004705264055697357
(-) FBXO17	0.0	0.15815840331754288	0.024791206939813456	0.0	0.10120007425248981	0.14236399295997432
(-) FBXO25	0.10018089107220338	0.0	0.08655461126711073	0.0	0.05261321952427948	0.002712083578473687
(-) FBXO27	0.050675781641973915	0.0	0.19985544886952394	0.34640995521603657	0.2250104786417425	0.15496200251761844
(-) FBXO36	0.10369902934835766	0.08514802134930873	0.03015318001571948	0.042330810452270225	0.04085073907294335	0.16272141819512498
(-) FBXO38	0.060048820081715984	0.13334396901424986	0.0039621472511764	0.0	0.0	0.03227634873923047
(-) FBXO44	0.2460717867334603	0.09230028243519978	0.04048012637067613	0.01581951447883206	0.13650001490776473	0.22409768281883202
(-) FBXO5	0.0	0.0	0.0	0.2490686249738826	0.0	0.0
(-) FBXO6	0.001987667526590483	0.0	0.025092453485424746	0.1877766676273562	0.23354633450596735	0.04012129247664334
(-) FBXO9	0.02126916750789141	0.024340371540740754	0.0	0.01304061923769197	0.10575305112868505	0.03282559281046905
(-) FBXW4	0.03744384901635083	0.0	0.01877193122876421	0.020920176332496095	0.12339756521872207	0.0044881949569595524
(-) FCGRT	0.13838703986043485	0.09120464413143577	0.0	0.11952874163529176	0.253155467987391	0.05678563304719974
(-) FCHSD1	0.10097794777641053	0.0	0.0077949067248579695	0.0	0.13884317186019282	0.01576001455102529
(-) FCHSD2	0.006190518625931684	0.08317548570844281	0.06158280392959926	0.0008259979752933272	0.15404297045859436	0.0
(-) FDX1	0.0045044919755325335	0.0	0.016024048247432327	0.08512248925295572	0.05348066110131463	0.0
(-) FGD1	0.09615312197475184	0.09389308301102092	0.00019856841141581303	0.014774930562516752	0.0	0.07653934941390118
(-) FHL2	0.027962342814411612	0.0	0.0943962995251556	0.17336291029573378	0.0	0.053232428720211444
(-) FHOD3	0.27233726926212853	0.1101293927093351	0.14019694959367252	0.13081388365874108	0.09708041979805139	0.0
(-) FIS1	0.11612739923118263	0.08208083774431486	0.1556068722542439	0.0	0.13173181840330941	0.11005724890010327
(-) FKRP	0.0	0.08727524584185911	0.014928860632614135	0.052817607669514134	0.05508741295171165	0.02602504611721231
(-) FLI1	0.049122823678091204	0.13635679294147168	0.4928777860973581	0.18712003901284424	0.25199399157010693	0.0
(-) FMN2	0.19573464585983055	0.3838815819693567	0.034377827808796384	0.0	0.11114576481400266	0.21384075931984756
(-) FMNL3	0.0	0.20066722582378743	0.28921546698827055	0.009347707793458128	0.0	0.05375128112739034
(-) FNDC3B	0.0	0.18133182295608177	0.017513704889170856	0.0	0.01903374435565319	0.1362008644592669
(-) FNTB	0.08825800633794631	0.0	0.014121434591217329	0.08487595579057296	0.0	0.0
