	P0	P1	P2	P3	P4	P5	P6	P7
(-) CDC42EP3	0.06142669523456865	0.09717212496278066	0.05082834238971082	0.017919234593114404	0.006351170493800812	0.041586360488746095	0.05349255145609649	0.0
(-) CDCA2	0.017249516285726376	0.0	0.011226945465610528	0.10263470514976597	0.0	0.02875674753655739	0.0	0.0
(-) CDCA7L	0.022709846143118672	0.0010550436847047916	0.0	0.08230951078971957	0.0	0.03650100572362446	0.0015850790505688628	0.041601686084515796
(-) CDH11	0.0	0.21801703919270218	0.5530411553289803	0.0	0.16974659285678478	0.3648856998645189	0.0	0.26561372694544155
(-) CDH13	0.10068592505202002	0.0	0.12020953474781872	0.029350589206375153	0.0	0.32465162125461217	0.0	0.2933278357934373
(-) CDIPT	0.15214266421763553	0.14679587021081858	0.12638063308065872	0.15109532313092008	0.09758986910635735	0.0	0.08426383458061582	0.06845625610445367
(-) CDK14	0.08147535378480365	0.041561755830947344	0.14472317690377687	0.0	0.0	0.28397827260678765	0.0034036607990249323	0.03795802980072893
(-) CDK20	0.05596505532364212	0.02546240731621405	0.09920220105877653	0.0	0.11742049939239026	0.061274919436733674	0.09583119668008193	0.024485343278143584
(-) CDKN2C	0.024999288990662696	0.01480012192381347	0.10065261460606073	0.2557275437917272	0.1287954472165911	0.004816700693250011	0.0	0.0424377803710287
(-) CELSR1	0.041903940945848414	0.0	0.10188679732664117	0.0	0.2977166050882626	0.4168532420156727	0.1234586345936254	0.013320302854134287
(-) CENPE	0.0	0.0	0.0021631921212835496	0.15165837392662962	0.0	0.0035751418300370924	0.0	0.006779976424211197
(-) CENPF	0.0	0.0	0.0	0.16505814947628097	0.0	0.01475988566034062	0.0	0.0
(-) CENPH	0.07896285197601506	0.0	0.011886966087223087	0.11724332406847811	0.0	0.03156340459898262	0.0	0.0
(-) CENPQ	0.0	0.0	0.0	0.17305608226418204	0.0	0.0068218674643696535	0.0	0.01226473657185626
(-) CEP104	0.0	0.016079240728445014	0.17912863855675895	0.056506746967941945	0.04919078259806972	0.0	0.0	0.08649524845902566
(-) CEP112	0.14474058555121377	0.18206573985771435	0.023668690587912634	0.0	0.05118423161795262	0.2920242017105281	0.022503848417124325	0.031528185193943924
(-) CEP152	0.0	0.0	0.0	0.18553618012344208	0.0	0.0027891092509371882	0.0	0.0
(-) CEP41	0.0	0.0899451234956233	0.18349632611267583	0.0	0.08037583547495684	0.04345132896718857	0.0	0.06822692282333276
(-) CEP57L1	0.0	0.05589615386178652	0.0	0.21504944707079773	0.0	0.09440381875534859	0.0	0.05430807214022484
(-) CERS6	0.17895978241670704	0.0005610800925857291	0.003163797201877236	0.0	0.006980957695900288	0.0	0.05567438110748632	0.0
(-) CHCHD2	0.07434714240139921	0.007118856666484447	0.13489835288813168	0.0	0.02487600509454602	0.0	0.0	0.0
(-) CHFR	0.01580690386953763	0.006402198538835928	0.0	0.041679008699303965	0.5681482735762854	0.0039939632358060315	0.0	0.06419334397971062
(-) CHID1	0.025600139548199907	0.14159682782068125	0.02002625846328713	0.0	0.002801696367465577	0.0	0.09655799068033322	0.0
(-) CHMP4A	0.008719965888339225	0.0035932389834939724	0.0006776677408742123	0.05958963983834739	0.09778887544496455	0.0	0.0	0.004542134112312243
(-) CHUK	0.012962516198876473	0.029384433726782132	0.0	0.18869833221018578	0.0	0.0	0.0	0.0334290010874832
(-) CIC	0.018224665044418286	0.004929832604754432	0.0	0.0	0.030493490840252508	0.12967203490410464	0.009387442537974076	0.12073955374414076
(-) CIRBP	0.005154835761561135	0.010711537280335599	0.0	0.0	0.0010726196320217176	0.035818586631975104	0.0015381544448006337	0.1464203890968745
(-) CKAP2	0.018932867873119253	0.0	0.03544886093225171	0.17691851170518055	0.012215536542483125	0.009279214412841573	0.0	0.0
(-) CKS1B	0.0	0.0	0.0	0.15728699214178285	0.0	0.0	0.0	0.0
(-) CLASP2	0.059577241529162626	0.02351401699988686	0.016561335247583093	0.058919799981557275	0.0	0.016619456807448776	0.011290619688506073	0.0
(-) CLCC1	0.006753042277004986	0.14402206289542083	0.0002622470157274092	0.03377381142572335	0.00014785078717953403	0.0	0.0	0.0
(-) CLCF1	0.0	0.14235663636881613	0.03141556189957702	0.062359431482271376	0.0	0.2735650933637169	0.02915487237225435	0.02813873719050833
(-) CLCN4	0.06813539367725517	0.19766891431630185	0.0	0.0	0.293271279870382	0.28951851795058264	0.006338720623148291	0.0
(-) CLDN12	0.1175083762955304	0.13297302643116485	0.05606191464291595	0.0	0.0	0.0	0.04327912816660103	0.0
(-) CLDN18	0.27251900437465437	0.0909669405496997	0.13974657472651064	0.17954194455312678	0.21683780783393664	0.10504342532964028	0.05058717191633602	0.2314342031745416
(-) CLIP3	0.021590702228911136	0.1293499507846996	0.0	0.0	0.2134164044130053	0.06149502517336906	0.14676755400267308	0.14012756246153957
(-) CLMP	0.0	0.21657529260858255	0.3220083137414567	0.12846508500865825	0.0	0.33368512001752826	0.013216649718484295	0.16239285085840569
(-) CLN3	0.07429022902946439	0.0978473760593609	0.008397259628418747	0.0949636930732124	0.01931663831315292	0.004584271060058246	0.02127718945503124	0.0
(-) CLOCK	0.0	0.0500511312712761	0.006352181273785923	0.06822511390107461	0.0	0.04134809041023524	0.0	0.08633757136261866
(-) CLTC	0.034823498224548076	0.015983569460964835	0.0206572600737258	0.004275473998549159	0.0	0.03016873677473178	0.0	0.08699233287842241
(-) CMBL	0.0	0.15593501597406514	0.24585313699187508	0.0	0.1882120979793177	0.0	0.25956962833980973	0.0
(-) CMTM7	0.12291132835620668	0.22381228965297073	0.1935921243163721	0.07738146557969118	0.0	0.0	0.0	0.0
(-) CNKSR3	0.08889477751235159	0.0016871331822163002	0.029421666227310118	0.11716243488562732	0.30721491279497154	0.013476294011394436	0.0	0.05869490934483878
(-) CNOT7	0.017915727314288362	0.0	0.06062209272940739	0.04907124244584652	0.0	0.051315737353417955	0.0	0.004968193489296748
(-) CNRIP1	0.0	0.26665443750364504	0.3249980488837192	0.010290513883437711	0.0	0.0	0.09108819830775416	0.17142031897746848
(-) CNTLN	0.1504692303562599	0.0	0.0	0.08872695331432727	0.005717202439270031	0.17523089794127086	0.0	0.15771870948511035
(-) CNTNAP1	0.0	0.09549596920030545	0.004008871161154168	0.05110106335929286	0.005532840911736743	0.1167073320868332	0.046165677584598115	0.11148213574174978
(-) CNTROB	0.033605906248821454	0.0026657288690215704	0.0	0.09641879383792004	0.0	0.0	0.005682403411131293	0.0
(-) COA3	0.17252944237598167	0.004246342109508717	0.009071937443937585	0.06682934772278482	0.0	0.0	0.025293731090678007	0.0006611540265540691
(-) COG1	0.0	0.0	0.05124666782880946	0.022092201369242052	0.0030424927007347844	0.010493565512634707	0.06521144254793587	0.1398009619284756
(-) COL12A1	0.0	0.05346064156331396	0.5102895729327941	0.09597503674984492	0.12801665681414773	0.2333338068288143	0.035671900656108625	0.10747381592385576
(-) COL18A1	0.06327897286040379	0.06162326216346447	0.01347578118102698	0.0	0.3574785514245053	0.230202154187605	0.0	0.012726904641385381
(-) COL27A1	0.0004828148849184693	0.0	0.2585581592172164	0.0	0.008383962177497959	0.0002317329954996547	0.27057504105052177	0.07503256896236107
(-) COL4A2	0.003962411582114726	0.1853198593598319	0.007062984742377518	0.0	0.15788915685378552	0.0	0.0	0.08824891478925853
(-) COL4A5	0.24624576904970377	0.007940955876368094	0.0	0.008217411787141521	0.0	0.191985258872933	0.24547776320256504	0.05771784136283192
(-) COL5A1	0.0	0.10734179213521354	0.3675189269839065	0.0	0.05548630429535453	0.3332587449259959	0.0	0.05496326925144644
(-) COL5A2	0.0	0.007786025792265451	0.0	0.0	0.12832389703730374	0.11124623715248604	0.10916322393299706	0.1227457721864126
(-) COL6A1	0.0	0.16197533993769606	0.046912851505397965	0.0	0.0912203344907653	0.2102971615956025	0.1125225183950674	0.10912330214261313
(-) COL6A2	0.0	0.1726902249030295	0.015678280106915337	0.0	0.044268378888408046	0.19808233643892667	0.11901696788701879	0.1104952590799668
(-) COMMD7	0.0	0.11825074913432168	0.15051197984416395	0.0	0.12513528911965305	0.03229845480568257	0.0	0.0
(-) COMMD9	0.042753469589374746	0.012041372961251748	0.006207349112025494	0.027715360314117445	0.06453143283731444	0.03753714092733756	0.0	0.0
(-) COPS7A	0.13644445152205176	0.0	0.026557808299766106	0.0010723565226783082	0.0	0.0	0.0	0.022215955241242924
(-) COQ7	0.11530009522793264	0.0	0.0	0.04078749746045315	0.0	0.0	0.0034886296666381076	0.0
(-) COX19	0.040221587550074475	0.012479284748996398	0.11101824150442618	0.0	0.10721896883724999	0.15644030748696355	0.0	0.0
(-) CPED1	0.00017697287692040054	0.22267418449848325	0.665461263671408	0.08642248299725891	0.0	0.3861335412810514	0.0	0.10999228112727627
(-) CPPED1	0.2598152269335171	0.0	0.10903861321029311	0.11892136905938402	1.8353212330303935e-05	0.06911061409686509	0.01800116478941901	0.0
(-) CPQ	0.023514548085786856	0.22478287469330813	0.0	0.0	0.08228371794005203	0.0	0.003924146844863159	0.07590753570692599
(-) CPS1	0.1639736307268776	0.15578708867360824	0.2603345494006814	0.0	0.0	0.0	0.0689415901947639	0.03586150440953564
(-) CPT1C	0.03251384487377284	0.1389175138359644	0.0	0.2118755388283342	0.02884298122999215	0.2977698586616948	0.0	0.223265748828988
(-) CRBN	0.09475272292705393	0.0023398874607724425	0.007197375606759166	0.011889068290049836	0.0	0.018704938742718374	0.014491161934943557	0.0
(-) CREB3L2	0.0	0.14838992720405392	0.09835007208740591	0.0006940287649253175	0.0	0.0	0.02656329032470748	0.09702312671811565
(-) CREBBP	0.0	0.023028609662720693	0.0	0.056243802155059565	0.12329788529093097	0.0	0.03822704419393297	0.052302503250205364
(-) CRTAP	0.0513199483256554	0.1279231772208827	0.0005422034088621506	0.0	0.0	0.0	0.09720076289907369	0.1073206579064615
(-) CRYBG3	0.0	0.00818812612994531	0.23426394126705283	0.0	0.0031085052668754208	0.06793312520158247	0.0	0.0
(-) CS	0.06352730763144997	0.0	0.012349574541513371	0.12357623828938508	0.0	0.0	0.0019288902758518227	0.003730808602226711
(-) CSF1	0.011723269638758404	0.12362021490490976	0.0	0.0	0.16085758307106832	0.13610577791484837	0.017952537108177492	0.15944962926211506
(-) CSPP1	0.03377420963479703	0.0	0.0	0.10455404039043467	0.011636693799278432	0.014391003056186886	0.016950083363489524	0.003689807053234487
(-) CTCF	0.008610491065251084	0.0	0.0	0.11966875308642809	0.017461301259929517	0.0	0.0018676854894097829	0.0
(-) CTDSP2	0.0	0.003582902186756154	0.0	0.0	0.0	0.0735290511641512	0.14477938910491728	0.05198101441692466
(-) CTNNBL1	0.0551476033685603	0.06076718419979381	0.23277457795710274	0.1225847600976158	0.0	0.0	0.07533847272411791	0.0
(-) CTSF	0.13162873102473208	0.06438406718305997	0.0	0.14907115370072915	0.3362619808392479	0.0	0.15635635715503804	0.11637596348006281
(-) CUL5	0.002266427775418955	0.021849256496433333	0.0	0.08347322928570496	0.04504235715115487	0.07786698035487567	0.0016535701007253524	0.0
(-) CWC22	0.010651777259902137	0.0	0.04384686512197043	0.12178355727430863	0.0	0.016533370096902898	0.011086954410125435	0.000354073876598184
(-) CWF19L1	0.004990262994920434	0.0	0.0	0.14132982128831612	0.0	0.0	0.0	0.0
(-) CXXC5	0.0	0.06778457860359768	0.03125326540486975	0.0	0.14917136594559274	0.07465098587646841	0.19948962502121764	0.15589167470197746
(-) CXorf57	0.19372819596265675	0.0	0.0	0.05828557290034306	0.012775597468252346	0.0	0.18912591886970975	0.12902251221715713
(-) CYB561	0.007740050345031722	0.0	0.10629976389725099	0.0376160010850743	0.13981926915597026	0.21967221287961025	0.05444690441480053	0.02397298561246595
(-) CYB5A	0.0	0.004054326542119255	0.0	0.06878334619165175	0.3203774892011612	0.013805464668451763	0.0016178414229741308	0.003249801850483666
(-) CYLD	0.15003249655138942	0.03682996144004801	0.09958875666885551	0.027091740231409037	0.04237206487835319	0.3009518715994584	0.1635824037424855	0.12325557167380773
(-) CYP2R1	0.05547175996312066	0.038332885551482655	0.4758031779757297	0.15317293517795352	0.01727472667621151	0.0	0.0	0.005742400860210643
(-) CYP4V2	0.22539960400784764	0.06683607166608253	0.0	0.0	0.0788298706906272	0.0	0.0015586683838825063	0.06157173472050847
(-) CYP51A1	0.020578418666602875	0.09721352561405923	0.01876118360516215	0.0690318511752762	0.13883289620916284	0.0	0.006424074361590927	0.0
(-) CYTH2	0.0	0.0	0.0440752082372748	0.00609133636052727	0.13673990639339664	0.011920319881744438	0.002379564732011644	0.03859280688928134
(-) DCP1B	0.0	0.15811699115828295	0.0038387383138835723	0.0	0.0	0.11067331467857701	0.0	0.10625776485023213
(-) DCUN1D3	0.0	0.05059518967743766	0.03126489656745267	0.007064362893758711	0.0	0.0060444773611443596	0.1849194207614207	0.012375535274030885
(-) DDO	0.12280595953067833	0.20048169734051408	0.0	0.06547965777065674	0.024591400117291832	0.026238059085757395	0.1774230043727105	0.12950531486571318
(-) DDR2	0.0	0.23471821297971476	0.08469594086119524	0.01019796678654616	0.009046115558716858	0.010953106630184095	0.0	0.11989075931508585
(-) DDRGK1	0.0249317316229058	0.008696238099824335	0.01615824409098146	0.026227539371876017	0.15351254382600021	0.013591291713845342	0.0	0.0
(-) DDX39B	0.13210436686010385	0.06632711997135042	0.13540897570721228	0.22873645542801102	0.28556646584028	0.0882347122563748	0.012354136140449203	0.13687393307701595
(-) DDX6	0.03416742155763448	0.012886091560460817	0.004354984267998113	0.0	0.12523941202669894	0.1953993027907672	0.024689970355109423	0.0004440083512518989
(-) DECR2	0.01103718760141136	0.08927691358259206	0.16198294711978883	0.00115933429874306	0.02084429613459148	0.0032496768535019926	0.012441990522367495	0.002241172574240423
(-) DEK	0.0	0.0	0.0	0.12457684156118311	0.04369118243587177	0.08942960046744844	0.0	0.0
(-) DENND1B	0.0493383964623825	0.0013104162313872455	0.0	0.04631235707376545	0.11733454594672904	0.053782867260514886	0.21368560412671428	0.009661688482845716
(-) DENND2A	0.14556955285112258	0.18285672965493302	0.06678424162517756	0.07473931094782033	0.14862482690774292	0.45031016761213	0.0	0.06295167428546836
(-) DENND5A	0.02085717262825639	0.14927943439126098	0.01354859405213295	0.002054617458632287	0.0049362276066236945	0.009321891464319353	0.0	0.034739243867349855
(-) DENND6B	0.22907513714827654	0.014985650682873419	0.07353953987878298	0.0	0.16049409610559018	0.13899338514884363	0.2518209874692354	0.16262140238959696
(-) DEPDC1	0.0	0.0	0.0	0.1809893876295091	0.0	0.0	0.0	0.0
(-) DERL2	0.061670382672818644	0.0036459664710024845	0.0	0.04344124143223681	0.006825751488158788	0.0	0.0	0.0
(-) DGAT2	0.10351314927968709	0.008563841951731597	0.34572743431768194	0.02559037865321539	0.04327589633288682	0.04298330594042771	0.31078946709125543	0.0
(-) DGCR6	0.07155345996208659	0.009426611121299866	0.07137324281573852	0.07692730784837169	0.17379250363755686	0.043050532117919246	0.0734415726839004	0.0
(-) DHCR24	0.05021644181638714	0.0	0.17218629640972183	0.021869067437355137	0.01952992351787844	0.0	0.00014160639413192747	0.001225983246005288
(-) DHCR7	0.13878797883605407	0.0	0.014671958013867484	0.002619629626015251	0.07027495896317826	0.005304969596359954	0.01777608159088303	0.0
(-) DHRSX	0.10969227743379852	0.0011484030224589963	0.1058331985507039	0.0	0.07191980840416372	0.026883753572940768	0.01961328554930018	0.0
(-) DHX15	0.0	0.0	0.0	0.1121310218402704	0.0	0.00873150277935805	0.0	0.0
(-) DHX38	0.0	0.002985707644822804	0.012920632030334079	0.07024360334294573	0.01102212944928034	0.0	0.002103537402657795	0.00428975974227912
(-) DHX57	0.18461836310979127	0.0	0.0	0.07352605787797221	0.0	0.001822826822283066	0.009079392013250306	0.0
(-) DHX58	0.0	0.004327903295030706	0.0	0.0	0.0760527964142672	0.0	0.26253900472932495	0.25596100054632814
(-) DIAPH2	0.2019114861497707	0.01218940202176064	0.010144649796836817	0.10399867812874655	0.04427511421048659	0.0	0.007723268275801013	0.007762172092746726
(-) DIP2A	0.02453599628974409	0.0	0.047274796506853324	0.02078236916008292	0.03850851287519464	0.018220882810274158	0.02301728009917276	0.04118558160333748
(-) DIP2C	0.021592528068517795	0.18851119492426016	0.06684344764979139	0.0	0.040418767514763	0.0	0.10617526814799472	0.050254252017998276
(-) DKK3	0.011345141798217731	0.07245982643104963	0.01971818823742035	0.004321881552374759	0.06374955136205088	0.3276998805964115	0.019765080826343973	0.08229352056469237
(-) DLC1	0.0	0.0	0.6724639466996273	0.008426955737617653	0.0	0.0	0.0	0.0
(-) DLG4	0.0	0.16194491163918898	0.0	0.0010746091784493551	0.0	0.008331079904160864	0.12643690273623154	0.11254378225601096
(-) DMXL2	0.0	0.14734057913481552	0.058971773814947025	0.014190616366901197	0.0	0.00721809796012657	0.0056124214546817855	0.08939220296549512
(-) DNAJA1	0.007583039777343311	0.0	0.05501925689223167	0.0770946041851818	0.0	0.02688434567337017	0.022719731854213953	0.009254876916332923
(-) DNAJB5	0.0	0.06630609761363232	0.0	0.01299485322375011	0.0	0.1582222291437543	0.0038298515638174853	0.1273080992134802
(-) DNAJB6	0.0	0.10118235311792177	0.15556282964260396	0.0	0.09359601712358763	0.012425257454999769	0.0329213459339441	0.0
(-) DNAJC15	0.08240561706412057	0.16631142655105918	0.21292828906350716	0.06379972575377961	0.07372462949991743	0.05463250332235267	0.0	0.0632709443399504
(-) DNAJC22	0.02327644775437766	0.0	0.0	0.003915649704368537	0.012224650885462367	0.0027236518236303355	0.0	0.19348796801755905
(-) DNAJC6	0.4031960807836495	0.13380345388065837	0.023905178853582475	0.11757470380918059	0.045211708908450145	0.06268129496765953	0.0	0.0
(-) DNASE1L2	0.17842886148294906	0.008826963023799518	0.08879370091126926	0.109090409472929	0.07736640348722824	0.019631390719358745	0.0	0.03928050696876199
(-) DNM1	0.05801714205119262	0.1257320485079337	0.0	0.08994015400471961	0.068379694310964	0.2627013518859356	0.14627736537775357	0.1779454041801968
(-) DNTTIP2	0.0	0.0005826282053176973	0.0	0.15075057750159185	0.0	0.009673617690757055	0.0	0.0
(-) DOCK10	0.0	0.21019198269033104	0.38558453089104144	0.0	0.0	0.0	0.0	0.23657156832698628
(-) DOCK5	0.5985079991567427	0.0	0.3763731697799365	0.0	0.0	0.0	0.0	0.025169318278507363
(-) DOCK7	0.02832346526972791	0.14903998896324144	0.0	0.016838111096099874	0.0007264587191945856	0.00219548051562316	0.0	0.013823572585483309
(-) DPP7	0.019005235027514347	0.0	0.0001497702342369458	0.0	0.18115787378623802	0.0	0.008093441790480283	0.008592185986032529
(-) DPY19L2	0.15657550337514062	0.26176305619490553	0.0	0.1650037715767659	0.07557230552962153	0.012941665783053509	0.018551483858658225	0.07634467199506151
(-) DTL	0.002668690849155078	0.0	0.0	0.15728845084865012	0.0	0.0	0.0	0.0
(-) DTNB	0.14032856173538033	0.0	0.0	0.09502482038092197	0.006068611286315226	0.010035898383692263	0.0	0.0
(-) DTWD2	0.2310399634264645	0.002689669247514361	0.0037763209263163887	0.020655871153313937	0.007629231122440323	0.011787421556927937	0.048745044436610575	0.07289510337862219
(-) DTX3	0.0	0.0	0.0	0.105582593464162	0.0	0.04948524242628656	0.0	0.12650894118068062
(-) DUS4L	0.14388807873019174	0.07380505478935927	0.13337414834256678	0.0	0.0	0.19318696417939668	0.0	0.0
