	P0	P1
(+) PLP1	0.13177061035192458	0.018024884910361444
(+) PLS3	0.033093542000249915	0.06846577038949764
(+) PLSCR1	0.08494487078747731	0.048313842707135235
(+) PNPT1	0.0	0.10881346513236637
(+) POC5	0.06730386835525728	0.0031343232809523114
(+) POGZ	0.041587649076991744	0.02729911250772993
(+) POLB	0.055986504065770853	0.03593376531013824
(+) POLE3	0.040560837615630306	0.12403909982458665
(+) POLG	0.04941063658598251	0.013882712554503494
(+) POLM	0.05088878617987954	0.02583450211882167
(+) POLR2B	0.043121001358786964	0.002909150281002996
(+) POLR2F	0.032670879126149216	0.04325602851246434
(+) POLR2G	0.04672518047214369	0.014646565345174613
(+) POLR2I	0.02350844701045251	0.05295682416769162
(+) POLR2K	0.04134251313308524	0.04519067729085983
(+) POLR3GL	0.09433904553353137	0.010726249215195471
(+) POP4	0.017903726762857824	0.12718166168940354
(+) POU5F1	0.017106180942433817	0.14072493337043435
(+) PPARA	0.07868245054265385	0.004715182289816558
(+) PPAT	0.035675874069691575	0.00825764999264844
(+) PPIL1	0.03819470194818114	0.03547212050104809
(+) PPM1A	0.09168917464422172	0.09852348285906833
(+) PPM1B	0.03471166992908814	0.11174752004493449
(+) PPME1	0.07857307234169571	0.0
(+) PPP1CB	0.09485017623186574	0.022620319590131433
(+) PPP1R12B	0.049683652314604455	0.0
(+) PPP1R12C	0.06850760255245208	0.006603361016841188
(+) PPP1R14C	0.2901373418512013	0.1679644290327908
(+) PPP1R21	0.04304737966078584	0.0375385551817221
(+) PPP1R37	0.030146125352722365	0.05629023871926947
(+) PPP1R7	0.07534768783485461	0.019088666226485276
(+) PPP2CA	0.05002564127560369	0.04136646538844093
(+) PPP2R2D	0.04157795322106125	0.06617668412044189
(+) PPP2R5C	0.09236016544836098	0.03550627005016889
(+) PPP6R1	0.06876989400707509	0.03303081408794725
(+) PPT2	0.07266456068787557	0.03735373429308213
(+) PRAME	0.10419638243620177	0.175758306351302
(+) PRDM15	0.02891649966289791	0.06498592727195385
(+) PRDX6	0.04940899188011212	0.059648884412450386
(+) PRELP	0.10172324085195698	0.0
(+) PREP	0.06906675708497903	0.04144290299827668
(+) PREPL	0.08358298736068827	0.0
(+) PRKAB2	0.05483020670828488	0.019292088503536507
(+) PRKCI	0.037091223397770594	0.10335225974384844
(+) PRKRA	0.07111492556467067	0.0
(+) PRMT1	0.007773335813863268	0.12123059494353784
(+) PRPF4	0.03727133402735225	0.053511967847831084
(+) PRPF40B	0.06120179454608571	0.006797347126967465
(+) PRPF4B	0.05547666938883089	0.011199184154295555
(+) PRPSAP2	0.0	0.16406585008476943
(+) PRRG2	0.0	0.18754193951784756
(+) PRRT1	0.3252225252288288	0.13401746253972255
(+) PRSS8	0.0	0.19129134982725582
(+) PRX	0.07133241928925575	0.0415595527499087
(+) PSAT1	0.09350335036141186	0.04058271061308885
(+) PSMA1	0.020798479202262413	0.07798196568244087
(+) PSMB4	0.031200675206932316	0.04702204271976821
(+) PSMC1	0.008411338607684882	0.10629980458457743
(+) PSMC4	0.0536734023972452	0.07532861399265908
(+) PSMD2	0.05616044341436895	0.05974278426177279
(+) PSMD4	0.06254003958847966	0.06164392769392345
(+) PSMD7	0.04331311688286838	0.04742366576415691
(+) PSMG2	0.09319830416429424	0.016869724137621892
(+) PTAFR	0.0	0.19017487013604154
(+) PTCD3	0.014595709378341025	0.08227498746613983
(+) PTGES2	0.02107350826766317	0.13152317818757403
(+) PTGES3	0.026194216272118785	0.07827232963526307
(+) PTK2	0.02864567766915189	0.057998578416606335
(+) PTK2B	0.026747206867499273	0.16416339948155198
(+) PTOV1	0.02297124920233398	0.024659661347148514
(+) PTPN4	0.01816969883572987	0.10552660860768048
(+) PTPN9	0.07480348555156836	0.025413309121130875
(+) PUS10	0.15276047360536266	0.0
(+) PUS7L	0.030447783415279216	0.05379107081774596
(+) QDPR	0.04604478104031048	0.05948384359662215
(+) QKI	0.08569191658211153	0.00030445195637736713
(+) QPCTL	0.0642475326750792	0.049440072732323315
(+) QTRT1	0.08273144812677885	0.018127879503689246
(+) RAB10	0.03521306396813552	0.03999039375593858
(+) RAB35	0.06142876745552195	0.029112866560173672
(+) RABEPK	0.034284102075283034	0.024754943207433464
(+) RABL2A	0.08521389165271462	0.04525249845904089
(+) RAD17	0.06343244382430434	0.004572922135551077
(+) RAD21	0.0062122706512666446	0.2229466216557162
(+) RAD51D	0.06675636869496894	0.04344126253195798
(+) RAI1	0.049913738827473624	0.06547078103035466
(+) RAP2A	0.08802235959251162	0.02245940438705747
(+) RAPGEFL1	0.011508485827222222	0.12188611578786968
(+) RASD1	0.10586138173133385	0.022796581800994895
(+) RASGRF2	0.10451110026473784	0.006606323500395713
(+) RASGRP1	0.09394441154342541	0.09052049072458274
(+) RBBP4	0.06986959353711256	0.029892340290730804
(+) RBBP5	0.0558500051746838	0.007973918839250473
(+) RBM42	0.029178507368627874	0.05493278599904434
(+) RBMX	0.05613306154969254	0.03438427535136579
(+) RBPJ	0.0722202912121318	0.0
(+) RCHY1	0.0536815463313479	0.07844238160940534
(+) REC8	0.08887509629338548	0.03897974288737209
(+) REEP3	0.02555868313346491	0.06868402217078214
(+) REST	0.06745724665705503	0.0
(+) RFX1	0.0654146907364502	0.009544175165159352
(+) RGPD1	0.15309236773165086	0.047829836227542964
(+) RGPD2	0.19100522048982954	0.05281578037800999
(+) RGS2	0.03683924055972018	0.055584856599727166
(+) RGS5	0.08514483153672399	0.0
(+) RHCE	0.09193484327092667	0.0
(+) RHOF	0.0	0.1532744430660483
(+) RHOT2	0.057780874060239754	0.012249207745171568
(+) RIC8B	0.06869761617325804	0.0
(+) RIPK1	0.05411686405349967	0.0
(+) RMDN3	0.057192109748752926	0.0074383146290154314
(+) RNASEH1	0.057350119448932965	0.10138184776428019
(+) RNF126	0.07508766264638769	0.02730656843825688
(+) RNF139	0.016126926472711963	0.09413120219407875
(+) RNF168	0.004873005896481337	0.11308134765091889
(+) RNF19A	0.10430984579619974	0.030758292377280113
(+) RNF2	0.023654229958730174	0.041522383579664444
(+) RNF20	0.09049015231096122	0.014609587444097821
(+) RNF217	0.06292474963045673	0.01839729709938401
(+) RNF4	0.0518486670764047	0.04510451180365505
(+) ROCK2	0.10854215988693604	0.0
(+) RP2	0.12327185063339421	0.07470175853985318
(+) RPL30	0.030604885530000292	0.11615430203606586
(+) RPL31	0.07140934610583093	0.19933969583853808
(+) RPL35	0.0	0.17578220033410266
(+) RPL36AL	0.04984127386661627	0.05904412975150157
(+) RPL5	0.030154321688053303	0.17147190950718968
(+) RPL6	0.06620947770422082	0.16084252370048366
(+) RPL7A	0.0	0.21487991072757603
(+) RPL7L1	0.0	0.1089675206881598
(+) RPP25L	0.017151923146479568	0.11889957355169356
(+) RPS16	0.044475861398475244	0.10033616231043302
(+) RPS27A	0.13382341078688437	0.27064461938157963
(+) RPUSD3	0.007857857209094075	0.12214738807551413
(+) RRAD	0.273831158773851	0.007049603922719569
(+) RRM2B	0.08908573025975053	0.007397566830590607
(+) RRP36	0.04583993410970635	0.09837509827466799
(+) RSBN1L	0.06391141888607038	0.03484838168326557
(+) RSL1D1	0.048606536127448925	0.10939362600875642
(+) RTKN	0.04914225508991467	0.08857645569231441
(+) S100A14	0.0	0.20429773324365302
(+) S100A2	0.02630689921869563	0.10989242731524113
(+) S100P	0.0	0.17578926701131786
(+) S100PBP	0.03230126315045658	0.029432203821031556
(+) SAMD4B	0.0834984327948133	0.049150241367742736
(+) SAMHD1	0.08240850586111013	0.0
(+) SAP18	0.06860872647494327	0.001308880006907708
(+) SAR1A	0.030873392003747446	0.08041020966136567
(+) SBF2	0.05491856608083452	0.0
(+) SBNO1	0.05982070329779973	0.020891330483563786
(+) SBSPON	0.11841869367287328	0.006938794682381558
(+) SC5D	0.033041741007428134	0.036425839291481216
(+) SCAF4	0.05943811979319402	0.009830686873031737
(+) SCIN	0.09629733095145109	0.12280790149472656
(+) SCNM1	0.23141968562029544	0.10934501609833894
(+) SCP2	0.05809595656867232	0.009223351009505285
(+) SCRIB	0.07134364090952805	0.023830629883983177
(+) SCYL3	0.06989486228395178	0.025434726399592426
(+) SDHAF1	0.02884157089150435	0.015952992331639312
(+) SDHB	0.03792095451593293	0.07531376640147074
(+) SEC16A	0.10250565641246698	0.0
(+) SEPHS2	0.028239558257118297	0.05484304840064778
(+) SERAC1	0.07286363599488502	0.0
(+) SERPINB5	0.0	0.20279892921598858
(+) SERPINF1	0.18104505157640632	0.16719918017197155
(+) SESN1	0.11406698384369642	0.04391599707441895
(+) SET	0.0	0.18518858517892464
(+) SETD7	0.05032690371419767	0.0
(+) SF1	0.04898102792067825	0.024798527803442282
(+) SF3B3	0.050235588940696345	0.01989458683811971
(+) SFN	0.0012552514068722338	0.24835165631534686
(+) SH2D3A	0.0	0.23464357392218985
(+) SIAH1	0.05777909367954628	0.012119483765381139
(+) SIPA1L3	0.08068105855450604	0.041675330923277014
(+) SIRT6	0.0984312926128198	0.0
(+) SKIDA1	0.0885031395143703	0.01867499741515479
(+) SLC12A2	0.044886661596188156	0.031497914422250244
(+) SLC16A1	0.07993193350433977	0.07308591202997072
(+) SLC17A9	0.07782486482902215	0.0829392116571124
(+) SLC20A2	0.07046270598274046	0.0213455534226536
(+) SLC23A1	0.09726664811331019	0.006036885102490039
(+) SLC25A3	0.0642586743745272	0.07550689007424738
(+) SLC25A35	0.028823105962622823	0.12745719275838327
(+) SLC25A5	0.0057225845558289724	0.1401301890298938
(+) SLC26A2	0.036900954179469175	0.07784749195413414
(+) SLC2A3	0.033268771341004456	0.1388238656418281
(+) SLC31A1	0.24528288178786745	0.1096156131193658
(+) SLC33A1	0.01887875841121359	0.10697563887351225
(+) SLC35F5	0.04936162028924877	0.055202739934870716
(+) SLC38A5	0.1479315347672279	0.06551984230260827
(+) SLC38A9	0.07335255494998356	0.052468628779540526
(+) SLC39A1	0.022978886514428348	0.11966247714747828
(+) SLC39A14	0.05989116654596758	0.03170790946817656
(+) SLC39A3	0.08894265810879426	0.0242069147591119
(+) SLC52A2	0.006722445892003181	0.08013096182173518
(+) SLC6A6	0.09635914063880013	0.0
(+) SLC7A5	0.06034244083695167	0.12320134277151967
(+) SLC7A6OS	0.09022988824902833	0.1189483104496696
(+) SLC7A7	0.035369641071268436	0.10224090178597207
(+) SLC9A6	0.08955192630922028	0.032803125198916365
(+) SMARCD1	0.06967855668048087	0.04683471094250259
(+) SMG7	0.060957030915225245	0.02795864187814841
(+) SMG8	0.06323751657151686	0.001161355900060546
(+) SMG9	0.04052357141121025	0.04545785860708787
(+) SMIM13	0.04919404336099955	0.035187709407061646
(+) SMIM20	0.06267628008829787	0.03411012088072828
(+) SMIM7	0.06562228283465427	0.03279727335519375
(+) SMPD4	0.05807958992454456	0.06706097307883381
(+) SMU1	0.046023367888454084	0.02820230522013272
(+) SMYD3	0.04582365179325391	0.0
(+) SNAP23	0.037098229883480216	0.052783687179084354
(+) SNAPC4	0.036208342292429516	0.005515589487202152
(+) SNAPIN	0.053125270311185566	0.10315213753730931
(+) SNRNP35	0.04027993869709271	0.03499469566703127
(+) SNRNP48	0.04137843948334182	0.009166488976098466
(+) SNX24	0.07145829319455464	0.00046058392813257636
(+) SNX27	0.05397429148511079	0.025198045868552628
(+) SOS1	0.05327857797612946	0.016441004273861554
(+) SOWAHC	0.012453280534995175	0.17063559841203085
(+) SP1	0.039093268747347636	0.03977285523073251
(+) SPARCL1	0.1456423031643465	0.0
(+) SPATS2	0.03859144340079491	0.09035348165972139
(+) SPCS1	0.043318438891586375	0.0068609882519654955
(+) SPCS2	0.06315774805972768	0.049752620513520696
(+) SPHK2	0.17970175385029238	0.019200285021508418
(+) SPICE1	0.004742930082317565	0.1230069940771016
(+) SPIN2B	0.2895679349086666	0.0
(+) SPINT2	0.0	0.18829983014774315
(+) SPOCK2	0.05826562237656981	0.054625198323632405
(+) SPOPL	0.03979330504060159	0.0016751163273246228
(+) SPTAN1	0.08878872637268569	0.013327175732853394
(+) SPTSSA	0.0	0.12054707025248723
(+) SRCIN1	0.08834019472616453	0.15602856924105435
(+) SRD5A3	0.05285629070774351	0.0
(+) SRGAP2C	0.04490926719287846	0.03920614027504542
(+) SRP72	0.02676915458336004	0.0008380801756382151
(+) SRPRB	0.10780755025830074	0.0840890493981304
(+) SRSF10	0.03316464746388103	0.03236595830677225
(+) SRSF9	0.06145437677541653	0.1415124818652698
(+) SRXN1	0.0398425350151187	0.013925523595891259
(+) SSSCA1	0.06823672681074636	0.07107256667558084
(+) ST14	0.0	0.19297909663151244
(+) ST3GAL4	0.0915044745139818	0.024396243082107937
(+) STAG1	0.08540281568379027	0.0
(+) STAG3	0.058850507174415444	0.03660045225600143
(+) STARD7	0.0	0.13199958047588756
(+) STAT1	0.08339435848886535	0.0
(+) STAU2	0.053486165241221684	0.007875340154145287
(+) STK25	0.08727961008046128	0.025073054986028027
(+) STK3	0.026192765298678828	0.10697657379487986
(+) STRIP1	0.07181003456686622	0.00550072537744234
(+) STUB1	0.06045283919942463	0.0
(+) SUGP1	0.06236787048715195	0.026567338626978257
(+) SUPT4H1	0.06640996303105587	0.014933808011669101
(+) SUPT5H	0.06440676757154387	0.03611469449621819
(+) SWI5	0.1044179524880489	0.028629509181647313
(+) SWT1	0.08198106699119283	0.006923170099821797
(+) SYF2	0.06341327957924126	0.036536552300592946
(+) SYK	0.02488286704470575	0.14435172868856763
(+) SYMPK	0.014893297224587673	0.05710451744867418
(+) SYT15	0.04781527449769731	0.11694472572259403
(+) SYVN1	0.04684280584927705	0.00703211135790405
(+) TACSTD2	0.0	0.1976967960986952
(+) TAF1	0.07915891526874644	0.001354855860605683
(+) TAF2	0.05289243657675373	0.061684350625040504
(+) TAF6L	0.06270732208800325	0.023203292271664067
(+) TAF8	0.03557602651548603	0.03656693276326035
(+) TANGO6	0.07571326388743353	0.009020913479364448
(+) TARS2	0.03665949729287886	0.06624619121961796
(+) TATDN1	0.0	0.14723740138078437
(+) TAX1BP3	0.0	0.10536684453083946
(+) TBC1D22B	0.06358619011869812	0.043635212627531374
(+) TBC1D7	0.018409730477716837	0.03427487807647622
(+) TBCC	0.0	0.12735535264549208
(+) TBCE	0.06215655484209049	0.021766901534098257
(+) TCF3	0.1306014183129731	0.01605374981110853
(+) TEAD1	0.04704339740966924	0.04350701545019042
(+) TERF1	0.04950286462851484	0.022610653098570695
(+) TERF2	0.06179521171155728	0.017737808039823482
(+) TERF2IP	0.07189578475342832	0.0
(+) TES	0.024438575282211553	0.2716441699333094
(+) TGDS	0.010418696786321837	0.12742848870561066
(+) TGFBR3L	0.12144700860446733	0.04511719121928368
(+) TGS1	0.06275691030094824	0.009800876067316569
(+) TIMM50	0.0397359261326329	0.08463938406330064
(+) TJP3	0.01582239860685596	0.22602363227529063
(+) TKT	0.08600322511969812	0.01255698484253062
(+) TM6SF1	0.05369057751388633	0.025822241300509283
(+) TMC4	0.0023613426406512016	0.2381906616930443
(+) TMC8	0.03282584715646072	0.1821420089091637
(+) TMED2	0.12094828137242694	0.09955592524861688
(+) TMEM11	0.0	0.14661051360506366
(+) TMEM14B	0.0	0.12274924345746768
(+) TMEM14C	0.03648883310108022	0.03014162991576357
(+) TMEM165	0.06674430485248763	0.0
(+) TMEM170A	0.020235838319129763	0.13395880651847766
(+) TMEM175	0.04377513476978869	0.0
(+) TMEM177	0.024521049429596518	0.06931639458172828
(+) TMEM39A	0.08730532231109488	0.0
(+) TMEM45B	0.0	0.17187309565876022
(+) TMEM50B	0.0889240483029618	0.0
(+) TMEM69	0.013761852408962284	0.150138734420408
(+) TMPPE	0.044486079802873904	0.05720544142998726
(+) TNFRSF10D	0.1604025179896854	0.1620316576217103
(+) TNFSF4	0.19187503450112867	0.005500166847872122
(+) TNS4	0.0	0.2168638085806914
(+) TOB1	0.041600022346789604	0.11350057381221958
(+) TOMM40L	0.040056623658099796	0.023756335030010223
(+) TP63	0.1317501580339093	0.09563348253238255
(+) TPCN2	0.06922327245141197	0.04008159485812228
(+) TRA2A	0.2757271268084721	0.13619789484162925
(+) TRAF3IP3	0.041275933729986454	0.0
(+) TRAM1	0.06191975446973906	0.00531215452089486
(+) TRAPPC13	0.05042434373037319	0.0007839243506599554
(+) TRBC2	0.10709897822142775	1.3629163500299269e-05
(+) TRIM16	0.021210751926490492	0.1490706328865426
(+) TRIM17	0.045619232022761906	0.11025928716597938
(+) TRIM24	0.08098204303837854	0.026452899676859053
(+) TRIM29	0.0	0.18089670449344333
(+) TRIM35	0.15440030879008426	0.014295694606063326
(+) TRIM41	0.0306494748499129	0.045932097422128476
(+) TRIM45	0.07304691704930392	0.008716077624194154
(+) TRIM62	0.10592684986341859	0.047844676965792525
(+) TRMT44	0.07553487160410895	0.037788389364677516
(+) TRUB1	0.04859134806015844	0.022442129501749473
(+) TSC22D2	0.07558001711432964	0.012658107847909715
(+) TSFM	0.02917086363048173	0.026281423282885664
(+) TSG101	0.05226831284734848	0.02513339680801507
(+) TSPAN11	0.11808581817442566	0.0
(+) TSPAN8	0.07169523282865119	0.0
(+) TSPYL5	0.06947979826278707	0.12853736888759126
(+) TSTD1	0.07216627158460204	0.20304241273838872
(+) TTBK2	0.076006146448055	0.007054415123339567
(+) TTC19	0.035676202089906565	0.06620917132376397
(+) TTC21B	0.06353838216374612	0.0
(+) TTC33	0.059793538733942844	0.0
(+) TUG1	0.11060461184219246	0.003964460275005165
(+) TULP4	0.05212104333167717	0.021112420128611767
(+) TWF1	0.044978615139633055	0.08208227166719827
(+) TXNDC17	0.0	0.12303487091624903
(+) TXNDC9	0.046647889215259204	0.07153942569230771
(+) UAP1	0.06144780004666598	0.07285716426555049
(+) UBAC1	0.028811364016937745	0.111329513656018
(+) UBC	0.05987744729578967	0.006633616679712723
(+) UBE2J1	0.0450899378406077	0.00962661417261399
(+) UBL3	0.02536316423582522	0.08115172991028202
(+) UBQLN4	0.05811059073308189	0.018878091898770072
(+) UBR2	0.006546376277179822	0.0700859914423649
(+) UBR5	0.05144472656777893	0.0
(+) UBXN2A	0.05497841575810727	0.041911095393983425
(+) UBXN8	0.07388412097870724	0.034764521572289445
(+) UGP2	0.0898115450959457	0.013962346261743974
(+) UNC13D	0.0441921908598948	0.15361976185253243
(+) UPK3B	0.0017427885845982894	0.1813954147362241
(+) UPRT	0.06614959381487132	0.024825150472048623
(+) UQCRC2	0.006572111491086308	0.09573777708677922
(+) UQCRFS1	0.01346744819528644	0.17507831247222297
(+) URGCP	0.07168306890304767	0.0019992705772845037
(+) USP10	0.04711449497649936	0.07556362951512405
(+) USP15	0.07609327570835801	0.01955177168022324
(+) USP16	0.043103136262962735	0.0038238811676973125
(+) USP18	0.05147937623881087	0.0033752570523254647
(+) USP19	0.056366191351649976	0.0073492711370660956
(+) USP46	0.09134378460247847	0.0
(+) USP48	0.06132165505395157	0.06464914576801083
(+) USP7	0.055093206498688124	0.0006420701356942412
(+) UXS1	0.03766033707535164	0.05116124633411932
(+) VAC14	0.04524730353873179	0.0031179501320692093
(+) VAMP8	0.0014786527985551487	0.25979246968539116
(+) VDAC2	0.0	0.1376619339271166
(+) VPS29	0.008684969141204736	0.08966929771511092
(+) VPS33A	0.0015432128770771524	0.14344334042288617
(+) VPS33B	0.04687040907282652	0.04402813707976275
(+) VPS35	0.0484150089700663	0.037624632455713354
(+) VPS4A	0.09059056669838826	0.01729583141408881
(+) VPS72	0.05492190805493584	0.023019506566709595
(+) VRK3	0.005462738665574054	0.13451488761728442
(+) VWA8	0.04561548940347763	0.025373734625236292
(+) WARS2	0.057561283595418504	0.048554455624230504
(+) WDFY3	0.07233835028294645	0.0011805931834502166
(+) WDR33	0.03637119855128494	0.0807422964612609
(+) WDR44	0.06349249853330388	0.00925731874221955
(+) WDR59	0.03159788007413759	0.1081660585546057
(+) WDR61	0.05719869526737835	0.023476347997342422
(+) WDR70	0.05587370089392551	0.0728270565284604
(+) WHAMM	0.08827699840787641	0.04699076332966441
(+) WNK1	0.0	0.10461530206249495
(+) WNT4	0.012662242231011998	0.1742537472128625
(+) WWP2	0.0873199423670707	0.0
(+) XPA	0.013099178891605594	0.09908038800377825
(+) XPOT	0.1026976009300051	0.024067712616763496
(+) XPR1	0.0813303624637271	0.00886845645399807
(+) YTHDC1	0.006195582605255798	0.12183295698644353
(+) YWHAZ	0.010202448635425096	0.11812972350634338
(+) ZADH2	0.062066572454775794	0.059941255692749475
(+) ZBED6CL	0.038987489091847904	0.16386016840262949
(+) ZBTB39	0.050649770623093206	0.023193396355400513
(+) ZBTB45	0.05468813289168394	0.06460033492268369
(+) ZBTB7A	0.09298943866939326	0.0007963819939598002
(+) ZBTB7B	0.0749883587027853	0.016385187253081693
(+) ZC3H18	0.04681613347722338	0.009906429008385028
(+) ZC3H7A	0.2800716209463653	0.0
(+) ZC3HAV1	0.07249634193067302	0.0
(+) ZCCHC11	0.06322914629048917	0.05596965418767348
(+) ZCCHC6	0.05922466119783715	0.031855435126947225
(+) ZDHHC7	0.0442377652927522	0.07539624312881527
(+) ZFAND1	0.03262855801161524	0.12248856541302525
(+) ZFAT	0.05728004145820257	0.01936790936195809
(+) ZFHX3	0.059155221455908645	0.03804928185688393
(+) ZFYVE16	0.01326665740895646	0.03633132970229672
(+) ZFYVE26	0.0830012196109872	0.0
(+) ZKSCAN4	0.042930559462579156	0.007631985058359285
(+) ZKSCAN5	0.069412612194775	0.0
(+) ZMYND8	0.05641562820356184	0.05824382820983689
(+) ZNF124	0.06808633352619772	0.019131893379239442
(+) ZNF136	0.07189911142184688	0.0
(+) ZNF154	0.05587630096839816	0.013550087296046384
(+) ZNF175	0.04753921212540997	0.02260012962095886
(+) ZNF18	0.012404273131491709	0.12175235154503396
(+) ZNF185	0.05143611720990525	0.23106009432169886
(+) ZNF2	0.07722048653271779	0.08308672779911402
(+) ZNF222	0.036019602444768636	0.01190133320812296
(+) ZNF26	0.04961494380933771	0.010372933824985322
(+) ZNF330	0.07034702227927737	0.04268961044001457
(+) ZNF335	0.1110867174942921	0.011755601923610245
(+) ZNF385A	0.0007145688518823055	0.10297086993944038
(+) ZNF394	0.052439078456758666	0.013149657896190613
(+) ZNF397	0.08835956336089504	0.006583926558574334
(+) ZNF436	0.09327274692465622	0.031606372686610575
(+) ZNF440	0.019928283107142536	0.09061090644458877
(+) ZNF451	0.05905569897880051	0.005680536284052037
(+) ZNF484	0.026055788127103185	0.05178618438526686
(+) ZNF579	0.057031631666111714	0.0
(+) ZNF581	0.01235141068799287	0.10624563247129079
(+) ZNF589	0.04103204614616184	0.10590975916642492
(+) ZNF592	0.020203829381770597	0.03905698378476258
(+) ZNF669	0.07844666926276213	0.01027521730723788
(+) ZNF687	0.051867232474089364	0.03022608387173147
(+) ZNF691	0.061202907739116394	0.0297108768622188
(+) ZNF696	0.06220067617360483	0.09963299471848062
(+) ZNF706	0.022552487033684038	0.11613751247028337
(+) ZNF766	0.0112935405575411	0.1079917562318004
(+) ZNF778	0.06994524543138397	0.04140106598869924
(+) ZNF780A	0.059759048872157126	0.003435090703111414
(+) ZNF841	0.054767635799701724	0.0
(+) ZNF865	0.04965154716216105	0.0
(+) ZNRF3	0.06977517361812469	0.02118201409925298
(+) ZXDA	0.06112033365040483	0.0
