	P0	P1	P2	P3	P4
(-) CYTH2	0.005285561914181902	0.019067010822578483	0.03405626295307483	0.011332276778277181	0.13088703198475934
(-) DCP1B	0.0	0.2983061470540018	0.022589627429047392	0.0	0.014848262813374227
(-) DCUN1D3	0.08776423729362175	0.06428439707329543	0.06378033528186715	0.0	0.0
(-) DDO	0.22508409915119812	0.3373026623702406	0.0	0.06596510583966884	0.0012603752297303764
(-) DDR2	0.0	0.37409043179890134	0.1043528824531431	0.0064001574567694695	0.0
(-) DDRGK1	0.015048845639028372	0.0	0.011737632236957807	0.037596841165730775	0.14797599015430676
(-) DDX39B	0.12919355955873268	0.18051367212099878	0.11582919232005863	0.2801333583780438	0.2951764701895672
(-) DDX6	0.031170296582707712	0.026276792149856405	0.019539188192798814	0.009738083761039044	0.16787681581282682
(-) DECR2	0.014904920053943487	0.08321540453776506	0.16738199644644058	0.0	0.008945321149190362
(-) DEK	0.0	0.0	0.0	0.14443343087976274	0.059973740821546356
(-) DENND1B	0.16271271425229783	0.01340243995930734	0.0	0.041996726923262506	0.10966813158200246
(-) DENND2A	0.11490072144746076	0.26700833862379014	0.08725234125475306	0.12425770029973483	0.2444067380741054
(-) DENND5A	0.0005153328346616835	0.19555368509053306	0.03203560350761907	0.0033832562864173385	0.0
(-) DENND6B	0.37440466663323324	0.16424220652721472	0.08459726496362163	0.0	0.19009025967791157
(-) DEPDC1	0.0	0.0	0.0	0.1995338756523145	0.0
(-) DERL2	0.04551311950922644	0.0	0.0	0.05593524422012941	0.009373998582267703
(-) DGAT2	0.24731308647587635	0.0	0.39129898650908096	0.013448119911979181	0.03214973540169188
(-) DGCR6	0.0980960789942766	0.0	0.08262575186278957	0.08643011367196002	0.175902260881992
(-) DHCR24	0.035275654256565044	0.0	0.16370384415723827	0.032222407852087506	0.014325456406231889
(-) DHCR7	0.13439496698019332	0.0	0.005197713980525744	0.014550253802054117	0.060901189681494355
(-) DHRSX	0.12131841701878714	0.0	0.09788441752953003	0.0	0.06645277499535938
(-) DHX15	0.0	0.0	0.0	0.12815731863059435	0.0
(-) DHX38	0.0	0.006042698003085509	0.011664902474260495	0.07786963499145663	0.004891752449502488
(-) DHX57	0.16682072165466819	0.0	0.0	0.09034802345439513	0.0
(-) DHX58	0.1674870463909483	0.26839917328568885	0.0	0.0	0.06710252401135798
(-) DIAPH2	0.18949338727362444	0.0	0.0	0.1294207552666063	0.039901937307069965
(-) DIP2A	0.041993017481514044	0.03233997531588906	0.04454905395237091	0.025706498756861585	0.04246882734625222
(-) DIP2C	0.07926913688844343	0.23585048191967994	0.09235134359850361	0.0	0.011868536767824888
(-) DKK3	0.00020894813793806985	0.19671695813413126	0.04758059441639624	0.02451227774790935	0.1500444176279679
(-) DLC1	0.0	0.0	0.6573407185563633	0.003746769925174489	0.0
(-) DLG4	0.058844144692223925	0.29183340527768176	0.009596293312142469	0.0	0.0
(-) DMXL2	0.0	0.25331579225672046	0.07318874467841205	0.013028619028848444	0.0
(-) DNAJA1	0.03212109838048719	0.0	0.04827388012764457	0.08557418403232712	0.0
(-) DNAJB5	0.0	0.22980194517698224	0.004043294838337083	0.023631018916604622	0.046683732431257265
(-) DNAJB6	0.008325450581833541	0.07737739595767047	0.17074604874266774	0.0	0.07788953160225498
(-) DNAJC15	0.07163297775672517	0.1993459369224455	0.2240403415687293	0.08101710386822594	0.06607767095805199
(-) DNAJC22	0.07255028771795488	0.17238802970974412	0.0	0.007120937419897153	0.012904406621330806
(-) DNAJC6	0.33846398453033816	0.08415596289652683	0.027248653924972836	0.1607300257515917	0.06321189243818857
(-) DNASE1L2	0.16813828955833696	0.023555147809338494	0.06982470727704494	0.13517310480005398	0.0839297469590734
(-) DNM1	0.13018694882724804	0.35198593362838526	0.0	0.11141696005108276	0.11887378138251352
(-) DNTTIP2	0.0	0.0	0.0	0.1690266434962145	0.0
(-) DOCK10	0.0	0.4498717972976463	0.38867313355594013	0.0	0.0
(-) DOCK5	0.534558580313775	0.0	0.3278649144945667	0.041084070810687066	0.0
(-) DOCK7	0.012515862206329068	0.16939562424080742	0.003850467064539555	0.016878941190426232	0.0
(-) DPP7	0.027999148056110496	0.0	0.0	0.0	0.16899851600393523
(-) DPY19L2	0.13607915300221549	0.33307818586772725	0.023986835178019396	0.1819072160471034	0.06456892748758301
(-) DTL	0.0	0.0	0.0	0.17516142037779978	0.0
(-) DTNB	0.11862797680249156	0.0	0.0	0.1165477614707279	0.0020224397234851334
(-) DTWD2	0.2408506122151172	0.06325368519692635	0.0	0.03918631801742024	0.01285383727451873
(-) DTX3	0.020972584378300657	0.1024297222303854	0.0	0.13202128179061332	0.0
(-) DUS4L	0.10996640363535334	0.06074801916898495	0.15696410115375628	0.0	0.04100625116502717
(-) DYM	0.0	0.022190290106996666	0.039599465581907745	0.06325006234286337	0.14305958593146956
(-) DYNLL1	0.013235769442523108	0.0	0.07120703335756745	0.10623741740996517	0.0
(-) DYNLRB1	0.02698742077339064	0.049196656715307055	0.17302069705166073	0.021022071006348928	0.022015795588307158
(-) DYRK3	0.039115543517835756	0.27351325192913667	0.08510038049254802	0.040536538641031544	0.0
(-) DZIP1	0.0	0.26045260285094535	0.0	0.015025348039991468	0.0
(-) DZIP1L	0.0	0.25617315023340104	0.024912122929719258	0.023975294564458703	0.01367603160205417
(-) EARS2	0.09055061882259809	0.0023506001384721482	0.04479544474169636	0.05690165865454073	0.0
(-) EBF1	0.0	0.4926849303572737	0.33156007544779065	0.1344050443195546	0.18333599689239485
(-) ECHDC1	0.03963397276626945	0.0	0.0	0.04685513933363675	0.0
(-) EDC4	0.0	0.006603289090611416	0.0	0.11562706767941991	0.010652126550769612
(-) EDIL3	0.00254826029660174	0.3483158367979736	0.29160073318493396	0.0	0.2405603212205161
(-) EED	0.0027430596360803966	0.0	0.02104522882777235	0.12414120065994916	0.013337706563845303
(-) EEF1B2	0.0632080457343507	0.0	0.03958175851979013	0.01090156537293785	0.0
(-) EEF2K	0.058048076449199924	0.03920548939466664	0.0	0.07324418025312888	0.002851876031966721
(-) EFEMP2	0.03952010201084359	0.3699385081801715	0.17612113123821801	0.07346820437285181	0.11251578963831323
(-) EFNA5	0.19128202817359402	0.0	0.48902324526692276	0.06516943831593278	0.0
(-) EHD2	0.0	0.028121088434587334	0.2841889154630382	0.0	0.07540835310385291
(-) EIF2B4	0.05999979492869487	0.021597495009594396	0.014885007269215772	0.09019262684367256	0.0
(-) EIF3C	0.010389648918164596	0.028014783713018656	0.02073799368949947	0.11391084877560193	0.0
(-) EIF3CL	0.010010476121094347	0.025703845716027705	0.02150044868287223	0.12175627215925111	0.0
(-) EIF4A1	0.03998433173640575	0.0	0.027598348073968475	0.08519940423403138	0.0
(-) EIF4G3	0.0	0.22184672019669455	0.0	0.06781600423067513	0.007346087097700209
(-) EIF5A2	0.14618559536378828	0.030039885400062687	0.0009276600850098032	0.09990803877450062	0.0009459165904417711
(-) ELF4	0.0	0.0012848275833029679	0.0	0.11827791471632719	0.028037213500408054
(-) ELOVL4	0.16509929583171573	0.0	0.03417991730049302	0.15988276281651434	0.06423831567594425
(-) EMC10	0.19782384624000815	0.0	0.0	0.0	0.22062414468905353
(-) EML2	0.29123577125799455	0.0	0.0009335175550122216	0.04367685090749344	0.0870014973384065
(-) EMP3	0.0	0.1290677916319909	0.11331247660777831	0.0	0.020736068365908307
(-) ENDOD1	0.12619197336971197	0.041871480359534016	0.0	0.03021381226017694	0.050113688842430656
(-) ENG	0.03137289691361208	0.13765702472813038	0.47293797801627585	0.0	0.0
(-) ENKD1	0.02243229727774944	0.07914884492876945	0.0	0.09065354042894203	0.07757052076430362
(-) ENO4	0.41838791984348234	0.08689321394578255	0.05220626447465191	0.17273464063766664	0.22950484430233484
(-) ENOPH1	0.012288365298995765	0.0218411466373019	0.0	0.15937789928354743	0.0
(-) ENOX2	0.09016041505642461	0.04769209175780464	0.0	0.10748193212774926	0.0
(-) ENPP1	0.027648071839379087	0.3863266606853916	0.25325144816544787	0.019223022398618513	0.0
(-) EOGT	0.0	0.11892242660545348	0.057001299796741164	0.08418625003714605	0.0
(-) ERP29	0.06329196960414063	0.04524869046021757	0.04013229808615858	0.020252725616957668	0.014162425272777156
(-) ESR1	0.5986873844647467	0.05667255352215853	0.2097305150094846	0.27709954671325865	0.17166858948930327
(-) ETS1	0.0	0.11313115423410694	0.2233805605261873	0.0	0.0
(-) EVI5	0.10388243476309297	0.0353272242107817	0.0	0.0028516011735326067	0.06708540960364819
(-) EVI5L	0.04829955577873182	0.21728773461985323	0.013831631888971296	0.0	0.03496942849051417
(-) EXO1	0.0	0.0	0.0	0.16751768383641677	0.0
(-) EXO5	0.13053152789788888	0.0	0.24114371426714243	0.1650011342905432	0.1154228358302608
(-) EXOC7	0.06312566569834137	0.1857858504334785	0.0	0.0	0.02240924458174152
(-) EXT1	0.030163566110067003	0.0	0.44675198831892127	0.17960622414560407	0.028555737359495043
(-) FAF1	0.016656335364369217	0.0	0.1196137449206687	0.24404002799817934	0.14279960601747022
(-) FAHD2B	0.41506876201457465	0.0	0.1185858930517276	0.050187122846050765	0.17139885009164146
(-) FAIM	0.10464036445898088	0.0	0.0	0.02206469310056319	0.0432406946177121
(-) FAM104A	0.08091000249524953	0.033014905668346625	0.048472076970519695	0.03846554212963139	0.0
(-) FAM107B	0.0	0.004929842624519443	0.29292272370664807	0.007064239991005995	0.06883910861303323
(-) FAM114A1	0.0	0.17194810495187215	0.22130584931036054	0.0	0.0
(-) FAM129A	0.04965195948569428	0.17446168239194648	0.0	0.14017964298930455	0.0
(-) FAM13A	0.024673276197115623	0.010764631669859326	0.32091001874173514	0.026262530527786956	0.014957961816107476
(-) FAM151B	0.31590075061610756	0.023266262451027534	0.016204532220653756	0.028392465458488246	0.25721344829193277
(-) FAM171A1	0.0	0.24796361700365657	0.1856676078670367	0.0	0.15932897151731204
(-) FAM196B	0.1576671611001787	0.4383371092227167	0.26712028530799065	0.09649760018445425	0.0
(-) FAM199X	0.11254962304744236	0.0	0.0	0.09086059486559768	0.02184236539392969
(-) FAM227A	0.32027045072889776	0.12242177582672426	0.19000589584888025	0.06870812371634981	0.21169709201599693
(-) FAM83D	0.05902686287936086	0.0	0.0	0.07609154434424144	0.0
(-) FAM83G	0.24665865852267252	0.0	0.10710511939640954	0.26957471765877156	0.0
(-) FAM89A	0.19011324300514648	0.0	0.6051180148747812	0.0	0.012091444767356848
(-) FANCB	0.03728655600336753	0.033073271393487605	0.002499135653049643	0.2059707058081861	0.0
(-) FANCD2	0.0	0.0	0.0	0.19339779276937458	0.0
(-) FANCI	0.08863716506379594	0.0	0.0	0.3079090633907337	0.03790590789425867
(-) FBLIM1	0.029947776340177888	0.09351349781478241	0.23672621161776403	0.2048196595896237	0.3224563880342626
(-) FBRS	0.0	0.1802692984742657	0.032533972014742896	0.044220543905867715	0.0
(-) FBXL2	0.30561637621295473	0.0	0.07604867403308069	0.015491161695890505	0.017958078866250723
(-) FBXL7	0.07206954748370532	0.38012505656695333	0.0	0.024689137966834897	0.014365832018048221
(-) FBXO11	0.06714453630159871	0.0	0.006985533985328742	0.023626469272221576	0.007407579824655614
(-) FBXO17	0.05767994951191875	0.19495430776114883	0.04808002300914133	0.0	0.09897239134369906
(-) FBXO25	0.10487943409009652	0.0	0.08215476397152198	0.0	0.055792925380746664
(-) FBXO27	0.1283572530941392	0.0	0.22669595146787236	0.3616036402558848	0.22655456735509436
(-) FBXO36	0.1821751568370434	0.10351424053383103	0.07462425435736804	0.04153923887843945	0.04103644565632071
(-) FBXO38	0.07181096514359689	0.1491039125265065	0.014760047395763597	0.0	0.0
(-) FBXO44	0.3579235854543298	0.11018223619938522	0.09553467721772813	0.017100443535978362	0.1401331324357891
(-) FBXO5	0.0	0.0	0.0	0.2584586347063845	0.0
(-) FBXO6	0.014479043241663787	0.0	0.03258580635346449	0.19564916358646908	0.23831766178789185
(-) FBXO9	0.037416551342109666	0.030022589127441972	0.0	0.0155824576942395	0.10726904568938074
(-) FBXW4	0.03520281272255125	0.0	0.01768209575306498	0.02405252849791119	0.12849133212574965
(-) FCGRT	0.16380418172972633	0.10389611692818286	0.0	0.13781772661628985	0.24977742684265572
(-) FCHSD1	0.10920761326135796	0.0	0.0	0.0	0.14832149701778743
(-) FCHSD2	0.0	0.09307714276143593	0.06372297502462258	0.0061443626498359424	0.15507083975930572
(-) FDX1	0.0	0.0	0.014985792395475062	0.09232051622806645	0.0530052866436601
(-) FGD1	0.14515450336313787	0.10991389682829689	0.003544968162030859	0.011872844483823943	0.0
(-) FHL2	0.046873526936449764	0.0	0.10355970479198648	0.1877746602153681	0.0
(-) FHOD3	0.2584166834373466	0.1201604358301233	0.11556372047945436	0.16349883340656354	0.0995953132813025
(-) FIS1	0.15601292527046998	0.09594918903115823	0.21155591430449108	0.0	0.13801792619861425
(-) FKRP	0.0	0.09963802577960552	0.029811615048006303	0.055470284276921265	0.05653217931208869
(-) FLI1	0.0	0.16341041510949367	0.5318592450471447	0.21112122554776547	0.2610640047776542
(-) FMN2	0.31454651119351573	0.4495349025843132	0.03463211553391402	0.001220856726549325	0.11187805273438653
(-) FMNL3	0.0	0.23682047147763471	0.345317256889066	0.01184700004038673	0.0
(-) FNDC3B	0.03709382940068709	0.20423208603551052	0.09949560580003135	0.0	0.02271493415212716
(-) FNTB	0.08039229948808452	0.0	0.007551305320302777	0.09932646767427426	0.0
(-) FOCAD	0.2806068158044534	0.031239755897120615	0.10102153322937728	0.027353279153882214	0.5133379635215722
(-) FOXJ3	0.0	0.17184690497265634	0.0	0.08625408340517388	0.0
(-) FOXP1	0.0	0.11977673779208597	0.32418240076565175	0.15745408647664638	0.03058483338842462
(-) FOXRED2	0.03069768838710484	0.0	0.009912449468615334	0.04084912184926397	0.09123132989575287
(-) FRA10AC1	0.23219072453245346	0.0766830160057146	0.04944591020555511	0.2995893549648244	0.05612979177970109
(-) FRAT1	0.2508073830407551	0.0	0.0	0.14083773723198653	0.25993545591075096
(-) FUBP3	0.0	0.0028375723447223258	0.0	0.04926290004304345	0.04667166975730213
(-) FUCA2	0.053834902853886965	0.0326607576039967	0.05754787617625045	0.07632985919755272	0.022753674210390186
(-) FUS	0.0	0.09254188025461238	0.038004926992279545	0.08192246900735252	0.0
(-) FXYD5	0.06605867578508631	0.0	0.37430644672533075	0.04891578506077125	0.0
(-) FYCO1	0.05623597494549355	0.015450537707508394	0.0	0.02848328494846293	0.035304406793367424
(-) FZD3	0.4652102905784992	0.0	0.0	0.035456406012256095	0.07576360556843505
(-) FZD6	0.2734159433564834	0.0	0.0	0.04497580660850425	0.0
(-) GABARAPL2	0.18170549509277903	0.0	0.0	0.0	0.02161150315813415
(-) GALC	0.08998591270720645	0.4128828453653767	0.057756351182645195	0.3725159762905795	0.338452126740737
(-) GALM	0.19597574203718804	0.0	0.23507268103468465	0.17078031904359908	0.1122653226139301
(-) GALNS	0.036243027064091375	0.015498468018849975	0.10328842687302638	0.0	0.11513883568659682
(-) GALNT10	0.11837862267392056	0.08792216007655472	0.06397356460746698	0.016468145876429457	0.046304342979950515
(-) GALT	0.0	0.0	0.07241720871903125	0.11236257917605424	0.0
(-) GAMT	0.011730446211433302	0.2495164434520799	0.012861041364947364	0.0	0.04880329251859379
(-) GAPDH	0.058422717841870093	0.0	0.07194664274822693	0.05274005219461953	0.00612741266176424
(-) GARNL3	0.32021047821116344	0.06620707214234739	0.08969022931657847	0.07215183863434722	0.24747040403776716
(-) GATA6	0.23580650962809188	0.0	0.5330348282908914	0.0070598670177676225	0.12459444371970949
(-) GBP2	0.0	0.30592702636559255	0.022280073662711525	0.06618963811431366	0.2163428383022004
(-) GCA	0.28736937715244393	0.0	0.0	0.023550677541185335	0.0
(-) GCAT	0.0	0.08143002901604576	0.020241119318164594	0.06209963399923347	0.04047820876180517
(-) GCC2	0.05700213340589733	0.013808496904738947	0.0	0.10060666829114165	0.0
(-) GDE1	0.09520335000499293	0.0	0.0	0.058948779347542064	0.010245352113741777
(-) GEMIN8	0.15771044767637693	0.0	0.048924235394980205	0.025338564466154415	0.031592730141604186
(-) GEN1	0.025347134582759646	0.028607603964182084	0.0	0.12449194454862392	0.0
(-) GFM1	0.058135615334130405	0.0	0.06095875031119785	0.0034330237510026887	0.00538351697641187
(-) GHDC	0.10593856320858341	0.02163502559663128	0.0	0.012806894686300863	0.01560003469610431
(-) GIGYF1	0.05483247954261353	0.11879822430864162	0.0014617830606589604	0.010905114028512356	0.003852851770941095
(-) GKAP1	0.27436472967882986	0.0	0.0	0.1773824593471672	0.029247871663873163
(-) GLB1L	0.18346266355741925	0.08239226549429543	0.06388808426459551	0.0	0.0
(-) GLG1	0.07539075659492897	0.129931742902949	0.10151232895250772	0.0	0.019653110175335643
(-) GLI2	0.1430439041271764	0.30432451784782316	0.09950479159117848	0.10602908701392888	0.06893613133341313
(-) GLI3	0.02006838433959289	0.2284161728384104	0.0	0.008248044119218057	0.03015661849227158
(-) GLIPR2	0.03525527652262268	0.38750612213191493	0.014722600098108284	0.015532284882315592	0.20809576801193672
(-) GLUL	0.0	0.06070255588036125	0.0	0.1825011522925532	0.07606676055349276
(-) GM2A	0.14559374552752372	0.0	0.17515507675273995	0.009773697618495574	0.0
(-) GMPR	0.12988017490202594	0.4446988225273935	0.10591212548555169	0.07536612941551489	0.3849247600497636
(-) GMPR2	0.012211800036895244	0.0	0.0	0.08769296053377211	0.004321142796883069
(-) GNA12	0.0	0.1950726864189017	0.12926638353898937	0.0	0.05836485778186038
(-) GNAI1	0.05488121358998829	0.07757123802521979	0.3698112058309261	0.0	0.04805931486820744
(-) GNB1	0.01506825611500289	0.1297357064114575	0.043125200843795244	0.007526227896873551	0.0
(-) GNB3	0.09617236394778625	0.49391213786939575	0.07829953575896403	0.13073367863630977	0.0
(-) GNB4	0.0	0.27975085900844227	0.06873755007561154	0.03327321981099107	0.0
(-) GNE	0.008999193573947743	0.19299158133124042	0.0187858525567975	0.0	0.0
(-) GNG2	0.1512652062039573	0.5569953880068209	0.025288704719584998	0.09425712147996786	0.12969145759433054
(-) GNG5	0.0	0.0057581148081988845	0.0	0.12289851153274794	0.035802228388195016
(-) GOLGA1	0.03872257065664861	0.0	0.0	0.0	0.15333795640923947
(-) GOLGA4	0.02725965002829705	0.0	0.04612922281566063	0.09363518252541356	0.0
(-) GOLGA8N	0.14837755866549537	0.2373224043747205	0.06679430782707214	0.00495634533431623	0.2721473582497065
(-) GOLGA8Q	0.24487552615753688	0.3045646651470874	0.14390958266444356	0.03603675369601225	0.33094565493465555
(-) GOLGA8R	0.17167546712867807	0.26801629268178095	0.10228293977881216	0.017245480452080016	0.31064915711279384
(-) GOLPH3L	0.11641835686439386	0.0	0.0	0.048724088731521	0.0
(-) GORASP1	0.034722179606959766	0.12143652167433495	0.08476279286771707	0.005350259801589873	0.009508707897047212
(-) GPAT2	0.6451991052721583	0.12162829940115412	0.22660250029956572	0.1979415221567827	0.26262400455099516
(-) GPC6	0.22358269545124598	0.5453007455851191	0.014687877874595879	0.015126747954656648	0.14586290916841593
(-) GPHN	0.14757758843007157	0.0	0.06941759159351008	0.043555787332001786	0.0
(-) GPR137B	0.2528321175061032	0.0	0.0	0.0	0.050125914784912316
(-) GPR153	0.14188752712240324	0.03762825766966354	0.056843736975077414	0.0036620728253288766	0.1060419086467509
(-) GPR157	0.09772490751827903	0.0	0.2562465450690372	0.05329960992278923	0.017342190766325982
(-) GPR162	0.11086950713509017	0.29815087293554815	0.0	0.03759498588363112	0.010114928058925853
(-) GPR176	0.0535286830751353	0.2299009541260559	0.08195748949915171	0.03996239058828716	0.15627928326085502
(-) GPR75-ASB3	0.18837763145648237	0.04429246718819611	0.039681582123190534	0.17090144054430823	0.04987495137279334
(-) GPRASP2	0.07968003794956953	0.00909522676225409	0.0014616235843987952	0.1393713565297712	0.0
