	P0	P1	P2	P3
(-) DYM	0.09672957337747728	0.023954424706579207	0.005092798987661083	0.0691513331500576
(-) DYNLL1	0.0	0.0	0.05484715952245451	0.1183206396527448
(-) DYNLRB1	0.010158570845317946	0.0479631142766363	0.12413632126631785	0.026469811658383857
(-) DYRK3	0.0	0.2099805862825499	0.09686121504673705	0.03733078639563021
(-) DZIP1	0.0	0.19843274716185574	0.0	0.012778844332445354
(-) DZIP1L	0.0019140369869615741	0.1969858495694662	0.02182951785349796	0.02247282265109916
(-) EARS2	0.012224463751853477	0.0038476242246509723	0.08378998972301306	0.07010086153187596
(-) EBF1	0.0958022820096957	0.4003091713364372	0.20770970557601606	0.14380262274908817
(-) ECHDC1	0.003948082795459609	0.0	0.014569749107568081	0.05784482849171726
(-) EDC4	0.0	0.0067957524324734455	0.0	0.12647465986641623
(-) EDIL3	0.15391679883071152	0.2966818025589023	0.15815788567697303	0.0
(-) EED	0.0	0.0	0.02381129201491527	0.13559633195003074
(-) EEF1B2	0.002435700969230232	0.0	0.0675940635021959	0.020189754730862645
(-) EEF2K	0.022369276934139266	0.02860541233838213	0.022913744672177976	0.08264886986070934
(-) EFEMP2	0.07881972393568873	0.2996317592724856	0.12062190672018698	0.0788341613747265
(-) EFNA5	0.0	0.0	0.4481802901334959	0.08869093069775977
(-) EHD2	0.01471442691286773	0.043463108580368844	0.18488378051683185	0.0
(-) EIF2B4	0.0	0.01698304083440475	0.04592096526585492	0.10740964493525801
(-) EIF3C	0.0	0.021272659154259268	0.011859051024585761	0.12929658228805993
(-) EIF3CL	0.0	0.019201953097386325	0.01202235027210011	0.1380081770048065
(-) EIF4A1	0.0	0.0	0.038911707721490475	0.10042689007512785
(-) EIF4G3	0.0	0.17256024520298552	0.0	0.0704042838514964
(-) EIF5A2	0.0716319329403231	0.016618417564182145	0.05965378286437466	0.11758082479408556
(-) ELF4	0.006445017622039855	0.005168919594655883	0.0	0.1303134136076454
(-) ELOVL4	0.13435461614774705	0.0	0.06932187236391099	0.18243245735301902
(-) EMC10	0.2933841060289873	0.0	0.017365966335539506	0.006229751040042024
(-) EML2	0.22519416965426312	0.0	0.10332700780248381	0.05419165441620958
(-) EMP3	0.0	0.11085301285417727	0.058563469891814754	0.0
(-) ENDOD1	0.10815259349849987	0.03300000683293386	0.01970612964484057	0.04415949249870799
(-) ENG	0.0	0.1200779727551571	0.332726816500368	0.0
(-) ENKD1	0.06799332698309805	0.06515784680721397	0.0	0.09870539428265536
(-) ENO4	0.39867480784459464	0.06185555504593869	0.14883549733501636	0.2139378839099259
(-) ENOPH1	0.0	0.013416529481522242	0.006640657682360921	0.1765333763938094
(-) ENOX2	0.04200016134070093	0.03789640266677022	0.006111018088101734	0.13060212437725702
(-) ENPP1	0.0	0.308720056091005	0.16744441441948557	0.024142237840089138
(-) EOGT	0.0	0.09400808372266134	0.028073861461625976	0.09162390996439475
(-) ERP29	0.03870657077597748	0.03799153167813726	0.045260792777452465	0.026194466434972044
(-) ESR1	0.39426425666720205	0.04377762407645591	0.3688759010481785	0.33678785130301475
(-) ETS1	0.0	0.10048139241956715	0.11806620238079282	0.0
(-) EVI5	0.10706213771147469	0.02908420807033655	0.01795915301588179	0.011065468469533596
(-) EVI5L	0.03526343333680326	0.16965550864522394	0.03899162188131874	0.0
(-) EXO1	0.0	0.0	0.0	0.18111401357387244
(-) EXO5	0.15915614621850974	0.0	0.16430699858240688	0.1894065048190101
(-) EXOC7	0.03898814380395027	0.1448144632242249	0.027605689343382745	0.0
(-) EXT1	0.0	0.012974598720081979	0.3165854191223215	0.19633996446156626
(-) FAF1	0.10200528238175977	0.0	0.06777724520086276	0.27139673112000773
(-) FAHD2B	0.34111391625308624	0.0	0.21781942015978153	0.07443169498011931
(-) FAIM	0.10298169326464765	0.0	0.005286687420652154	0.03227244538488152
(-) FAM104A	0.011169288485195562	0.0257676149646864	0.07772753040601577	0.0517857666756049
(-) FAM107B	0.016460260718884862	0.02887600368269096	0.16954051257061076	0.014214695879675217
(-) FAM114A1	0.0	0.1415704671284916	0.13787480683425718	0.0
(-) FAM129A	0.0	0.13227369770789224	0.019115798160835813	0.1598033687497611
(-) FAM13A	0.0	0.022347132264548125	0.2289771149934518	0.02812844579557294
(-) FAM151B	0.38530597536818	0.01730930391747903	0.07662410216503567	0.04510379462477743
(-) FAM171A1	0.06895297093292692	0.22417836928391546	0.06763045969763011	0.0
(-) FAM196B	0.0	0.34496168223721924	0.29588004953634445	0.103215180427828
(-) FAM199X	0.08883529286141591	0.0	0.009759669238021384	0.10707668152623344
(-) FAM227A	0.2793696341328721	0.1036710365788731	0.2648846079039174	0.08482293720412303
(-) FAM83D	0.018417486494050516	0.0	0.012069554870137169	0.09151548098765373
(-) FAM83G	0.06821648893729745	0.0	0.183085998135356	0.31756103840243083
(-) FAM89A	0.02842198079985138	0.0	0.5185080315703683	0.0024344150796001144
(-) FANCB	0.0027331927400568996	0.025716612250340897	0.010505694387718282	0.23069566584313955
(-) FANCD2	0.0	0.0	0.0	0.20981362594293643
(-) FANCI	0.0769431946970435	0.0	0.00488348293489578	0.34557960743505634
(-) FBLIM1	0.2528046366822008	0.09042572104396907	0.1000722597033503	0.23044553906000967
(-) FBRS	0.0	0.14181218746038743	0.011014736637892243	0.04803879706147224
(-) FBXL2	0.13459141148065168	0.0	0.19831101572314863	0.033904153968226436
(-) FBXL7	0.038314250127226744	0.2891715738239958	0.0381152408328441	0.024595683199503365
(-) FBXO11	0.03468032637725211	0.0	0.03463453223832134	0.028977935994906546
(-) FBXO17	0.09338084703810551	0.15677085949413155	0.05063460867796885	0.0
(-) FBXO25	0.09372064557619353	0.0	0.08652691504533606	0.0
(-) FBXO27	0.23178194282034328	0.0	0.15911507383548643	0.39346575433060765
(-) FBXO36	0.07891251739003168	0.08318065777889651	0.15739383194033635	0.051761434880926875
(-) FBXO38	0.0240912009639496	0.11202910142049115	0.04899078114453801	0.0
(-) FBXO44	0.2736479589128715	0.08407369621683622	0.2035569896209234	0.030017856331220078
(-) FBXO5	0.0	0.0	0.0	0.28138933199527993
(-) FBXO6	0.190462513591531	0.0	0.0	0.21099940183166127
(-) FBXO9	0.0990427926137887	0.025782758863745273	0.0013736033070295144	0.018075694215885552
(-) FBXW4	0.12418473184813242	0.0	0.0	0.030246436436957767
(-) FCGRT	0.2912270772898289	0.0826506355167099	0.0	0.16068589535309527
(-) FCHSD1	0.18374772994536842	0.0	0.022249169718466293	0.0
(-) FCHSD2	0.10028006524035793	0.08521412443005202	0.017275017201350735	0.010881627676644955
(-) FDX1	0.034178954844491294	0.0	0.003817151107544705	0.10189238057815095
(-) FGD1	0.05589607702669283	0.0858010852617782	0.06122722595364731	0.01928526891058994
(-) FHL2	0.0	0.0	0.092995554535812	0.21048691608892214
(-) FHOD3	0.19606079538431204	0.10723157940197507	0.1392486653028821	0.20012221496978627
(-) FIS1	0.16044206447638062	0.09023831752081793	0.18907858019292562	0.0
(-) FKRP	0.03384423648299242	0.07988273043746069	0.016426798103498803	0.06029481711678425
(-) FLI1	0.17965706134020357	0.1548931423279469	0.27612744026385394	0.2331749177872181
(-) FMN2	0.2102355894290702	0.34640341805917774	0.16866856094340987	0.011768259963286778
(-) FMNL3	0.0	0.1908842620060373	0.2214265632463938	0.005559240166700267
(-) FNDC3B	0.008857821945219235	0.16152054544890096	0.10095852519807005	0.0
(-) FNTB	0.026694930430074162	0.0	0.03234477017282147	0.12144560175611109
(-) FOCAD	0.5325778861104771	0.024380722541626553	0.13246865171821118	0.03303402473232548
(-) FOXJ3	0.0	0.13185895861557415	0.0	0.09047365352902242
(-) FOXP1	0.0	0.10962187495191966	0.19290793490041636	0.17343504797210793
(-) FOXRED2	0.09912991065524951	0.0	0.0	0.044210304289590746
(-) FRA10AC1	0.14986178039972675	0.05963872449768733	0.10218685790865441	0.3460139230658908
(-) FRAT1	0.3647500066823389	0.0	0.016664341102024395	0.1682228967576423
(-) FUBP3	0.026712874828738013	0.005694331100988356	0.0	0.05378539615509338
(-) FUCA2	0.0454726524471566	0.02917285650436055	0.045285306026484395	0.08592553795456767
(-) FUS	0.0	0.07209743655728432	0.01944537904047609	0.08894029900286826
(-) FXYD5	0.0	0.01034920411779879	0.2754593802053111	0.05906125886999441
(-) FYCO1	0.06931833545294923	0.00828793775531944	0.005002230113980373	0.032829282116307396
(-) FZD3	0.30595464282978596	0.0	0.12844863805341925	0.06665784138916905
(-) FZD6	0.13798321481392867	0.0	0.06280340311340304	0.08238582167666693
(-) GABARAPL2	0.12183816527649967	0.0	0.05015072727134123	0.0
(-) GALC	0.3035364628176727	0.32376914500604936	0.006093011843961268	0.4110044566936504
(-) GALM	0.18704757799072563	0.0	0.19457510423703805	0.19885405056046862
(-) GALNS	0.08829059707448171	0.018522176756550525	0.08464884561878716	0.0
(-) GALNT10	0.07672994395370782	0.07178199453698202	0.10249217441743401	0.016351227234683137
(-) GALT	0.0	0.0	0.03310679961332728	0.12605948588958027
(-) GAMT	0.032170285245250015	0.20442801395363536	0.0	0.0023774787247762925
(-) GAPDH	0.022903457606583265	0.0	0.07079829023219116	0.06435803239526561
(-) GARNL3	0.33705015084394874	0.053601491182820295	0.16797436526678397	0.09358936196610583
(-) GATA6	0.1534034897902146	0.002703680981407636	0.4641316842884705	0.015143933850781832
(-) GBP2	0.15548151581583392	0.24762820803659505	0.0	0.06464711184370771
(-) GCA	0.14896607238139087	0.0	0.08243390812440343	0.047788283902794756
(-) GCAT	0.02588916864794872	0.06678064594965082	0.004804196469948253	0.06772602234382148
(-) GCC2	0.010761448056561998	0.011604083464167097	0.005976202670682727	0.11890751859446966
(-) GDE1	0.05821517941686598	0.0	0.02745848104717781	0.06771693545972446
(-) GEMIN8	0.10898398060481972	0.0017762579161150719	0.07620470269689485	0.03566787336974738
(-) GEN1	0.0	0.020344890847983344	0.0034017515378449727	0.14148927601090064
(-) GFM1	0.02107446350931046	0.0	0.07299597433154237	0.005908943690921718
(-) GHDC	0.066910011881621	0.015336917922367169	0.03273738306367503	0.018717371374748472
(-) GIGYF1	0.027797716623379695	0.08918354834752615	0.025432315675212248	0.013953871906427927
(-) GKAP1	0.1811115630269768	0.0	0.03114172464664348	0.22152987011953368
(-) GLB1L	0.04579319207896212	0.07020485392979191	0.14576280784495757	0.0
(-) GLG1	0.0339260515956637	0.10581336895619219	0.10703282202085714	0.0
(-) GLI2	0.10448944515211306	0.24074940016912938	0.11638491435202432	0.12189256684744336
(-) GLI3	0.020459093051674482	0.1738739007832367	0.011418880509005807	0.010872854614220504
(-) GLIPR2	0.17325232835959753	0.3077143652663271	0.0	0.015847845489174638
(-) GLUL	0.053754338921111804	0.04389181396051516	0.0	0.19759504330612798
(-) GM2A	0.012520036013285244	0.0	0.20843689049493694	0.022371793616102035
(-) GMPR	0.3542805588966381	0.35566066212319347	0.06492859778820724	0.08261395201076306
(-) GMPR2	0.00761463367670936	0.0	0.0	0.09971026523680342
(-) GNA12	0.017627437671035324	0.16668884492886207	0.0707491166744947	0.0
(-) GNAI1	0.010468899182041726	0.07731086178697205	0.29073838481984476	0.0
(-) GNB1	0.0	0.09891817237129336	0.03796294857823134	0.010535691813079137
(-) GNB3	0.00587933713617168	0.3817881510450274	0.10345600905799424	0.15291018023743858
(-) GNB4	0.0	0.22025672735104848	0.028746779423749338	0.03372296446306861
(-) GNE	0.0	0.15204327209716093	0.012797696660488342	0.0
(-) GNG2	0.1538201200916671	0.42847888976693543	0.07207599177830167	0.11070727921564602
(-) GNG5	0.015620059620934892	0.006242556263035378	0.0	0.13455142707053927
(-) GOLGA1	0.14084377608813053	0.0	0.0	0.0
(-) GOLGA4	0.0	0.0	0.04990876841692559	0.1041335202956969
(-) GOLGA8N	0.276943986613251	0.19311876987707888	0.06161314636928835	0.016623764005669683
(-) GOLGA8Q	0.3644224340453288	0.24846661734192016	0.14253312885279443	0.055025126169020284
(-) GOLGA8R	0.3099789579445836	0.2186610319685527	0.0958736891674511	0.03091586726665904
(-) GOLPH3L	0.06421570683312479	0.0	0.006795517925903392	0.06635048540216167
(-) GORASP1	0.012646758749562382	0.09741864729324134	0.07345407220744722	0.0074257326673615185
(-) GPAT2	0.5024556215160126	0.09407225736625131	0.38240100421076745	0.24385725102888736
(-) GPC6	0.1966930389050778	0.4256155559293005	0.09220631749042278	0.030181355297173675
(-) GPHN	0.014007110505753945	0.0	0.1338810924577943	0.0662173599860238
(-) GPR137B	0.1937644748792278	0.0	0.06061130614781455	0.0
(-) GPR153	0.14468322203165318	0.030387094457203685	0.09061177605835398	0.0080841172431753
(-) GPR157	0.02937818784485987	0.0	0.21910454854951794	0.06559634002861466
(-) GPR162	0.05153393690713915	0.22605804439960048	0.03108725195906537	0.051439305044418945
(-) GPR176	0.14833648639818386	0.18428479067110257	0.046849332447459924	0.04211347117656451
(-) GPR75-ASB3	0.1233945385600429	0.03302294525472918	0.09210293458573164	0.20028223574092532
(-) GPRASP2	0.033971946564114466	0.007811668930481399	0.02607147345973514	0.1585106620855917
(-) GRAMD4	0.05468165336409823	0.0	0.13809718621089961	0.0
(-) GRB10	0.2719526665814792	0.15225831450281624	0.09793186493015946	0.0
(-) GRPEL2	0.0	0.0031445745440897375	0.07092045721966315	0.05157610886384233
(-) GSK3A	0.01098683049344649	0.05917158596697398	0.005213401537561435	0.032650796881361056
(-) GSTCD	0.0	0.0010214655678453272	0.0	0.18650347697373965
(-) GSTM3	0.4110886274611346	0.2859362585041516	0.0	0.03993948076110237
(-) GTDC1	0.12383225970748868	0.05591207908174911	0.13299074921201876	0.0756526656244704
(-) GTF2H5	0.04263715566712947	0.08731051949756459	0.17336704589801513	0.09689189921946466
(-) GTF3C1	0.005473878454229711	0.12036402689206577	0.0	0.04317862050533532
(-) GTF3C6	0.08997777590311333	0.03945439671307066	0.0	0.0999781114876822
(-) GULP1	0.15530485325994664	0.14117507893955938	0.3247287283142051	0.19115660140038684
(-) GXYLT2	0.01199782187149894	0.3122124484034777	0.1095388883490319	0.0
(-) GYPC	0.0050851056360092135	0.1464498991723526	0.27191705876179806	0.21071253223395625
(-) HARBI1	0.05824925501705663	0.10520222812417121	0.0950595990084252	0.014052831595380054
(-) HAT1	0.0	0.0	0.00648290591003475	0.11831762339741772
(-) HAUS1	0.0	0.0	0.0	0.22763628806712052
(-) HBS1L	0.0	0.0	0.0	0.14810619506472986
(-) HCN2	0.1593360314109439	0.13558096356313723	0.11200251351358606	0.0
(-) HDAC1	0.008380707084000774	0.0	0.0	0.18492024193856182
(-) HDAC5	0.0962482036618866	0.10716380087785989	0.0	0.03506987912943081
(-) HDAC7	0.0718648036278485	0.06911613239477027	0.03103101452565323	0.03738053744025655
(-) HDHD3	0.11385544294526405	0.0	0.08671501056540105	0.013640252365788783
(-) HEATR5B	0.03088487977791565	0.00013643830125188372	0.007451011037212614	0.04604456672776784
(-) HECTD2	0.07896181587922542	0.08324174889302119	0.0	0.15473379859830136
(-) HEMK1	0.0	0.04959734504865735	0.14965871178021664	0.0
(-) HINT3	0.02325495648528543	0.0	0.0	0.11253094067175573
(-) HKR1	0.1267029058325463	0.08973056641516199	0.0	0.0
(-) HNMT	0.2169655384967692	0.23476952848824315	0.043989182852369045	0.04385615628152078
(-) HNRNPDL	0.0	0.0	0.0	0.1347118079143612
(-) HNRNPH1	0.0	0.0017682101751527847	0.03017939813734608	0.12462764132942954
(-) HOOK3	0.0	0.14765530675534794	0.031628607415433795	0.016759441839981615
(-) HOXA7	0.45146593553930076	0.04840823585869199	0.25392108240146466	0.3425024668750367
(-) HOXB13	0.34234438083077356	0.028641030510778067	0.10577819983340474	0.19407264834642007
(-) HOXB7	0.22869616695735093	0.0	0.027936750201134352	0.3347408970563319
(-) HOXC10	0.27118186444054365	0.0	0.2880766097349564	0.08177221422906585
(-) HOXC6	0.0473099603875956	0.026645023476516396	0.1656486937850189	0.0
(-) HOXC9	0.1583286398225612	0.0	0.13612619901763476	0.066909206923855
(-) HOXD10	0.3940187819537581	0.17176678242925816	0.0	0.2663613094488222
(-) HOXD9	0.28748254669858436	0.055854533186992204	0.0499821422966094	0.2164277066224102
(-) HPS1	0.1333390238118043	0.0	0.08530673911406333	0.11423713048249727
(-) HPS3	0.039187410183238076	0.0034048649514176414	0.12716154205377822	0.042218085956609065
(-) HRH1	0.02896523765766527	0.10304033835005288	0.13584513813029475	0.10977025115960952
(-) HSDL1	0.0	0.05170706643934874	0.03900341352204904	0.05116201627116743
(-) HSPA12A	0.2174829828934619	0.0	0.3013585876580849	0.027239078893970814
(-) HSPA13	0.04542412805053536	0.12880317364656088	0.0	0.003287673796562101
(-) HSPA1B	0.05847203475638186	0.0	0.0	0.08664203385642257
(-) HSPB8	0.15167649826923235	0.0	0.20277104919574615	0.03908970267561275
(-) HTRA1	0.18142935286510256	0.17213817708142387	0.11407956314663414	0.0
(-) IAH1	0.05762288027555112	0.0	0.10677677691410305	0.0
(-) IDH3B	0.10353546184198605	0.0	0.09942263850857178	0.17404697943979652
(-) IFFO1	0.0	0.27289330978496534	0.01424948476898904	0.0
(-) IFI27L2	0.0	0.1619241505434461	0.034194146812393376	0.018466963241931707
(-) IFT172	0.13323152126908472	0.035052742082362656	0.01598763084856108	0.0
(-) IFT20	0.09906822387917476	0.022585360088600667	0.08285096022861538	0.0
(-) IFT27	0.08123366256250877	0.0046698398357620545	0.1315957720896523	0.0
(-) IFT57	0.058783849037321444	0.06014864806754842	0.0850039903112393	0.0
(-) IFT74	0.09666614042576295	0.18289765974620745	0.06630692802461766	0.18968127292717663
(-) IFT81	0.03596800002738063	0.08305022430617631	0.08868114699952502	0.0
(-) IGF2BP2	0.0	0.0	0.20885732403701915	0.007667200685516848
(-) IGF2BP3	0.0076364468871028745	0.0	0.10103850599643065	0.03907903590000598
(-) IGSF3	0.41439312525864463	0.0	0.054185681953063405	0.060115458233078525
(-) IL10RB	0.1084121725201247	0.01419935035413967	0.0	0.0
(-) IL11RA	0.07361257367633454	0.026194139236072573	0.08056396200845223	0.1279310418236867
(-) IL17RA	0.029124498537990748	0.0	0.0	0.08946776611458666
(-) IL4R	0.05134947434269952	0.0	0.4478971270405632	0.046349812098575104
(-) INPP4B	0.04642395682468877	0.0	0.4069608813902623	0.06246668861950765
(-) INPP5B	0.04949248677092879	0.018347271348077097	0.0459361929070666	0.059986193013808614
(-) INPPL1	0.06612263048472046	0.13168610144241025	0.0	0.018573846364529408
(-) INSR	0.14191325200609584	0.005407708072436908	0.12243173289603483	0.0
(-) INTS5	0.003684362136245496	0.04857876794691911	0.030169301956444048	0.1274757397414198
(-) IPO8	0.003265508666716332	0.009167436987565584	0.08708465237786608	0.06006334432694711
(-) IQSEC1	0.07199915018022321	0.0	0.1768822037158166	0.0
(-) IRF7	0.0643752832342112	0.07063719724741077	0.07882563973963451	0.06368810078979924
(-) ISL2	0.1705915290663891	0.0022184734378962907	0.0	0.12692581284885907
(-) ISPD	0.3125383090389573	0.20614785358859541	0.15610842066852051	0.15553444734856764
(-) ITGA4	0.0	0.3231432897576345	0.31674880076358325	0.05705037009500449
(-) ITGB1	0.0010802808865629705	0.11137586335052084	0.13769680076626797	0.0
(-) ITGB5	0.08081543288745247	0.08185166479329564	0.032998149624494565	0.0
(-) ITPA	0.10262228899523865	0.05619305738460287	0.0	0.09933906874414059
(-) JAK2	0.01899582857669534	0.08836933874287153	0.059055671746266636	0.10604169554164279
(-) JAM3	0.02780109469905734	0.39779511336475726	0.08329085405542017	0.0
(-) JMJD4	0.058362095282949354	0.01823954924461987	0.023004221683797073	0.04535487138088386
(-) JMJD8	0.17911983883990884	0.0	0.0	0.015917753061677344
(-) KANK1	0.06852391251377205	0.10894287056216405	0.05758458171417817	0.04672816714063739
(-) KANK2	0.0	0.1982968377197885	0.04198661254331702	0.0
(-) KAT5	0.0	0.0	0.0	0.11506644279575191
